headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
4 ACCUSED P.O.W.'S CLEARED A 2D TIME,1973-10-06,https://www.nytimes.com/1973/10/06/archives/4-accused-pows-cleared-a-2d-time.html,article,"WASHINGTON, Oct. 5 (AP) —The Army and Navy have tossed out the last of the remaining misconduct charge against former prisoners of war in Vietnam, the Pentagon said today.",Archives,,Archives,,['Vietnam']
"Theater in Washington, D.C. A ‘Revolution’ That Fizzles",1973-10-07,https://www.nytimes.com/1973/10/07/archives/a-revolution-that-fizzles-theater-in-washington-dc-a-revolution.html,article,"PAULINE KAEL was remarking recently on “the Vietnamization of American movies.” “Today,” says Miss Kael, “movies have been saying that the system is corrupt, that the whole thing stinks, and they've been saying this steadily since the mid‐six‐ties.” But the American theater has been saying this for a much longer time: for the last 50 years, in fact. You can hear it almost as clearly in “The Hairy Ape” and “The Adding Machine” as in “Sticks and Bones” and “That Championship Season.”",Archives,By Julius Novick,Archives,,[]
War Power And Real Power,1973-10-07,https://www.nytimes.com/1973/10/07/archives/war-power-and-real-power-in-the-nation.html,article,"The House and the Senate have reconciled their differing versions of war‐powers legislation, and the next move apparently will be President Nixon's veto. There is a good chance that the Senate will then override, but not much that the House will do the same. Even if Mr. Nixon prevails by a narrow margin in one house however, this is immensely important legislation, the first real step away from the imperial Presidency that gave us Vietnam and Watergate.",Archives,By Tom Wicker,Archives,,[]
CAMBODIANS FIGHT TO KEEP VITAL ROAD,1973-10-07,https://www.nytimes.com/1973/10/07/archives/cambodians-fight-to-keep-vital-road.html,article,"PHNOM PENH, Cambodia, Oct. 6 (AP) — Government troops struggled today to keep the last exit road out of Sala Lek Pram free of insurgent forces. Field reports described the situation around the town, 35 miles north of Phnom Penh on Route 5, as “critical” The reports said that Government and rebel troops had met in see‐saw clashes on the highway south of the town.",Archives,,Archives,,['Vietnam']
I.R.A. CASE SUSPECT DENIED RELEASE,1973-10-07,https://www.nytimes.com/1973/10/07/archives/iracase-suspect-denied-release-veteran-who-refused-to-testify-loses.html,article,"SAN FRANCISCO, Oct. 6—A Federal judge has denied. motions urging the release of a Vietnam veteran held in custody since June 25 for refusing to testify before a Federal grand jury here on alleged gun‐running to the Irish Republican Army.",Archives,,Archives,,[]
Codes of Conduct...,1973-10-08,https://www.nytimes.com/1973/10/08/archives/codes-of-conduct.html,article,WASHINGTON—The Department of Defense appears to have settled the question of how binding on prisoners of war it regards the Code of Conduct.,Archives,By L. James Binder,Archives,,['Vietnam']
American and 2 Vietnamese Are Kidnapped by Vietcong,1973-10-08,https://www.nytimes.com/1973/10/08/archives/american-and-2-vietnamese-are-kidnapped-by-vietcong.html,article,"SAIGON South Vietnam, Oct. 7 (AP)—The Vietcong kidnapped an American civilian in the Mekong Delta, the United States Embass reported today. He was identified as Homer Elm, regional security officer for Page Communications.",Archives,,Archives,,['Vietnam']
The News ‘Leak’: A Washington Necessity,1973-10-08,https://www.nytimes.com/1973/10/08/archives/the-news-leak-a-washington-necessity-a-master-of-the-art-seldom.html,article,"WASHINGTON, Oct. 7—It is the meat and drink and even the after‐dinner liqueur. It labels a cocktall party success or failure. It is the blood of Washington journalism, the drop of oil in the machinery of Government. It is also the elbow in the stomach, the blade of combat.",Archives,By Martin Arnold Special to The New York Times,Archives,,['Vietnam']
Childhood Is Restored for 2 Beggars of Saigon,1973-10-08,https://www.nytimes.com/1973/10/08/archives/chidhood-is-restored-for-2-beggars-of-saigon-still-she-sent-them.html,article,"SAIGON, South Vietnam, Oct. 2—The boy with the fearful, helpless eyes no longer sits begging on the street. His baby sister no longer lies half naked on the grimy pavement.",Archives,By David K. Shipler Special to The New York Times,Archives,,['Vietnam']
...And Catch 126,1973-10-08,https://www.nytimes.com/1973/10/08/archives/-and-catch-126.html,article,"WASHINGTON—The Vietnam‐era veterans have been afflicted with more plagues than Job. They participated in a war most Americans wanted to forget. They faced the debilitation of drug addiction and the humiliation of postwar unemployment. Now, still another millstone around the necks of veterans has been brought to my attention by letters sent to me by former servicemen.",Archives,By Edward I. Koch,Archives,,[]
Senate Approves Bill to Make Youth Corps Permanent Agency,1973-10-09,https://www.nytimes.com/1973/10/09/archives/senate-approves-bill-to-make-youth-corps-permanent-agency-house-has.html,article,"WASHINGTON, Oct. 8 (AP) —A bill to make the Youth Conservation Corps a permanent agency and expand its programs was passed try the Senate today by voice vote.",Archives,,Archives,,['Vietnam']
Americans Issue an Appeal For 3 Seized in Vietnam,1973-10-09,https://www.nytimes.com/1973/10/09/archives/americans-issue-an-appeal-for-3-seized-in-vietnam.html,article,"SAIGON, South Vietnam, Oct. 8 (UPI)—An American contracting company appealed to the four‐nation truce team today to investigate the apparent kidnapping Saturday of an American security, adviser and two Vietnamese employes.",Archives,,Archives,,['Vietnam']
Hillbilly Heritage,1973-10-10,https://www.nytimes.com/1973/10/10/archives/hillbilly-heritage.html,article,"WHITESBURG, Ky.—In driving the mountain roads of eastern Kentucky, one is immediately struck by the similarity to the Central Highlands of Vietnam. The horizon is one of endless rows of emerald ridges, those farthest away hazed blue in the eternal mountain mist. Even the gaping abandoned strip‐mine benches are reminiscent of defoliated convoy routes, fire bases and landing zones.",Archives,By William Pelfrey,Archives,,['Vietnam']
Admiral Seeks Post,1973-10-10,https://www.nytimes.com/1973/10/10/archives/admiral-seeks-post.html,article,"NORFOLK, Va., Oct. 9 (AP) —Rear Adm. Jeremiah A. Denton Jr., who was held prisoner during the Vietnam, war for seven and a half years, has asked that he, be selected the next commandant of the Armed Forces Staff College here.",Archives,,Archives,,['Vietnam']
A Summary of Some of the Actions Taken as the U.S. Supreme Court Convenes,1973-10-10,https://www.nytimes.com/1973/10/10/archives/a-summary-of-some-of-the-actions-taken-as-the-us-supreme-court.html,article,"WASHINGTON, Oct. 9 —Among the actions taken today by the Supreme Court were the following:",Archives,,Archives,,['Vietnam']
Resistant Rice Plants Sought for Asia,1973-10-11,https://www.nytimes.com/1973/10/11/archives/resistant-riceplants-sought-for-asia-half-in-new-varieties-yields.html,article,"LOS BANOS, the Philippines, Oct. 5—Such overused terms as “miracle rice” and “the green revolution” are voiced these days by the experts here at the International Rice Research Institute with the kind of irony that used to be reserved for the “light at the end of the tunnel” in Vietnam.",Archives,By Joseph Lelyveld Special to The New York Times,Archives,,[]
Letters to the Editor,1973-10-12,https://www.nytimes.com/1973/10/12/archives/letters-to-the-editor-how-thieu-and-the-us-protract-a-war-penn.html,article,"To the Editor: Despite the refusal of United States military spokesmen in Saigon to reveal the quantity of American‐supplied munitions the Thieu army is consuming [news story Oct. 3], there is no mystery whatsoever regarding its flagrant violations of the cease‐fire agreement or the American Government's total responsibility for paying for the protraction of the Vietnam war.",Archives,,Archives,,['Vietnam']
Episcopal Parley Urges Mild Penalty For Marijuana Use,1973-10-12,https://www.nytimes.com/1973/10/12/archives/episcopal-parley-urges-mild-penalty-for-marijuana-use-convention.html,article,"LOUISVILLE, Oct. 11 (AP)—Representatives of the Episcopal Church urged today that the “mere possession or personal use of marijuana be considered Imp more than a misdemeanor.”",Archives,,Archives,,['Vietnam']
MOVE IS SURPRISE,1973-10-13,https://www.nytimes.com/1973/10/13/archives/move-is-surprise-house-gop-leader-would-be-the-40th-vice-president.html,article,"WASHINGTON, Oct. 12 —Gerald Rudolph Ford of Michigan, the 60‐year‐old minority leader of the House of Reprosentatives, was nominated by President Nixon tonight to be the 40th Vice President of the United States.",Archives,By John Herbers Special to The New York Times,Archives,,['Vietnam']
Hill People in Vietnam Battle to Keep Land,1973-10-13,https://www.nytimes.com/1973/10/13/archives/hill-people-in-vietnam-battle-to-keep-land.html,article,"BAN ME THUOT, South Vietnam, Oct. 7—In Ban Me Thuot—the overgrown “village of Thuot's Father”—land is a principal concern, for the montagnards of the Central Highlands are afraid they are losing theirs slowly, ineluctably, to the thrusting lowland Vietnamese. In the name of economis development, decrees enacted in Saigon have given outsiders, who somehow tend to be big businessmen, high‐ranking civil servants and officers like Air Marshal Nguyen Cao Ky, rights to “virgin” land.",Archives,By James M. Markham Special to The New York Times,Archives,,['Vietnam']
The War At Home,1973-10-14,https://www.nytimes.com/1973/10/14/archives/the-war-at-home-vietnam-and-the-american-people-19641968-by-thomas.html,article,"America in the sixties was a country torn apart. In the early years of the decade, the liberals newly in power were beginning to stick their hard noses into the Tar Baby of Vietnam; at the end, much of a generation, beginning in idealism, was profoundly disillusioned with American institutions.",Archives,By John Kifner,Archives,,['Vietnam']
AN ATTACK NEAR HUE REPORTED BY SAIGON,1973-10-14,https://www.nytimes.com/1973/10/14/archives/an-attack-near-hue-reported-by-saigon.html,article,"SAIGON, South Vietnam, Oct. 13 (UPI) — Communist forces mounted a 14‐hour shelling and ground attack west of Hue and overran an 80‐man militia outpost southeast of the city, military reports said today.",Archives,,Archives,,['Vietnam']
Syrian Says American Jet Is Downed,1973-10-14,https://www.nytimes.com/1973/10/14/archives/syrian-says-american-jet-is-downed-us-denies-it.html,article,"PARIS, Oct. 13 (Reuters)—A Syrian Embassy spokesman said today that a Phantom jet bearing United States Air Force markings and piloted by an American who had fought in Vietnam was shot down yesterday over Damascus.",Archives,,Archives,,[]
Southeast Asia,1973-10-14,https://www.nytimes.com/1973/10/14/archives/meanwhile-back-at-the-other-war-southeast-asia.html,article,"SAIGON — While the world's attention has shifted elsewhere, the war here sputters along at a deadly clip, blocking the political accommodation envisaged by the Paris peace agreements last January. And In the last few weeks, both sides have begun to crank up their rhetoric as well as their armed actions.",Archives,&#8212;James M. Markham,Archives,,['Vietnam']
Arabs Compare War and '68 Tet Drive,1973-10-14,https://www.nytimes.com/1973/10/14/archives/arabs-compare-war-and-68-tet-drive-confident-of-fuel-supply.html,article,"BEIRUT, Lebanon, Oct. 13—After eight days of fighting, Arab analysts continue to feel that there is going to be a prolonged war in which the Arab side enjoys economic, tactical and psychological advantages over Israel.",Archives,,Archives,,['Vietnam']
9 MEDALS OF HONOR TO BE GIVEN BY NIXON,1973-10-14,https://www.nytimes.com/1973/10/14/archives/9-medals-of-honor-to-be-given-by-nixon.html,article,"WASHINGTON, Oct. 13 (AP) —President Nixon will present Medals of Honor on Monday to nine men cited for conspicuous gallantry in Vietnam at the risk of their lives.",Archives,,Archives,,['Vietnam']
A 2D MUSKIE AIDE REPORTED OBJECT OF U.S WIRETAP,1973-10-15,https://www.nytimes.com/1973/10/15/archives/a-2d-muskie-aide-reported-object-of-us-wiretap-officials-say.html,article,"WASHINGTON, Oct. 14 —Authoritative sources have disclosed a second instance in which a “national security” wiretap authorized by President Nixon remained in effect on a former National Security Council staff member after he had left the Government and joined the Presidential campaign of Senator Edmund S. Muskie.",Archives,By John M. Crewdson Special to The New York Times,Archives,,['Vietnam']
POSITION NEAR HUE SHELLED FOR 5TH DAY,1973-10-15,https://www.nytimes.com/1973/10/15/archives/position-near-hue-shelled-for-sth-day.html,article,"SAIGON, South Vietnam, Oct. 14 (UPI)—Communist gunners shelled a South Vietnamese airborne position near Hue today for the fifth day, wounding five paratroopers, a Government spokesman said. Eight civilians were reported killed and five wounded in other incidents.",Archives,,Archives,,['Vietnam']
Progress in Indochina?,1973-10-15,https://www.nytimes.com/1973/10/15/archives/progress-in-indochina.html,article,"In a switch that could have important diplomatic repercussions, the Soviet Union reportedly has made overtures to exiled Cambodian Prince Norodom Sihanouk, whom the Kremlin has largely ignored since his deposition in a military coup three years ago. Although Moscow has maintained relations with the successor government of Lon Nol in Phnom Penh, a Tass dispatch the other day referred to Sihanouk as Cambodia's “head of state.”",Archives,,Archives,,['Vietnam']
Bao Dai's Return Is Sought,1973-10-15,https://www.nytimes.com/1973/10/15/archives/bao-dais-return-is-sought.html,article,"SAIGON, South Vietnam Oct. 14 (Reuters)—A group of politicians, trade unionists and religious figures announced here today the formation of a committee to campaign for the return of Vietnam's former emperor, Bao Dai, to bring peace to the country.",Archives,,Archives,,['Vietnam']
VETERANS TESTIFY AT BEAST HEARING,1973-10-16,https://www.nytimes.com/1973/10/16/archives/veterans-testify-at-blast-hearing-6-defend-radical-convicted-in.html,article,"MADISON, Wis., Oct. 15—What would normally be a, brief routine court hearing to assess a convicted defendant'st character before sentence is passed on him became today a full scale evocation of the Vietnam war—its morality, its impact on American youth and the climate of protest it engendered.",Archives,,Archives,,['Vietnam']
Candidates' Day,1973-10-16,https://www.nytimes.com/1973/10/16/archives/biaggi-pledges-jobs-to-vietnam-veterans-candidates-day-efforts.html,article,"Representative Mario Biaggi promised yesterday that if elected Mayor he would give priority to Vietnam veterans on the 30,000 to 40,000 city jobs that he said were filled now by political clubhouse members.",Archives,,Archives,,[]
BUCKLEY SCORES AGNEW POSITION,1973-10-16,https://www.nytimes.com/1973/10/16/archives/buckley-scores-agnew-position-likens-his-plausibility-to-that-of.html,article,"Leaders of the state Conservative party—who cheered speech by Spiro T. Agnew at their annual dinner a year ago, watched the televised explanation of his no‐defense plea to tax evasion last night in silence.",Archives,By Maurice Carroll,Archives,,['Vietnam']
Vietnam Truce Panel Can't Pay Bills,1973-10-17,https://www.nytimes.com/1973/10/17/archives/vietnam-truce-panel-cant-pay-bills.html,article,"SAIGON, South Vietnam, Oct. 16 — The International Commission of Control and Supervision has been told that all its air services will be cut off Friday unless it pays over $500,000 in back bills. The commission does not have the money.",Archives,By David K. Shipler Special to The New York Times,Archives,,['Vietnam']
KISSINGER AND THO WIN NOBEL PRIZE FOR VIETNAM PACT,1973-10-17,https://www.nytimes.com/1973/10/17/archives/kissinger-and-tho-win-nobel-prize-for-vietnam-pact.html,article,"OSLO, Norway, Oct. 16—Henry A. Kissinger and Le Duc The have won the. Nobel Peace Prize for 1973. for negotiating the Vietnam cease‐fire agree. ment.",Archives,,Archives,,[]
Freed Saigon Dissident Holds a Street Protest,1973-10-17,https://www.nytimes.com/1973/10/17/archives/freed-saigon-dissident-holds-a-street-protest.html,article,"SAIGON, South Vietnam, Oct. 16—Mrs. Ngo Ba Thanh, a dissident who was released from prison last month, staged a demonstration today to call attention to an attack that she said had been made on her last night.",Archives,,Archives,,['Vietnam']
Sketches of Winners,1973-10-17,https://www.nytimes.com/1973/10/17/archives/sketches-of-winners-le-duc-tho.html,article,"Born 50 years ago in Furth, Germany. . . . Escaped Hitler's attack on Jews by fleeing to London in 1938 with his parents . . . moved to the United States to an apartment in the Fort George area of Upper Manhattan . . . enrolled in George Washington High School where he maintained an A average in night classes after working all day in a shaving brush factory . . . Began studies at City College to be an accountant but was drafted in 1943 . . . emerged as sergeant from Army counterintelligence corps. . . . Entered Harvard . . . received a bachelor's degree summa cum laude in 1950 . . . won four scholarships and two more Harvard degrees. . . . First book entitled “Nuclear Weapons and Foreign Policy,” an outgrowth of work with Council on Foreign Relations studying threat of Soviet action. . . . Began long association with Governor Rockefeller in 1957 as director of Rockefeller Brothers Fund's special studies project . . . was his adviser as he vied with Richard Nixon for the Republican nomination in 1968. . . . Met Mr. Nixon at a party at home of Clare Boothe Luce. . . . Mr Nixon said he knew Mr. Kissinger for it long time through his writings, especially 1957 book on nuclear weapons. . . . Rose quickly in stature as the President's foreign policy adviser. . . . Named Secretary of State in August. . . . Known as brisk and demanding teacher at Harvard from which he took a leave of absence to serve in Nixon Administration . . . graying and spectacled, stands 5 feet 9 inches tall and retains a trace of Germanic accent. . . divorced, has two children.",Archives,,Archives,,['Vietnam']
Kissinger's Nobel Prize,1973-10-17,https://www.nytimes.com/1973/10/17/archives/kissingers-nobel-prize-washington.html,article,"You will get a lot of arguments and even some sneers against a Nobel Peace Prize for Henry Kissinger, but in this corner it is an honor earned under very difficult circumstances.",Archives,By James Reston,Archives,,['Vietnam']
KISSINGER AND THO WIN NOBEL PRIZE FOR VIETNAM PACT,1973-10-17,https://www.nytimes.com/1973/10/17/archives/kissinger-and-tho-win-nobel-prize-for-vietnam-pact-2-negotiators-of.html,article,"OSLO, Norway, Oct. 16—Henry A. Kissinger and Le Duc Tho have won the Nobel Peace Prize for 1973 for negotiating the Vietnam cease‐fire agreement.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Kissinger Credits Nixon's Policy,1973-10-17,https://www.nytimes.com/1973/10/17/archives/kissinger-credits-nixons-policy.html,article,"WASHINGTON, Oct. 16—Secretary of State Kissinger said today that his Nobel Peace Prize award amounted to recognition of “the central purpose of President Nixon's foreign policy —achievement of a lasting peace.”",Archives,,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
Most of Truce Terms Still to Be Carried Out,1973-10-17,https://www.nytimes.com/1973/10/17/archives/most-of-truce-terms-still-to-be-carried-out-redouble-vigilance-pows.html,article,"PARIS, Oct. 16—The Nobel Prize Committee, announcing its peace award to Henry A. Kissinger and Le Duc Tho to day, stressed the “moral responsibility” of all involved to see that the cease‐fire negotiated by the American and the North Vietnamese will lead to a “lasting peace for the warstricken peoples of Indochina.”",Archives,By Flora Lewis Special to The New York Times,Archives,,['Vietnam']
Muted Soviet Reaction,1973-10-17,https://www.nytimes.com/1973/10/17/archives/muted-soviet-reaction-while-some-in-us-fear-mideast-war-will-hurt.html,article,"MOSCOW, Oct. 16 —Despite the outcry in influential circles in the United States that the new. Soyiet ‐ American relationship is rapidly becoming the major casualty of the Middle East war, Moscow is taking calm, stoical view.",Archives,By Hedrick Smith Special to The New York Times,Archives,,['Vietnam']
WAR ATROCITIES CITED AT HEARING,1973-10-17,https://www.nytimes.com/1973/10/17/archives/war-atrocities-cited-at-hearing-veterans-defend-radical-on-fatal.html,article,"MADISON, Wis., Oct. 16—G.I. euphemisms for instruments of destruction used in Vietnam filled a courtroom here today as a half‐dozen young former servicemen testified about incidents in which Vietnamese civilians were abused or killed by Americans.",Archives,By William E. Farrell Special to The New York Times,Archives,,['Vietnam']
Saigon's Vice President III,1973-10-17,https://www.nytimes.com/1973/10/17/archives/saigons-vice-presidantill.html,article,"SAIGON, South Vietnam, Oct. 16 (UPI)—Vice President Tran Van Huang of South Vietnam has been hospitalized in serious condition, Government sources sai dtoday. Mr. Huang, who is 70 years old, was elected Vice President in 1972. He previously served as Premier twice.",Archives,,Archives,,['Vietnam']
Nobel War Prize,1973-10-17,https://www.nytimes.com/1973/10/17/archives/nobel-war-prize.html,article,"Into the ranks of visionaries from Woodrow Wilson to Ralph Bunche, Albert Schweitzer and Dag Hammarskjold, Norway's Nobel Committee has chosen to admit two practicing diplomats of the present day whose mastery of the delicate arts of negotiation is unquestioned, but whose contributions to the cause of peace are much less clear.",Archives,,Archives,,['Vietnam']
DECISION ON NOBEL CRITICIZED IN OSLO,1973-10-18,https://www.nytimes.com/1973/10/18/archives/decision-on-nobel-criticized-in-oslo-choice-of-kissinger-and-tho-is.html,article,"OSLO, Norway, Oct. 17 (Reuters)—Criticism was strong in and outside Parliament here today over its Nobel Peace Prize committee's choice of Secretary of State Kissinger of the United States and Le Duc Tho of North Vietnam as joint winners of the 1973 Nobel Peace Prize.",Archives,,Archives,,['Vietnam']
"Gen. Gilbert Woodward Dies; Army's lnspector‐General, 56",1973-10-18,https://www.nytimes.com/1973/10/18/archives/gen-gilbert-woodward-dies-armys-inspectorgeneral-signed-and.html,article,"LONDON, Oct. 17—Maj. Gen. Gilbert H. Woodward, U.S.A., who represented the nation in delicate peace negotiations with Communists in North Korea and North Vietnam, died here today after having collapsed on flight from Washington to London. His age was 56.",Archives,,Archives,,[]
Nobel for U.S. Economist; Australian Writer Chosen,1973-10-19,https://www.nytimes.com/1973/10/19/archives/nobel-for-us-economist-australian-writer-chosen-economist-and.html,article,"STOCKHOLM, Oct. 18—Wassily Leontief, the Russian‐born Harvard economist, and Patrick White, the Australian novelist, won Nobel honors today. ",Archives,By Alvin Shuster Special to The New York Times,Archives,,['Vietnam']
VETERANS CRITICAL OF ‘BAD’ DISCHARGES,1973-10-19,https://www.nytimes.com/1973/10/19/archives/veterans-critical-of-bad-discharges.html,article,"WASHINGTON, Oct. 18—A group of Vietnam veterans who received less than honorable military discharges said today that the “bad” discharges were a result of their opposition to, the Vietnam war and racism! in the armed forces and had “stigmatized” them for life.",Archives,,Archives,,['Vietnam']
Veteran Voids Doorbell‐Ringing Curb,1973-10-19,https://www.nytimes.com/1973/10/19/archives/veteran-voids-doorbellringing-curb.html,article,"HACKENSACK, Oct. 18 — A 27‐year‐old law student and Vietnam war veteran won the right in Bergen County Court today to ring doorbells in the borough of Oradell to seek votes without registering with the Police Department.",Archives,By Walter H. Waggoner Special to The New York Times,Archives,,[]
