headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
7 FORMER P.O.W.'S FREED OF CHARGES OF AIDING ENEMY,1973-07-04,https://www.nytimes.com/1973/07/04/archives/7-former-pows-freed-of-charges-of-aiding-enemy-army-and-navy.html,article,"WASHINGTON, July 3—The Army and the Navy dismissed charges today against seven enlisted men accused by an Air Force colonel of misconduct and collaborating with the enemy while they were held as prisoners of war by North Vietnam.",Archives,By John W. Finney; Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Notes on People,1973-07-05,https://www.nytimes.com/1973/07/05/archives/for-the-royal-wedding-a-giftgiving-guide-notes-on-people.html,article,"If you were thinking of sending a wedding present to Prineess Anne and Lieut. Mark Philips, why, go right ahead. Ordinarily,, Britain's royalty spurns such gifts from strangers, but Buckingham Palace is rescinding the rule for the November wedding. Palace sources say every gift will be acknowledged and each will be seen personally by the bride and bridegroom. Naturally, everything will be screened by security employes.",Archives,,Archives,,['Vietnam']
SAIGON IS MOVING REFUGEES TO GET BROADER CONTROL,1973-07-05,https://www.nytimes.com/1973/07/05/archives/saigon-is-moving-refugees-to-get-broader-control.html,article,"SAIGON, South Vietnam, July 2—The Saigon Government is greatly expanding its territorial control by moving tens of thousands of refugees into vast stretches of no man's land where the Vietcong have roamed freely for years.",Archives,By Joseph B. Treaster; Special to The New York Times,Archives,,[]
Compassionate Example,1973-07-05,https://www.nytimes.com/1973/07/05/archives/compassionate-example.html,article,"The decision of the Army and Navy to dismiss misconduct charges against seven former prisoners of war is a wise and compassionate act, although tragically too late for an eighth accused enlisted man who took his life while awaiting the outcome of the Pentagon review.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
SAIGON IS MOVING REFUGEES TO GET BROADER CONTROL,1973-07-05,https://www.nytimes.com/1973/07/05/archives/saigon-is-moving-refugees-to-getbroader-control-thousands-being.html,article,"SAIGON, South Vietnam, July 2—The Saigon Government is greatly expanding its territorial control by moving tens of thousands of refugees into vast stretches of no man's land where the Vietcong have roamed freely for years.",Archives,By Joseph B. Treaster; Special to The New York Times,Archives,,['Vietnam']
VIETCONG TO AID IN SEARCH FOR 2,1973-07-05,https://www.nytimes.com/1973/07/05/archives/vietcong-to-aid-in-search-for-2-promise-to-help-to-look-for.html,article,"SAIGON, South Vietnam, July 4 (Reuters) — The Vietcong promised today to help look for the two Canadian truce observers who disappeared last Thursday while visiting an area about 40 miles northeast of Saigon.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
FOUR GET AWARDS FOR PUBLIC WORK,1973-07-05,https://www.nytimes.com/1973/07/05/archives/four-get-awards-for-public-work-kissinger-gardner-chavez-and.html,article,"WASHINGTON, July 4—The American Institute of Public Service announced today its first four awards for distinguished public service.",Archives,,Archives,,['Vietnam']
Narcotics Worth $3‐Million Publicly Burned in Saigon,1973-07-05,https://www.nytimes.com/1973/07/05/archives/narcotics-worth-3million-publicly-burned-in-saigon.html,article,"SAIGON, South Vietnam, July 4 (Reuters)—Three million dollars’ worth of what was believed to be almost pure heroin went up in a cloud of oily black smoke in a Saigon street today in the biggest public drug burning ever.",Archives,,Archives,,[]
South Vietnam Says Jailed Labor Aides Helped Communists,1973-07-06,https://www.nytimes.com/1973/07/06/archives/south-vietnam-says-jailed-labor-aideshelped-communists.html,article,"SAIGON, South Vietnam, July 5 (AP)—The Government today accused four labor leaden including one who died prison, of being Communis agents and said those alive Would stand trial in a few days",Archives,,Archives,,['Vietnam']
Compromise Near to Free Truce Aides,1973-07-06,https://www.nytimes.com/1973/07/06/archives/compromise-near-to-free-truce-aides.html,article,"SAIGON, South Vietnam, Friday, July 6—Agreement is near on a compromise formula to free two Canadian officers missing for a week in a Vietcong‐controlled rubber plantation east of Saigon, officials of the International Commision of Control and Supervision said yesterday.",Archives,By Fox Butterfield; Special to The New York Times,Archives,,['Vietnam']
Ex‐P.O.W. Says He Made Antiwar Statements Freely,1973-07-07,https://www.nytimes.com/1973/07/07/archives/expow-says-he-made-antiwar-statements-freely.html,article,"PORTLAND, Ore., July 6 (UPI)—A former prisoner of war who was charged by a fellow prisoner with conspiracy admitted today that he voluntarily made antiwar broadcasts in captivity and said that he would “do it again.”",Archives,,Archives,,['Vietnam']
Japan Asks North Vietnam To Open Talks on Relations,1973-07-07,https://www.nytimes.com/1973/07/07/archives/japan-asks-north-vietnam-to-open-talks-on-relations.html,article,"TOKYO, July 6 (Reuters)— Japan has asked North Vietnam to open negotiations on establishing diplomatic relations between the two countries, a Government spokesman said today.",Archives,,Archives,,['Vietnam']
Saigon Reports Heavy Fighting Continues Near City of Konturn,1973-07-07,https://www.nytimes.com/1973/07/07/archives/saigon-reports-heavy-fighting-continues-near-city-of-kontumt-search.html,article,"SAIGON, South Vietnam, July 6 (UPI)—The Saigon command said today that heavy fighting was continuing near the Central Highlands city of Kontum.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Notes on People,1973-07-07,https://www.nytimes.com/1973/07/07/archives/notes-on-people.html,article,,Archives,,Archives,,['Vietnam']
Marian Larkin Engaged,1973-07-08,https://www.nytimes.com/1973/07/08/archives/marian-larkin-engaged.html,article,"MIDDLEBURY, Conn., July 7—Dr. Charles L. Larkin Jr., a surgeon, and Mrs. Larkin have announced the engagement of their daughter, Miss Marian Russel Larkin, to Kimball Prince of Boston, son of Mr. and Mrs. Donough Prince of Francestown, N. H. A Sept. 15 wedding is planned. The prospective bridegroom, who served as a lieutenant in the Navy's special‐warfare group in Vietnam, is vice president of Sports Investors, Inc.",Archives,,Archives,,[]
Cambodia,1973-07-08,https://www.nytimes.com/1973/07/08/archives/the-bombs-are-racing-the-talks-cambodia-august-15.html,article,"After years of trying, Congress has reasserted a measure of its war powers: President Nixon has promised to stop the bombing in Cambodia Aug. 15 and not to resume it unless authorized by Congress. The cut‐off date creates a strange situation.",Archives,&#8212;Flora Lewis,Archives,,['Vietnam']
G.l. AID IS BARRED TO ART STUDENTS,1973-07-08,https://www.nytimes.com/1973/07/08/archives/gi-aid-is-barred-to-art-students-state-curbs-benefits-to-85.html,article,Eighty‐five Vietnam veterans enrolled at the Art Students League here for up to two years will no longer be able to use their G.I. Bill benefits at the school under new regulations of the State Education Department that went into effect a week ago.,Archives,By Linda Greenhouse,Archives,,[]
Accused POW's,1973-07-08,https://www.nytimes.com/1973/07/08/archives/accused-pows.html,article,,Archives,,Archives,,['Vietnam']
Passport of Wife Of Newsman Lifted After Trip to Hanoi,1973-07-08,https://www.nytimes.com/1973/07/08/archives/passport-of-wife-of-newsman-lifted-after-trip-to-hanoi-notice-in-us.html,article,"PHNOM PENH, Cambodia, July 7—The State Department has withdrawn the passport of a member of the press party that flew to Hanoi on March 29 to witness the release of the last group of American prisoners or war held by North Vietname. The passport of Le Lieu Browne was withdrawn last month and she was issued a temporary three‐month passport pending legal resolution of the case.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
SEARCH IS BEGUN FOR 2 CANADIANS Officers Missing in Vietcong Region for 10 Days,1973-07-08,https://www.nytimes.com/1973/07/08/archives/search-is-begun-for-2-canadians-officers-missing-in-vietcong-region.html,article,"SAIGON, South Vietnam, July 7—An official search party today began looking for two Canadian officers missing for 10 days in a Vietcong‐controlled rubber plantation east of Saigon.",Archives,By Fox Butterfield; Special to The New York Times,Archives,,['Vietnam']
A Visit to a Bustling Vietcong City,1973-07-08,https://www.nytimes.com/1973/07/08/archives/a-visit-to-a-bustling-vietcong-city.html,article,,Archives,By Tracy Wood,Archives,,['Vietnam']
Chinese and Americans—a New Act in Peking—Are Getting Along Splendidly in Public and in Private,1973-07-08,https://www.nytimes.com/1973/07/08/archives/chinese-and-americansa-new-act-in-pekingare-getting-along.html,article,,Archives,,Archives,,['Vietnam']
Vietnamese Plane Crashes,1973-07-09,https://www.nytimes.com/1973/07/09/archives/vietnamese-plane-crashes.html,article,"SAIGON, South Vietnam, July 8 (AP) — A twin‐engine South Vietnamese transport plane with 36 Vietnamese aboard crashed shortly after take‐off from Phu Quoc Island and plunged into the Gulf of Siam last night, the military command reported. Fourteen persons were missing.",Archives,,Archives,,[]
"Hanoi Premier in, Peking On Way to Moscow Visit",1973-07-09,https://www.nytimes.com/1973/07/09/archives/hanoi-premier-in-peking-on-way-to-moscow-visit.html,article,"HONG KONG, July 8 (Reuters)—A top‐level North Vietnamese Government delegation arrived in Peking today on its way to Moscow, Hsinhua, the Chinese press agency, reported.",Archives,,Archives,,[]
"At Vietcong News Parley, Orange Soda washes Down Rhetoric",1973-07-09,https://www.nytimes.com/1973/07/09/archives/at-news-parley-orge-soda-washes-down-rhetoricetoric.html,article,"SAIGON, South Vietnam, July 8—For those who like their rhetoric mixed with orange soda, the Vietcong's weekly news conference has become something of an institution here.",Archives,By David K. Shipler; Special to The New York Times,Archives,,[]
BROOKE URGES HELP FOR WAR'S REFUGEES,1973-07-09,https://www.nytimes.com/1973/07/09/archives/brooke-urges-help-for-wars-refugees.html,article,,Archives,,Archives,,['Vietnam']
"2 CANADIANS SAFE, VIETCONG DECLARE",1973-07-09,https://www.nytimes.com/1973/07/09/archives/2-canadians-safe-vietcong-declare-truce-observers-are-heldat-post.html,article,"SAIGON South Vietnam, Monday, July 9 (Reuters)—The Vietcong acknowledged today that they are holding two Canadian Vietnam truce observers who have been missing for more than ID days.",Archives,,Archives,,['Vietnam']
BROOKE CITES NEED OF AID TO INDOCHINA,1973-07-10,https://www.nytimes.com/1973/07/10/archives/brooke-cites-need-of-aid-to-indochina.html,article,"WASHINGTON, July 9 (AP) —Senator Edward M. Brooke reports that a “human disaster of major proportions” is possible in Indochina without extensive outside relief.",Archives,,Archives,,['Vietnam']
TORTURE CHARGES DENIED BY SAIGON,1973-07-10,https://www.nytimes.com/1973/07/10/archives/torture-charges-denied-by-saigon.html,article,"SAIGON, South Vietnam, July 9 (AP) — A Vietnamese Roman Catholic priest has charged in a complaint to the international peacekeeping commission that the South Vietnamese authorities tortured political prisoners after the ceasefire. He said their actions had led to 14 deaths and more than 500 injuries among inmates at Con Son, the island prison in the South China Sea.",Archives,,Archives,,['Vietnam']
U.S. MAY PROPOSE CUT IN TRUCE UNIT,1973-07-10,https://www.nytimes.com/1973/07/10/archives/us-may-propose-cut-in-truce-unit-no-satisfactory-substitute-found.html,article,"WASHINGTON, July 9—The United States has run into difficulty in finding a suitable replacement for Canada on the four‐nation Vietman cease‐fire, commission and may have to propose a revamped two‐nation body if a substitute is not obtained by the end of the month, an Administration official said today.",Archives,By Bernard Gwertzman; Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
CANADA PRESSES VIETCONG ON MEN,1973-07-10,https://www.nytimes.com/1973/07/10/archives/canada-presses-vietcong-on-men-talks-go-on-as-communists.html,article,"SAIGON, South Vietnam, July 9 — Negotiations for the release of two missing Canadian officers continued today after the Vietcong conceded this morning for the first time that they had been holding the men for 12 days in a remote area east of Saigon.",Archives,By Fox Butterfield; Special to The New York Times,Archives,,['Vietnam']
Hanoi Leaders in Moscow On First Visit Since Truce,1973-07-10,https://www.nytimes.com/1973/07/10/archives/hanoi-leaders-in-moscow-on-first-visit-since-truce.html,article,"MOSCOW, July 9 (UPI) —Officials of North Vietnam's Communist party and Government leaders arrived today for their first official visit to the Soviet Union since the signing of the Vietnam peace agreement with the United States in January.",Archives,,Archives,,['Vietnam']
Notes on People,1973-07-10,https://www.nytimes.com/1973/07/10/archives/wildriver-lobbying-afloat-notes-on-people.html,article,"Plunging into the subject under discussion, Senator Edward M. Kennedy of Massachusetts went bobbing down the turbulent Colorado River. With him on the outing were his 11‐year‐old son, Teddy, and three fellow Democratic Congressmen—Senator John V. Tunney of California and Representatives Wayne Owens of Utah and William J. Green of Pennsylvania and their sons.",Archives,,Archives,,['Vietnam']
Businessmen Flocking In To Study South Vietnam,1973-07-10,https://www.nytimes.com/1973/07/10/archives/businessmen-flocking-into-study-south-vietnam-boost-for-thieu-seen.html,article,"SAIGON, South Vietnam, July 9—The American troops have gone, and now the businessmen are coming.",Archives,By David K. Shipler; Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Tanker Set Ablaze in Mekong Ambush Others Get Through,1973-07-10,https://www.nytimes.com/1973/07/10/archives/tanker-set-ablaze-in-mekong-ambushothers-get-through.html,article,"PHNOM PENH, Cambodia, July 9 (UPI)—Guerrillas armed with rifles, machine guns and rockets today ambushed a Mekong River supply convoy, setting an oil tanker ablaze. But the rest of the convoy managed to get to Phnom Penh with supplies from South Vietnam.",Archives,,Archives,,[]
Thieu Reorganizes Civil Service Setup To Build Efficiency,1973-07-11,https://www.nytimes.com/1973/07/11/archives/thieu-reorganizes-civil-service-setup-to-build-efficiency.html,article,"SAIGON, South Vietnam, July 10 (Reuters)—President Nguyen Van Thieu today announced sweeping changes in the organization of South Vietnam's civil service aimed at increasing its efficiency and stamping out corruption.",Archives,,Archives,,['Vietnam']
The Surplus Children of South Vietnam,1973-07-11,https://www.nytimes.com/1973/07/11/archives/the-surplus-children-of-south-vietnam.html,article,"The terrace of Saigon's Hotel Continentale is one of the few constants in the capital's kaleidescopic physical and human landscape. In the late afternoon and on into the evening, the good and the evil sit cheek by jowl sipping and nibbling, buying and selling, drinking and brooding. The players change, but the cast is always the same—foreign soldiers, local hustlers, expatriate Frenchmen, world‐weary newsmen. Along the side and rear walls are the prostitutes—male, female and indeterminate. And shuffling around from table to table are the beggars and the pushers. The mood music is a melange of turned‐up rock, flatulent Honda, occasional siren.",Archives,By Chester L. Cooper,Archives,,['Vietnam']
GENOCIDE IS LAID TO LISBON'S ARMY,1973-07-11,https://www.nytimes.com/1973/07/11/archives/genocide-is-laid-to-lisbons-army-massacres-in-mozambique-reported.html,article,"LONDON, July 10—A Roman Catholic priest said today that he had received reports from Spanish missionaries in Mozambique of Portuguese Army massacres of Africans comparable to the My Lai killings in South Vietnam.",Archives,,Archives,,[]
Search for Two Canadian Truce Aides Again Delayed,1973-07-11,https://www.nytimes.com/1973/07/11/archives/search-for-two-canadian-truce-aides-again-delayed.html,article,"SAIGON, South Vietnam, July 10 (UPI)—A search for the two missing Canadian truce obervers who disappeared in Communist‐held territory on June 28 was delayed again today by continued disputes between Canadian officials and Vietcong representatives.",Archives,,Archives,,['Vietnam']
"MITCHELL SAYS HE CONCEALED WATERGATE FROM NIXON TO PREVENT ELECTION DAMAGE; CHARGES MAGRUDER LIED, DISPUTES DEAN",1973-07-11,https://www.nytimes.com/1973/07/11/archives/mitchell-says-he-concealed-watergate-from-nixon-to-preventelection.html,article,"WASHINGTON, July 10—John N. Mitchell swore today that he had deliberately withheld information from President Nixon about the Watergate bugging, the cover‐up and “White House horror stories” to prevent any damage to the President's bid for re‐election.",Archives,By James M. Naughton; Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Ex‐P.O.W. Faces Divorce,1973-07-12,https://www.nytimes.com/1973/07/12/archives/expow-faces-divorce.html,article,"PALO ALTO, Calif., July 11 (Al') — The wife of the first prisoner of war to step off the first plane from Hanoi has filed for divorce. She is Joan Prof ilet, wife of Navy Capt. Leo Profilet. She cited irreconcilable differences in her petition, filed I yesterday in Santa Clara County Superior Court.",Archives,,Archives,,['Vietnam']
U.S. Army Chief in Pacific Talks to Thieu and Khiem,1973-07-12,https://www.nytimes.com/1973/07/12/archives/us-army-chief-in-pacific-talks-to-thieu-and-khiem.html,article,"SAIGON, South Vietn.arn, July 11 (UPI)—The commander of American Army troops in the Pacific met today with President Nguyen Van Thieu wad Premier Tran Thien Khietrt. in talks that presumably included the forthcoming halt in American bombing of Cambodia.",Archives,,Archives,,['Vietnam']
Vietcong Reject Saigon Call In Paris for Secret Talks,1973-07-12,https://www.nytimes.com/1973/07/12/archives/vietcong-reject-saigon-call-in-paris-for-secret-talks.html,article,"PARIS, July 11 (UPI)—South Vietnam called on the Vitcong today to begin immediate secret talks on the country's political future patterned after earlier cease‐fire negotiations. The Communists refused, saying the proposal was an old American “gimmick.”",Archives,,Archives,,['Vietnam']
California Board Finds Ex‐P.O.W. Unfit for Duty,1973-07-12,https://www.nytimes.com/1973/07/12/archives/california-board-finds-expow-unfit-for-duty.html,article,"OCEANSIDE, Calif., July 11 (AP) — Lieut. Col. Edison W. Miller, a former prisoner of war who faces misconduct charges, was declared medically unfit for duty because of the injuries and the illness he suffered in confinement in a North Vietnamese prison, a Marine Corps spokesman said.",Archives,,Archives,,['Vietnam']
Truce Work Put Of f Again as Canadians Are Still Not Found,1973-07-12,https://www.nytimes.com/1973/07/12/archives/truce-work-put-off-again-as-canadians-are-still-not-found.html,article,"SAIGON, South Vietnam, July 11 (Reuters) — The international truce commission today put off another regularly scheduled meeting because two Canadian observers continued to be held in the Communistcontrolled area where they disappeared June 2R.",Archives,,Archives,,['Vietnam']
Senate Urges U.S. to Seek End To All ‘Environmental Warfare’,1973-07-12,https://www.nytimes.com/1973/07/12/archives/senate-urges-us-to-seek-end-to-all-environmental-warfare-rainfall.html,article,"WASHINGTON, July 11 —The Senate gave overwhelming approval today to a resolution calling on the United States to take the lead in seeking an international agreement to prohibit “environmental warfare” such as past American rainmaking practices in Southeast Asia.",Archives,By Linda Charlton;Special to The New York Times,Archives,,['Vietnam']
Australia to Open Mission In Hanoi Later This Month,1973-07-12,https://www.nytimes.com/1973/07/12/archives/australia-to-open-mission-in-hanoi-later-this-month.html,article,"CANBERRA, Australia, July 11 (Reuters)—Australia will establish a diplomatic mission in North Vietnam later this month, the Department of Foreign Affairs announced here tonight.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
2 New White House Arrests,1973-07-13,https://www.nytimes.com/1973/07/13/archives/2-new-white-house-arrests.html,article,"WASHINGTON, July 12 (UPI) —Two more antiwar protesters were arrested at the White House today when they knelt to pray during a tour of the mansion, The arrests bring to 118 the number of persons detained since last Friday at the ‘White House for protesting the bombing in Cambodia.",Archives,,Archives,,['Vietnam']
Weyand Ends Vietnam Tour —Next Stop Is Cambodia,1973-07-13,https://www.nytimes.com/1973/07/13/archives/weyand-ends-vietnam-tournext-stop-is-cambodia.html,article,"SAIGON, South Vietnam, July 12 (Reuters)—Gen. Frederick C. Weyand, Commander in Chief of Army Forces in the Pacific, today completed a three‐day visit to South Vietnam, where he has been assessing the military situation that has obtained since the cease‐fire.",Archives,,Archives,,['Vietnam']
Thieu Makes Cabinet Changes That Will Increase His Control,1973-07-13,https://www.nytimes.com/1973/07/13/archives/thieu-makes-cabinet-changes-that-will-increase-his-control-new.html,article,"SAIGON, South Vietnam, July 12—President Nguyen Van Thieu announced a Cabinet shuffle today that puts control over the Government even more firmly in his own hands.",Archives,By Fox Butterfield;Special to The New York Times,Archives,,['Vietnam']
U.S. Implanting an Electronic ‘Fence’ To Shut Mexican Border to Smuggling,1973-07-14,https://www.nytimes.com/1973/07/14/archives/us-implanting-an-electronic-fence-to-shut-mexican-border-to.html,article,"WASHINGTON, July 13 — A complex series of electronic devices, similar in nature to the ill‐fated “McNamara line” in Vietnam, is being implanted along the 2,000‐mile border between the United States and Mexico and may be completed as early as mid‐1974, according to sources in the Border Patrol and Immigration and Naturalization Service.",Archives,By David A. Andelman;Special to The New York Times,Archives,,[]
A Country Boy Learns Saigon's Ways,1973-07-14,https://www.nytimes.com/1973/07/14/archives/a-country-boy-learns-saigons-ways.html,article,"SAIGON, South Vietnam, July 13—The boy crouched beside the motorbike, his greasy hands skillfully threading wires, tightening bolts, picking just the right wrench from the toolbox, assembling tiny parts with the dexterity of a surgeon. He worked with such concentration that nothing else seemed to exist for him on the busy Saigon streetcorner.",Archives,By David K. Shipler;Special to The New York Times,Archives,,['Vietnam']
