headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
North Vietnamese Seize Highlands District Capital,1973-12-05,https://www.nytimes.com/1973/12/05/archives/north-vietnamese-seize-highlands-district-capital-us-to-replace.html,article,"SAIGON, South Vietnam, Wednesday, Dec. 5—North Vietnamese tanks and troops yesterday assaulted and seized a district capital in remote, mountainous Quang Duc Province, once again taking the offensive in a month‐old struggle for control of a key road system in the Central Highlands, the Saigon command announced this morning.",Archives,By James M. Markham Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
Letters to the Editor,1973-12-06,https://www.nytimes.com/1973/12/06/archives/letters-to-the-editor-to-protect-29-million-older-americans-to-name.html,article,"To the Editor: On behalf of the National Council of Senior Citizens, a nonpartisan, nationwide organization of older people's clubs, I wish to express disagreement with your Nov. 13 editorial on a pending cost‐of‐living increase in Social Security cash benefits.",Archives,,Archives,,['Vietnam']
Saigon Reinforcing Encircled Provincial Capital,1973-12-06,https://www.nytimes.com/1973/12/06/archives/saigon-reinforcing-encircled-provincial-capital-air-raids-reported.html,article,"SAIGON, South Vietnam, Thursday, Dec. 6—The South Vietnamese Government flew reinforcements yesterday into the encircled capital town of Quang Duc Province, where some of the fiercest fighting since the ??ary cease‐fire has occurred.",Archives,By James M. Markham Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Level of South Vietnam Fighting Is Fiercest Since Truce Accord,1973-12-07,https://www.nytimes.com/1973/12/07/archives/level-of-south-vietnam-fighting-is-fiercest-since-truce-accord.html,article,"SAIGON, South Vietnam, Dec. 6—In the last month, the fighting in South Vietnam has reached its fiercest levels since the January signing of the agreement for an ostensible cease‐fire, which has since been shattered.",Archives,By James M. Markham Special to The New York Times,Archives,,['Vietnam']
HANOI URGES FIGHT ON ROT IN SOCIETY,1973-12-07,https://www.nytimes.com/1973/12/07/archives/hanoi-urges-fight-on-rot-in-society-it-deplores-dolce-vita-and-sees.html,article,"HANOI, North Vietnam, Dec. 6 (Agence France‐Presse)—Ten months after the signing of the Vietnam cease‐fire accord, the official party newspaper, Nhan Dan, has called for action to combat the “dolce vita that is gradually rotting North Vietnamese society.”",Archives,,Archives,,['Vietnam']
U.S. Calls Arab Embargo ‘No Longer Appropriate’,1973-12-07,https://www.nytimes.com/1973/12/07/archives/us-calls-arab-embargo-no-longer-appropriate-kissinger-at-news.html,article,"WASHINGTON, Dec. 6—Secretary of State Kissinger said today that the United States had told Arab states that their oil embargo was “no longer appropriate” against this country given Washington's energetic efforts to get a Middle East peace settlement.",Archives,By Bernard Gwertzman Special to The New York Times,Archives,,['Vietnam']
Screen:' David Holzman Diary' Spoofs Cinema Verite,1973-12-07,https://www.nytimes.com/1973/12/07/archives/screen-david-holzman-diary-spoofs-cinema-verite.html,article,"""Life as a work of art""—at least once a decade that ancient concept seduces some members of yet another generation, and inspires them to hash up their lives in the name of truth or beauty. Jim McBride's ""David Holzman's Diary,"" a totally delightful satire on ""the blubber about cinéma vérité,"" mocks those ghastly reels from the nineteen-sixties, when various film makers immortalized themselves or their friends by trying and failing to be spontaneous. ""Diary,"" which derides directors who scorned imagination or invention while worshiping the camera, opened yesterday at the Whitney Museum of American Art.Holzman, an earnest young Godard-hound, decides to film his life in order to understand it—and only succeeds in ruining it. As a voyeur, a gentle intruder into other people's lives, he can't understand that the filming makes his subjects feel self-conscious, or that ""reality"" is altered by the presence of his camera and his tape recorder and his lavalier mike, which he calls his ""friends.""His girlfriend, who detests his movie-making, finally leaves him because of it. He's already told us in a dry, flat voice that he really loves her, though he can't resist pointing out that she's ""dirty, sloppy."" Forlornly, he adds, ""I don't quite get her sense of privacy."" After she's gone, he argues that masturbation is an improvement on the real thing because You can think of anything . . . pigs. Think of trains going in tunnels. Think of bagels. I mean, you're not limited to women.""However, his obsession with freezing everything on celluloid rarely allows him any other fantasies. He gives manic attention to every detail of his New York neighborhood, from derelict sofas on the street to the installation of matchstick bamboo blinds in a nearby apartment, and finally gets slugged by a cop for filming people through their windows.Soon, we realize that the camera is his analyst. He tells it everything, and then grows furious because it doesn't answer him with ""the right things,"" and also makes him ""do things"" that he wouldn't ordinarily do. Accusingly, he asks it, ""What do you want?"" Then he shouts at the lens that it hasn't helped him—just as a frustrated patient may denounce an all too silent psychiatrist.""Diary"" was made in 1967, and time has served it very well. We get a pungent flash on the past when a radio announces the numbers killed in the Newark riots, or refers to ""the new Israel-Egyptian cease-fire,"" or quotes the Pentagon on the probable increase of American forces in Vietnam next year. But aside from politics, that period now seems a rather innocent one in retrospect, and the character of David Holzman (admirably played by L. M. Kit Carson) distills the eager naiveté that accompanied the zest for technology, deliberate inarticulation and the mistrust of words, the vibes and the hoaxes and all the lighter put-ons of 1967.At the end, Holzman is bitterly disappointed that his movie and his camera have taught him nothing — least of all how to control his life. The picture reminds me of the late A. J. Liebling's recollection of being 23 in Paris, when he felt that his life hinged on an impossible decision. Meanwhile, he was writing a novel about a 23-year-old in Paris whose future hung upon an insoluble choice. When the character caught up with the day of his own life that he was describing, he couldn't finish the book. Jim McBride's movie evokes the spirit of Liebling's enormous laughter when he remarked that few diaries yield conclusions or solutions.",Review,By Nora Sayre,Archives,,[]
Vietnam Budget: Between the Lines,1973-12-07,https://www.nytimes.com/1973/12/07/archives/vietnam-budget-between-the-lines.html,article,"TORONTO—The Senate Armed Services Committee and House Appropriations Committee hearings on the Pentagon budget until July 1974 are now out, and the traditionally diligent censors released alarming new information on the Nixon Administratioh's plans for Indochina.",Archives,By Gabriel Kolko,Archives,,['Vietnam']
U.S. PLACES CARRIER OFF NORTH VIETNAM,1973-12-08,https://www.nytimes.com/1973/12/08/archives/us-places-carrier-off-north-vietnam.html,article,"HONG KONG, Dec. 7 (UPI)—North Vietnam charged today that the United States had stationed the aircraft carrier Midway off its coast and demanded it be withdrawn, the Chinese news agency Hsinhua reported.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Letters to the Editor,1973-12-08,https://www.nytimes.com/1973/12/08/archives/letters-to-the-editor-our-government-in-spite-of-the-people-cunys.html,article,To the Editor:,Archives,,Archives,,['Vietnam']
Saigon Recaptures Key District Capital in Highlands,1973-12-08,https://www.nytimes.com/1973/12/08/archives/saigon-recaptures-key-district-capital-in-highlands.html,article,"SAIGON, South Vietnam, Saturday, Dec. 8—South Vietnamese infantry units last night retook a district capital in the Central Highlands that was overrun by North Vietnamese soldiers and tanks four days ago, the Saigon command announced.",Archives,,Archives,,['Vietnam']
"The Peace Treaty Was Signed, Americans Went Home",1973-12-09,https://www.nytimes.com/1973/12/09/archives/for-the-vietnamese-the-war-has-never-really-ended-the-peace-treaty.html,article,"News items: On Monday, rockets and mortars blew up a third of South Vietnam's gasoline supply in an attack near Saigon. On Wednesday, the North Vietnamese seized a district capital in Quang Duc Province. Friday, the South recaptured it. What happened to peace in Vietnam?",Archives,By James M. Markham,Archives,,[]
NYE HALTS PLAN TO AID VETERANS,1973-12-09,https://www.nytimes.com/1973/12/09/archives/nyu-halts-plan-to-aid-veterans-cites-dismay-with-response-for.html,article,"New York University has withdrawn $20,000 in annual scholarship funds for veterans of the war in Vietnam after only four people applied and only two enrolled in the first term that the funds were available.",Archives,,Archives,,[]
where women Are an Annoyance That Disturbs the Symmetry of Life,1973-12-09,https://www.nytimes.com/1973/12/09/archives/where-women-are-an-annoyance-that-disturbs-the-symmetry-of-life-not.html,article,"I HAVE an acquaintance in New York City—a liberated American woman—who recently cut hér hair very short because, she explained, long hair is too attractive to men. The American male is a sexual imperialist, in her view, and she intends to keep him up against the wall from now on. This young woman is very eloquent, along the lines of current feminist dogma, when she explains the kitchenand‐family slavery of American women and speaks of how women are nothing hut sex objects for American men and how, ultimately, male oppression is somehow akin to the bombing of defenseless Vietnamese villages. She has harsh words for any male who refuses to see that American women are de slaves.",Archives,By Fergus M. Bordewich,Archives,,[]
The World,1973-12-09,https://www.nytimes.com/1973/12/09/archives/the-world-socialism-is-in-a-rotten-state-in-denmark-28-years-later.html,article,"The issues change little from year to year, and so the talks that begin tomorrow in Brussels among the ministers of the North Atlantic Treaty Organization will have a strong feeling of it‐happens‐every‐winter. But if the questions of United States troop strength in Europe and the nature of NATO strategy are, for all their seriousness, old‐hat, there are at least two issues that are not, and they will be high on the agenda:",Archives,... John van Doom and Thomas Butson,Archives,,['Vietnam']
FIGHT SAID TO GO ON FOR VIETNAM TOWN,1973-12-09,https://www.nytimes.com/1973/12/09/archives/fight-said-to-go-on-for-vietnam-town.html,article,"SAIGON, South Vietnam, Dec, 8 (UPI)—South and North Vietnamese forces battled for control of the Central Highlands district capital of Kien Duc today despite Saigon Government assertions that the town had already been recaptured from the Communists without a fight, field reports said.",Archives,,Archives,,[]
World News Briefs,1973-12-09,https://www.nytimes.com/1973/12/09/archives/world-news-briefs-paris-and-saigon-sign-aid-pact-osaka-fire-causes.html,article,"LONDON, Dec. 8 — Leaders from London, Dublin and Belfast today continued their effort to reach agreement on plans for the future of Northern Ireland.",Archives,,Archives,,['Vietnam']
The President and the Plumbers: A Look at 2 Security Questions,1973-12-09,https://www.nytimes.com/1973/12/09/archives/the-president-and-the-plumbers-a-look-at-2-security-questions.html,article,"WASHINGTON, Dec. 8—For months President Nixon has been citing national security as the reason for authorizing establishment of the secret White House investigation unit known as the plumbers and as justification for restricting some aspects of the Watergate inquiry.",Archives,By Seymour M. Hersh Special to The New York Times,Archives,,['Vietnam']
New Drive by Saigon Troops On Highlands Town Reported,1973-12-10,https://www.nytimes.com/1973/12/10/archives/new-drive-by-saigon-troops-on-highlands-town-reported.html,article,"GIA NGHIA, South Vietnam, Dec. 9 (AP)—South Vietnamese troops, who were reported to have recaptured the strategic Central Highlands district capital of Kien Duc Friday, pulled back today and then made a fresh assault, reports from the field said.",Archives,,Archives,,['Vietnam']
War Is Not Peace,1973-12-10,https://www.nytimes.com/1973/12/10/archives/war-is-not-peace.html,article,"There is a truly astonishing projection of 1984 about the Nobel Peace Prize in 1973. Orwell warned us that the dreadful day would come when war would be called peace and peace, war. The Nobel Peace Prize committee's homage to the “talents and goodwill” of Le Duc Tho and Henry Kissinger for their skillful negotiations lasting more than three years led us at the American Friends Service Committee to wonder if it should be called the “Nobel Negotiating Prize.” But Peace Prize?",Archives,By Bronson P. Clark,Archives,,['Vietnam']
Nobel Prizes Awarded; King Olav Jeered,1973-12-11,https://www.nytimes.com/1973/12/11/archives/nobel-prizes-awarded-king-olav-jeered-oslo-students-demonstrate.html,article,"STOCKHOLM, Dec. 10 (UPI) — Ten men cited for exploring new paths of knowledge received 1973 Nobel Prizes today and were honored at a formal tie ceremony for rendering the “greatest service to mankind during the preceding year.”",Archives,,Archives,,"['Vietnam', 'Vietnam']"
"Peasants, Pushed by Saigon, Digging Antitank Trenches. North of Capital",1973-12-11,https://www.nytimes.com/1973/12/11/archives/peasants-pushed-by-saigon-digging-antitank-trenches-north-of.html,article,"HOA LOI, South Vietnam, Dec. 7—The peasants here are being told that the sinuous one‐and‐a‐half‐mile gash they are digging in the earth is an irrigation canal.",Archives,By James M. Markham Special to The New York Times,Archives,,['Vietnam']
Letters to the editor,1973-12-11,https://www.nytimes.com/1973/12/11/archives/letters-to-the-editor-the-case-against-gasoline-rationing-in.html,article,To the Editor:,Archives,,Archives,,['Vietnam']
Saigon Troops Said to Push Into Communist‐Held Town,1973-12-11,https://www.nytimes.com/1973/12/11/archives/saigon-troops-said-to-push-into-communistheld-town.html,article,"GIA NGHIA, South Vietnam, Dec. 10 (AP) — South Vietnamese troops advanced into the Communist‐held town of Kien Duc today, but North Vietnamese artillery and troops were massing nearby, military sources said.",Archives,,Archives,,['Vietnam']
14 Vietnam Veterans Take City Traffic‐Directing Jobs,1973-12-12,https://www.nytimes.com/1973/12/12/archives/14-vietnam-veterans-take-city-trafficdirecting-jobs.html,article,"Fourteen Vietnam veterans, many of whom directed traffic as military policemen, were assigned to duty at busy city intersections yesterday by the city's Traffic Department.",Archives,,Archives,,[]
ISRAEL ARMS AID VOTED BY HOUSE,1973-12-12,https://www.nytimes.com/1973/12/12/archives/israel-arms-aid-voted-by-house-22billion-authorized-for-rebuilding.html,article,"WASHINGTON, Dec. 11 —The House approved today by a vote of 362 to 54 legislation that would authorize the President to extend $2.2‐billion in emergency military aid to Israel to rebuild her forces in the wake of the October war.",Archives,By John W. Finney Special to The New York Times,Archives,,['Vietnam']
U. S. Dips Into War Reserve to Supply Oil to Indochina,1973-12-13,https://www.nytimes.com/1973/12/13/archives/u-s-dips-into-war-reserve-to-supply-oil-to-indochina.html,article,"WASHINGTON, Dec. 12—The Defense Department said today that it was drawing upon the nation's war reserves of oil in the Pacific to supply the South Vietnamese and Cambodian armed forces with their daily “minimum military requrements.”",Archives,By John W. Finney Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Vietcong Chief Sees No Peace Gain Since Truce,1973-12-13,https://www.nytimes.com/1973/12/13/archives/vietcong-chief-sees-no-peace-gain-since-truce-hanoi-pullback.html,article,"SAIGON, South Vietnam, Dec. 12 (UPI)—The political leader of the Vietcong believes there has been no progress toward peace in Vietnam since the cease‐fire agreement was signed nearly 11 months ago and he blames the United States.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
KISSINGER AND THO TO MEET IN PARIS AS FIGHTING RISES,1973-12-14,https://www.nytimes.com/1973/12/14/archives/kissinger-and-tho-j-to-meet-in-paris-as-fighting-rises.html,article,"WASHINGTON, Dec. 13—Secretary of State Kissinger and Le Duc Tho, who negotiated the Vietnam cease‐fire, will meet in Paris next Thursday, the White House announced today.",Archives,By R. W. Apple Jr. Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Senate Votes $73‐Billion Defense Bill,1973-12-14,https://www.nytimes.com/1973/12/14/archives/senate-votes-73billion-defense-bill-critics-grow-weary.html,article,"WASHINGTON, Dec. 13—The Senate routinely approved today a $73.7‐billion defense appropriations bill that reduces aid to South Vietnam but leaves the Pentagon's weapons program virtually intact.",Archives,By John W. Finney Special to The New York Times,Archives,,['Vietnam']
Cease‐Fire Unit in Vietnam Resumes Monitoring Duties,1973-12-14,https://www.nytimes.com/1973/12/14/archives/ceasefire-unit-in-vietnam-resumes-monitoring-duties.html,article,"SAIGON, South Vietnam, Dec. 13 (Reuters)—The International Commission for Control and Supervision resumed its peace‐monitoring function in South Vietnam today aftor nearly five months of inactivity.",Archives,,Archives,,[]
KISSINGER AND TM TO MEET IN PARIS AS FIGHTING RISES,1973-12-14,https://www.nytimes.com/1973/12/14/archives/kissinger-and-tho-to-meet-in-paris-as-fighting-rises-deteriorating.html,article,"WASHINGTON, Dec. 13—Secretary of State Kissinger and Le Duc Tho, who negotiated the Vietnam cease‐fire, will meet in Paris next Thursday, the White House announced today.",Archives,By R. W. Apple Jr. Special to The New York Times,Archives,,[]
"After 11 Months of Battles Since Truce, Saigon Troop Morale Is Sagging Badly",1973-12-15,https://www.nytimes.com/1973/12/15/archives/after-11-months-of-battles-since-truce-saigon-troop-morale-is.html,article,"SAIGON, South Vietnam, Dec. 13 — In almost a year since the signing of the Paris ceasefire agreement, the morale of many South Vietnamese fighting units appears to have sagged seriously.",Archives,By James M. Markham Special to The New York Times,Archives,,['Vietnam']
HOUSE VOTE BARS GIVING INDOCHINA OIL FOR MILITARY,1973-12-15,https://www.nytimes.com/1973/12/15/archives/house-vote-bars-giving-indochina-oil-for-military-raucous-debate.html,article,"WASHINGTON, Saturday, Dec. 15—The House passed an emergency energy bill early this morning after attaching to it a ban on petroleum shipments for military use in Vietnam, Cambodia and Laos.",Archives,By Marjorie Hunter Special to The New York Times,Archives,,['Vietnam']
American Killed and 4 Wounded In a Search for Dead in Vietnam,1973-12-15,https://www.nytimes.com/1973/12/15/archives/american-killed-and-4-wounded-in-a-search-for-dead-in-vietnam.html,article,"SAIGON, South Vietnam Saturday, Dec. 15—One American soldier was killed and four were wounded this morning when Communist forces shot down a helicopter that was carrying them on a search for the remains of an American missing in South Vietnam since 1966.",Archives,By David K. Shipler Special to The New York Times,Archives,,['Vietnam']
Senate Unit Backs Ingersoll For State Department Post,1973-12-15,https://www.nytimes.com/1973/12/15/archives/senate-unit-backs-ingersoll-for-state-department-post.html,article,"WASHINGTON, Dec, 14 (UPI) —The Senate Foreign Relations Committee approved today the nomination of Robert S. Ingersoll, U.S. Ambassador to Japan, to be Assistant Secretary of State for East Asia and Pacific Affairs.",Archives,,Archives,,['Vietnam']
Tho Stops in Peking on Way To Meet Kissinger in Paris,1973-12-15,https://www.nytimes.com/1973/12/15/archives/tho-stops-in-peking-on-way-to-meet-kissinger-in-paris.html,article,"HONG KONG, Dec. 14 (Reuters) — Le Due Tho of North Vietnam arrived in Peking today on his way to Paris for talks Thursday with Secretary, of State Kissinger, the Peking radio reported.",Archives,,Archives,,['Vietnam']
Princeton School Is Helping Orphans,1973-12-16,https://www.nytimes.com/1973/12/16/archives/princeton-school-is-helping-orphans.html,article,PRINCETON—Students at the Stuart Country Day School of the Sacred Heart here have sent paintings they completed to orphanages in South Vietnam to be displayed there.,Archives,,Archives,,['Vietnam']
Daniel Berrigan's Speech to Arabs Stirs a Furor Over Award,1973-12-16,https://www.nytimes.com/1973/12/16/archives/daniel-berrigans-speech-to-arabs-stirs-a-furor-over-award-released.html,article,"Plans to honor the Rev. Daniel J. Berrigan with a peace award here have run into opposition following the report of a speech he gave recently to an Arab audience describing Israel as “a criminal Jewish community” and a “nightmare” that “manufactures human waste,”",Archives,By Ralph Blumenthal,Archives,,['Vietnam']
U.S. SEEN NAMING ENVOY TO SWEDEN,1973-12-16,https://www.nytimes.com/1973/12/16/archives/us-seen-naming-envoy-to-sweden-cold-front-to-canada-first-sign-of.html,article,"WASHINGTON, Dec. 15—Unless President Nixon changes his mind at the last minute, the United States will end a year‐long diplomatic freeze against Sweden next month and name a new ambassador to Stockholm, American officials report.",Archives,By David Binder Special to The New York Times,Archives,,['Vietnam']
U.S. AIDE EXPECTS THREE‐DAY DELAY IN GENEVA PARLEY,1973-12-16,https://www.nytimes.com/1973/12/16/archives/us-aide-expects-threeday-delay-in-geneva-parley-official-with.html,article,"AMMAN, Jordan, Dec. 15—A senior American official traveling with Secretary of State Kissinger's party said tonight that the Middle East peace conference in Geneva would. probably be delayed until Friday.",Archives,By Bernard Gwertzman Special to The New York Times,Archives,,['Vietnam']
The Nation,1973-12-16,https://www.nytimes.com/1973/12/16/archives/the-nation-in-summary-how-and-why-the-plumbers-got-into-business.html,article,"Four worried men, the President and three of his top aides, are in a helicopter flying from Los Angeles to San Clemente. The New York Times has just printed a secret Pentagon history of the Vietnam war, and the fear in the White House is that Daniel Ellsberg, the former Defense official who says he turned the documents over to the press, may give still more vital secrets, such as the American nuclear targeting plan, to the Russians. The four leaders discuss setting up an undercover operation, bypassing the F.B.I., to find out all about Mr. Ellsberg and stop all leaks.",Archives,Anthony Austin and Milton Leebaw,Archives,,[]
SLAIN U.S. OFFICER HAD HIS HANDS UP,1973-12-16,https://www.nytimes.com/1973/12/16/archives/slain-us-officer-had-his-hands-up-how-it-happened-search-for-the.html,article,"SAIGON, South Vietnam, Dec. 15—The operations officer of the United States search team that came under attack in an area southwest of Saigon this morning said that the one American killed “was murdered in cold blood” as he held up his hands in surrender.",Archives,By David K. Shipler Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Tho Gets Soviet Assurance,1973-12-17,https://www.nytimes.com/1973/12/17/archives/tho-gets-soviet-assurance.html,article,"MOSCOW, Dec. 16 (Reuters) —The Soviet Union assured Le Duc Tho of “invariable support” for Hanoi's policies here today, Tass, the Soviet press agency, reported. Mr. Tho, a member of Hanoi's Politburo, arrived Pelting on his way to Paris for talks Thursday with Secretary of State Kissinger.",Archives,,Archives,,['Vietnam']
VIETNAM SLAYING PROTESTED BY U.S.,1973-12-17,https://www.nytimes.com/1973/12/17/archives/vietnam-slaying-protested-by-us-inquiry-is-asked-into-attack-fatal.html,article,"SAIGON, South Vietnam, Dec. 16—For the first time since the Vietnam cease‐fire accord was signed last January, the United States today protested to the International Commission of Control and Supervision.",Archives,By David K. Shipler Special to The New York Times,Archives,,['Vietnam']
Filling Stations in Vietnam Reduce 19‐Hour Day to 9,1973-12-18,https://www.nytimes.com/1973/12/18/archives/filling-stations-in-vietnam-reduce-19hour-day-to-9.html,article,"SAIGON, South Vietnam, Dec. 17 (Reuters) — Filling stations in South Vietnam will operate only nine instead of 19 hours day to conserve dwindling fuel supplies.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Saigon Says Reds Lost 97 Soldiers In Fighting in Delta,1973-12-18,https://www.nytimes.com/1973/12/18/archives/saigon-says-reds-lost-97-soldiers-in-fighting-in-delta.html,article,"SAIGON, South Vietnam, Dec. 17 (UPI)—A South Vietnamese military spokesman said today that 97 Communist soldiers had been killed by Government soldiers, backed lby artillery and planes, in heavy fighting in the Mekong Delta southwest of Saigon.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Tho in Paris for Talks With Kissinger,1973-12-18,https://www.nytimes.com/1973/12/18/archives/tho-in-paris-for-talks-with-kissinger.html,article,"PARIS, Dec. 17—Le Duc Tho arrived here today for another round of Vietnam negotiations with Secretary of State Kissinger.",Archives,,Archives,,['Vietnam']
U.S. Aides Walk Out Of Vietnam Meeting To Protest Slaying,1973-12-19,https://www.nytimes.com/1973/12/19/archives/us-aides-walk-out-of-vietnam-meeting-to-protest-slaying-assailed-by.html,article,"SAIGON, South Vietnam, Dec. 18 (Reuters)—The United States and South Vietnamese delegations walked out of a meeting today of the joint military team looking for missing soldiers after flinging onto the conference table the bloodstained jacket of an American officer killed during a search last Saturday.",Archives,,Archives,,['Vietnam']
Parley of Soviet‐Bloc Party Leaders On in Moscow,1973-12-19,https://www.nytimes.com/1973/12/19/archives/parley-of-sovietbloc-party-leaders-on-in-moscow-kosygin-may-be-ill.html,article,"MOSCOW, Dec. 18—The Soviet Union, which has privately been pressing for a world gathBring of Communist parties, to day opened a conference of ranking party officials from its inner circle of allies in the Communist movement.",Archives,,Archives,,['Vietnam']
The Limits Of Power,1973-12-19,https://www.nytimes.com/1973/12/19/archives/the-limits-of-power-washington.html,article,"WASHINGTON, Dec. 18—One clear lesson of this extraordinary year is that strong nations and strong institutions within nations have more power than they dare use, but some people still haven't learned the lesson.",Archives,By James Reston,Archives,,['Vietnam']
Senate‐House Unit Votes $73.7‐Billion In Defense Funds,1973-12-19,https://www.nytimes.com/1973/12/19/archives/senatehouse-unit-votes-737billion-in-defense-funds.html,article,"WASHINGTON, Dec. 18 (AP) — Senate‐House conferees agreed today on a $73.75‐billion defense appropriation bill. The total is $3.5‐billion below President Nixon's military budget for the year.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
2 Army Deserters of Vietnam War Plan to Invite Arrests Today,1973-12-19,https://www.nytimes.com/1973/12/19/archives/2-army-deserters-of-vietnam-war-plan-to-invite-arrests-today.html,article,"Somewhere in New York City today, two deserters are expected publicly to invite arrest, both facing possible three‐year prison sentences.",Archives,By George Vecsey,Archives,,[]
