headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
A VIETNAM BRIDGE DESTROYED AGAIN,1973-11-04,https://www.nytimes.com/1973/11/04/archives/a-vietnam-bridge-destroyed-again-platoon-members-at-rites-vietcong.html,article,"AT THE ONG BO BRIDGE, South Vietnam, Oct. 26—At 10 minutes to 1 this morning a shuddering black column of mud, steel and water rose out of the sinuous Trau River, which is framed by placid rice paddies and dimpled with water lilies.",Archives,By James M. Markham Special to The New York Times,Archives,,[]
Ex‐P.O.W. to Run in Dakota,1973-11-04,https://www.nytimes.com/1973/11/04/archives/expow-to-run-in-dakota.html,article,"SIOUX FALLS, S. D., Nov. 3 (AP)—A Vietnam war veteran, who says his six years in a prisoner‐of‐war camp showed him lie was “lucky to be born an American,” has announced, his intention to run for they United States Senate or House in 1974. Leo K. Thorsness of Sioux Falls, a retired Air Force lieutenant colonel, said Thursday he would seek the Republican nomination for one of those seats.",Archives,,Archives,,['Vietnam']
Agency Helps Puerto Rican Veterans Get Benefits,1973-11-04,https://www.nytimes.com/1973/11/04/archives/agency-helps-puerto-rican-veterans-get-benefits-set-up-a-year-ago.html,article,"Puerto Rican veterans, returning from Vietnam are entitled to the same benefits as any serviceman, but because of their language barriers and generally limited educations they have found it much more difficult than other veterans to get the advice needed to adjust to civilian life.",Archives,By Ellen Gonzales,Archives,,[]
Vietcong Charge Thieu Is Receiving War Goods,1973-11-04,https://www.nytimes.com/1973/11/04/archives/vietcong-charge-thieu-is-receiving-war-goods.html,article,"PARIS, Nov. 3 (Reuters)—The Vietcong have rejected charges by President Nguyen Van Thieu that they and North Vietnam were preparing a general offensive in the South.",Archives,,Archives,,[]
VIETCONG DENY PLANNING ATTACK,1973-11-04,https://www.nytimes.com/1973/11/04/archives/yietcong-deny-planning-attackk-a-spokesman-rebuts-thieu-who.html,article,"SAIGON, South Vietnam, Nov. 3—The Vietcong said today that they had no intention of initiating an offensive against the South Vietnamese Government early next year, as President Nguyen Van Thieu recently predicted.",Archives,By James F. Clarity Special to The New York Times,Archives,,['Vietnam']
3 Killed in Delta Blast,1973-11-05,https://www.nytimes.com/1973/11/05/archives/3-killed-in-delta-blast.html,article,"SAIGON, South Vietnam, Monday, Nov. 5 (Reuters)—Three persons were killed and 22 wounded last night in a bomb explosion at a restaurant in the Mekong Delta. The South Vietnamese military command reported that the explosion had occurred in a village on the outskirts of Ben Tre, capital of Kien Hoa Province. He said the bomb was planted by Vietcong guerrillas, who have been waging a campaign in the delta for the past month.",Archives,,Archives,,['Vietnam']
SAIGON SAYS HANOI CAPTURES 2 CAMPS,1973-11-05,https://www.nytimes.com/1973/11/05/archives/article-2-no-title-saigon-reports-that-2-camps-have-fallen-to.html,article,"SAIGON, South Vietnam, Nov. 4. — North Vietnamese tanks and troops attacked and seized two Government camps, near the Cambodian border today after a day‐long battle that was described by the military command in Saigon as one of the most savage since the Jan. 28 cease‐fire.",Archives,,Archives,,[]
SAIGON SAYS HANOI CAPTURES 2 CAMPS,1973-11-05,https://www.nytimes.com/1973/11/05/archives/saigon-says-hanoi-captures-2-camps-asserts-tanks-and-troops.html,article,"SAIGON, South Vietnam, Monday, Nov. 5—North Vietnamese tanks and troops attacked and seized two Government camps near the Cambodian border yesterday after day‐long battle that was described by the military command in Saigon as one of the most savage since the Jan. 28 cease‐fire.",Archives,,Archives,,['Vietnam']
Saigon Tells of Strafing Lost Outposts,1973-11-06,https://www.nytimes.com/1973/11/06/archives/saigon-tells-of-strafing-lost-outposts.html,article,"SAIGON, South Vietnam, Tuesday, Nov. 6 — South Vietnamese planes strafed and bombed North Vietnamese fromations yesterday around two Government militia outposts near the Cambodian border that on Sunday were overwhelmed by tanks, the South Vietnamese command announced.",Archives,By James M. Markham Special to The New York Times,Archives,,['Vietnam']
South Vietnam's Schools Have Trouble With History of Last 20 Years,1973-11-06,https://www.nytimes.com/1973/11/06/archives/south-vietnams-schools-have-trouble-with-history-of-last-20-years.html,article,"SAIGON, South Vietnam, Nov. 5—The history examinations in South Vietnam's public schools contain no questions on the American role here, nothing about North Vietnam and no mention of the VietGong.",Archives,By David K. Shipler Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Vietnam Referendum Voted,1973-11-07,https://www.nytimes.com/1973/11/07/archives/vietnam-referendum-voted.html,article,"ENGLEWOOD, N.J., Nov. 6 (AP)—A referendum to ask Congress to grant amnesty to Vietnam draft evaders was approved 2,933 to 2,812 in this affluent Bergen County community today.",Archives,,Archives,,[]
Vietcong Say They Struck Bien Hoa Base in Reprisal,1973-11-07,https://www.nytimes.com/1973/11/07/archives/vietcong-say-they-struck-bien-hoa-base-in-reprisal.html,article,"SAIGON, South Vietnam, Wednesday, Nov. 7—The Vietcong's Provisional Revolutionary Government said in an unusually frank statement yesterday that it had attacked Bien Hoa air base, near Saigon, with rockets to retaliate for recent air strikes originating at the base against Communist positions.",Archives,By James F. Clarity Special to The New York Times,Archives,,['Vietnam']
Saigon Raids Red Areas,1973-11-08,https://www.nytimes.com/1973/11/08/archives/saigon-raids-red-areas.html,article,The South Vietnamese military command said yesterday that its planes had bombed two Communist‐held areas north of Saigon in what it described as its largest air strike since the signing of the cease‐fire agreement in January. Page 5.,Archives,,Archives,,[]
Saigon Writer Finds Everyone Guilty,1973-11-08,https://www.nytimes.com/1973/11/08/archives/saigon-writer-finds-everyone-guilty-neutral-stance.html,article,"SAIGON, South Vietnam, Nov. 7—She writes in careful detail about the cultural degradation that South Vietnam suffered under the Americus, daughters turned into whores and rent‐a‐wives, whole families dedicating themselves to trafficking in stolen post‐exchange goods, an artificial, competitive prosperity disrupting marriages, friendships and social relationships.",Archives,By James M. Markham Special to The New York Times,Archives,,['Vietnam']
The Things We Might Have Seen,1973-11-08,https://www.nytimes.com/1973/11/08/archives/the-things-we-might-have-seen.html,article,"DURHAM, N. C.—Suddenly everybody and his uncle is raising the question of Mr. Nixon's fitness as person—to be President. For 27 years, Richard Nixon has been trying to tell us the answer. That what moves and excites him is not principle or policy or result, but an endless struggle for control. First to control himself. He is and has been—at least since 1946 —a man who seemed to be hounded by the self‐imposed “temptation” to let his enemies have it, to “get” them, to let all his dammed‐up anger find release in some glorious outburst.",Archives,By James David Barber,Archives,,['Vietnam']
HALDEMAN MEMOS ATTACK SENATORS,1973-11-08,https://www.nytimes.com/1973/11/08/archives/haldeman-memos-attack-senators-he-sought-letter-campaign-against.html,article,"WASHINGTON, Nov. 7—In October, 1969, H. R. Haldeman, President Nixon's chief of staff, ordered White House aides to organize a campaign of letters, telegrams and telephone calls. to Senators Charles E. Goodell of New York, Charles McCMathias Jr. of Maryland and Charles H. Percy of Illinois, all Republicans, “blasting them on their consistent opposition to the President.”",Archives,By E. W. Kenworthy Special to The New York Times,Archives,,['Vietnam']
Suspense Film Dramatizes Kennedy Assassination:The Cast,1973-11-08,https://www.nytimes.com/1973/11/08/archives/suspense-film-dramatizes-kennedy-assassinationthe-cast.html,article,"If disbelief is one of our healthiest national reflexes, at least it has been well exercised in the years between the Warren Report and the latest protestations about the nonbeing of those Presidential tapes. The only danger is that fact itself can be a victim of disbelief: Ugly news that happens to be true becomes easier to ignore, and good news gets rejected with a cackle.""Executive Action,"" which opened yesterday at the Coronet, offers a tactful, low-key blend of fact and invention. The film makers do not insist that they have solved John Kennedy's murder; instead, they simply evoke what might have happened, according to various researchers, including Mark Lane.The result is a cool, skillful, occasionally confusing argument for conspiracy. Wealthy rightwingers (Burt Lancaster and Robert Ryan) wanted Kennedy removed because he was going to sign the test-ban treaty, ""lead the black revolution"" and probably pull out of Vietnam. The last two points may give you the hiccups, but that is what these characters say.Like calm businessmen, they organize the event. While three talented marksmen rehearse by shooting at dummies in a car driven through the desert, the conspirators search for a nut to use as a patsy.Throughout the stress is on technology — even Oswald's name comes out of a computer. The movie follows the ""second Oswald"" theory, and this part of the plot is deftly constructed, as is the disappearance of the three marksmen, also the calculations to ""have the F.B.I. watching the C.I.A."" and vice versa, while relying on the inefficiency of the Secret Service.The conspirators are cleverly cloaked in the style of Camelot itself. Lancaster and Ryan appear as pensive, practical semi-academics, rationally planning an act as bloody as a small foreign invasion. (They admit that they sometimes ""sound like gods,"" since they are also planning the world's future — ""Well, somebody's got to do it."") Both have the confidence and the casual class that we recall in many Kennedy appointees. Lancaster, looking miraculously young, overdoes the ""sincerity"" at moments—an old habit of his. And there are too many shots of the conspirators smiling ironically at once another. But Ryan is wonderfully benign and wry, wisely underplaying where others might have gone all out for evil.However, it is far more painful to think of Ryan's death — a few weeks after this movie was finished — than Kennedy's. And that is the problem lurking in this movie. Television footage is used to paw at the public's sentiments; we see Kennedy smiling and golfing and kissing his children, as well as making speeches. But ""Executive Action"" is emotionally disconnected from history to the degree that those with an affection for suspense can enjoy the build-up of the plotting — even though we know how the assassination turned out.Despite the flags crawling down flagpoles and the drumbeats, a national trauma has become a competent thriller. And it is just as well. Reliving the shock of that killing would hardly benefit any kind of audience now.So whether you chime with this interpretation, or, like a few I know, decide to embrace all the conspiracy theories of the assassination, the movie is useful in rousing the questions once again. The film's sternest and strongest point is that only a crazed person acting on his own would have been acceptable to the American public — which, at that time, certainly did not want to believe in a conspiracy.",Review,By Nora Sayre,Archives,,[]
Saigon Planes Bomb 2 Red‐Held Areas,1973-11-08,https://www.nytimes.com/1973/11/08/archives/saigon-planes-bomb-2-redheld-areas-is-there-a-ceasefire.html,article,"SAIGON, South Vietnam, Thursday, Nov. 8 — The South Vietnamese military command said yesterday that its planes had bombed two Communistheld areas north of Saigon in what the command described as its largest air strike since the signing of the cease‐fire agreement in January.",Archives,By James F. Clarity Special to The New York Times,Archives,,['Vietnam']
Saigon Raids Red Areas,1973-11-08,https://www.nytimes.com/1973/11/08/archives/saigon-raids-red-areas-80812660.html,article,The South Vietnamese military command said yesterday that its planes had bombed two Communist‐held areas north of Saigon in what it described as its largest air strike since the signing of the cease‐fire agreement in January. Page 5.,Archives,,Archives,,[]
Vietcong Claim Border Victory And Say Saigon Killed Civilians,1973-11-09,https://www.nytimes.com/1973/11/09/archives/vietcong-claim-border-victory-and-say-saigon-killed-civilians.html,article,"SAIGON, South Vietnam, Nov. 8 (AP)—The Vietcong asserted today that their forces had decisively defeated Government troops along the Cambodian border over the weekend, and also accused the Saigon Government of inflicting more than 100 civilian casualties during an air strike.",Archives,,Archives,,['Vietnam']
The Last Question,1973-11-09,https://www.nytimes.com/1973/11/09/archives/the-last-question.html,article,"OAKLAND, Calif.— The apartment we had shared was right on Tu Do Street, so I had to walk past it several times a day. Sometimes, I would find myself sitting there in the coffee shop across the street, just staring up at the two big windows as if waiting for a familiar face to pop out of memory (dreams, and nightmares) and say, “Hey, man, come on up and let's get stoned.”",Archives,By Perry Deane Young,Archives,,['Vietnam']
Letters to the Editor,1973-11-09,https://www.nytimes.com/1973/11/09/archives/letters-to-the-editor-on-the-perils-of-brandishing-our-nuclear.html,article,To the Editor:,Archives,,Archives,,['Vietnam']
One Man's Bitter Porridge,1973-11-10,https://www.nytimes.com/1973/11/10/archives/one-mans-bitter-porridge.html,article,"TEMPE, Ariz.—When I wrote the letters that eVentually led to the public revelation of the My Lai massacre, I hoped for many things. Chief among them was that, it would show the American people and their Government that the policies of force abroad and deception at home were not only antithetical to the principles of a democratic society brit low, mean, stupid, brutal and self‐destructive as well.",Archives,By Ronald L. Ridenhour,Archives,,['Vietnam']
Roads to Vietnam City Appear to Be Cut,1973-11-10,https://www.nytimes.com/1973/11/10/archives/roads-to-vietnam-city-appear-to-be-cut-the-town-is-quiet-road-is.html,article,"GIA NGHIA, South Vietnam, Nov. 9 — Communist forces have apparently cut all roads leading to this provincial capital in the Central Highlands 105 miles northeast of Saigon.",Archives,By James F. Clarity Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Village in Vietnam,1973-11-11,https://www.nytimes.com/1973/11/11/archives/peace-is-still-at-hand-village-in-vietnam-vietnam-saigons-presence.html,article,"LONG TRACH, South Vietnam. Mrs. Nguyen Thi Le, a slight, stooped peasant woman, lives alone in her large brick house now, surrounded only by endless fields of green rice ripening under the relentless sun. Many years ago—she does not recall exactly—she shared the house and worked in the fields with a husband and five sons. They have all been claimed by the war, and, more recently, by what is called peace.",Archives,By Fox Butterfield,Archives,,['Vietnam']
Scientists to Help Indochina Recover From Deforestation,1973-11-11,https://www.nytimes.com/1973/11/11/archives/scientists-to-help-indochina-recover-from-deforestation.html,article,"WASHINGTON, Nov. 10 (AP) —Plans to establish a research institute of agricultural botany in North Vietnam to help Indochina recover from the effects of deforestation and other war damages were disclosed this week by a group of American scientists.",Archives,,Archives,,['Vietnam']
"Kissinger, in Peking for Talks, Hints U.S. Will Press for Full Diplomatic Relations",1973-11-11,https://www.nytimes.com/1973/11/11/archives/kissinger-inpeking-for-talks-hints-us-will-press-for-full.html,article,"PEKING, Nov. 10—Secretary of State Kissinger, his attention turned away from the Middle East, arrived in Peking today and assured Premier Chou Enlai that the United States was determined “to complete the process” of normalizing relations with China as rapidly as possible.",Archives,By Bernard Gwertzman Special to The New York Times,Archives,,['Vietnam']
This ‘Spook’ Has No Respect for Human Life,1973-11-11,https://www.nytimes.com/1973/11/11/archives/this-spook-has-no-respect-for-human-life-never-before-has-such.html,article,"DURING the darkest days of the sixties, those days when it seemed that the Vietnam war would never end and the war on poverty was grinding to a halt, those of us who were involved in the movements to change our country's policies from within the existing political system began to wonder if we weren't wasting our time, and—along with our time—the lives of all those people. to whom we had pledged ourselves. It was during those lonely moments that frustration replaced hope, sand we began to talk of revolution.",Archives,By Meyer Kantor,Archives,,[]
Miss Nguyen Is Betrothed,1973-11-11,https://www.nytimes.com/1973/11/11/archives/miss-nguyen-is-betrothed.html,article,"Mr. and Mrs. Nguyen Van Tang of Saigon, South Vietnam, have announced the engagement of their daughter, Miss Nguyen Thi Chung, to Anthony P. X. Bothwell of Miami. The wedding is planned for late, next month.",Archives,,Archives,,[]
Ford's Philosophy on Major Political Questions,1973-11-11,https://www.nytimes.com/1973/11/11/archives/fords-philosophy-on-major-political-questions-morality-in.html,article,"WASHINGTON, Nov. 10—Following are some of the observations Made on various issues over the years by Gerald R. Ford, the nominee for Vice President:",Archives,,Archives,,['Vietnam']
"Behind the laughs, a portrait of America rushing sideways",1973-11-11,https://www.nytimes.com/1973/11/11/archives/behind-the-laughs-a-portrait-of-america-rushing-sideways-by-art.html,article,"Art Buchwald's new book, “I Never Danced at the White House,” a collection of his most recent columns, will never adorn the bookshelves of the Oval Office, just as Buchwald himself will probably never two‐step in the East Room. Although the book ranges over such subjects as Women's Lib, food prices, the detente with China, the McGovern debacle and sex, Buchwald reserves his most pungent satire for Vietnam and Watergate. Many of the more than 140 essays deal with those two issues and one senses that Buchwald is not just milking popular themes, but is sincerely outraged at the current Administration.",Archives,By Gary Blake,Archives,,[]
The Vice‐Presidency: Ford's Conservative Voting Record,1973-11-11,https://www.nytimes.com/1973/11/11/archives/the-vicepresidency-fords-conservative-voting-record-largely.html,article,"WASHINGTON, Nov. 10—In his confirmation hearings for Vice President, Gerald R. Ford was asked how he would classify himself politically.",Archives,By Marjorie Hunter Special to The New York Times,Archives,,['Vietnam']
Pentagon May End Search For Missing in Indochina,1973-11-11,https://www.nytimes.com/1973/11/11/archives/pentagon-may-end-search-for-missing-in-indochina-only-in.html,article,"WASHINGTON, Nov. 10 (AP) — The search for Americans missing in Indochina is slowing and Pentagon officials say it may be cut short in a few months.",Archives,,Archives,,['Vietnam']
VIETCONG SAY TOWN WAS HEAVILY BOMBED,1973-11-12,https://www.nytimes.com/1973/11/12/archives/vietcong-say-town-was-heavily-bombed.html,article,"SAIGON, South Vietnam, Nov. 11 (AP)—The Vietcong charged today that dozens of people had been killed or wounded in a Government “extermination bombing” of the Communist‐held town of Lo Go, 70 miles northwest of Saigon.",Archives,,Archives,,['Vietnam']
Villagers Lingering in Misery in ‘Safe’ Site Near Saigon,1973-11-13,https://www.nytimes.com/1973/11/13/archives/villagers-lingering-in-misery-in-safe-site-near-saigon-a-very-easy.html,article,"BINH HOA, South Vietnam—It has been nearly seven years since American troops suddenly surrounded the prosperous village of Ben Suck forced its residents into a barren make‐shift camp 20 miles away and then burned, bombed and bulldozed the village out of existence.",Archives,By David K. Shipler; Special to The New York Times,Archives,,['Vietnam']
TYPHOON BILLS 51 IN SOUTH VIETNAM,1973-11-14,https://www.nytimes.com/1973/11/14/archives/typhoon-kills-51-in-south-vietnam-145000-evacuated-as-rains-flood.html,article,"SAIGON, South Vietnam, Wednesday, Nov. 14—The Goveminent said today that a violent storm struck six coastal provinces over the weekend, killing at least 51 persons, forcing evacuation of at least 145,000 and flooding several cities with waters as deep as 10 feet.",Archives,,Archives,,[]
A. U.S. Judge Orders Pentagon To Review Discharges on Drugs,1973-11-14,https://www.nytimes.com/1973/11/14/archives/a-u-s-judge-orders-pentagon-to-review-discharges-on-drugs.html,article,"WASHINGTON, Nov. 13—A Federal court judge ordered the Department of Defense today to notify about 3,400 Vietnam‐era veterans who received less‐thanhonorable discharges that they were entitled to a review and possible upgrading to an honorable discharge. The veterans were discharged for drug abuse before a change in defense policy in 1971.",Archives,,Archives,,[]
City's Congressmen Ask V.A. to Act Quickly to Aid Vietnam Veterans Here,1973-11-14,https://www.nytimes.com/1973/11/14/archives/citys-congressmen-ask-va-to-act-quickly-to-aid-vietnam-veterans.html,article,"WASHINGTON, Nov. 13—New York City's Congressional delegation today resolved to seek in “emergency meeting” with the Veterans Administration to ease the plight of the city's 350,000 Vietnam veterans.",Archives,By Martin Tolchin Special to The New York Times,Archives,,[]
A Welfare Mother,1973-11-15,https://www.nytimes.com/1973/11/15/archives/a-welfare-mother.html,article,"BUBLINGTON, Vt.—My husband is one of those who refused to join the Army during the Vietnam war. John is not a “draft dodger,” lie never made any attempt to run or hide from legal authorities in this country. On the contrary, he remained at home and worked steadily from the time of his initial refusal to join the Army (two and one‐half years ago) until he left for prison. His record was so good that the judge allowed him one week after sentencing to make arrangements for Eric (our son) and me before reporting to prison. It is obvions that John is not a dangerous person. It is inconceivable that any man who refuses to join the Army for moral reasons, knowing that a refusal means a prison sentence, could be considered dangerous. John refused to join the Army because he believes it is morally wrong to kill and wrong to be any part of an organization designed for the destruction of human lives.",Archives,By Kathleen A. Berglund,Archives,,[]
Compromise Set on $2.4‐Billion Aid Bill,1973-11-15,https://www.nytimes.com/1973/11/15/archives/compromise-set-on-24billion-aid-billlr-the-figures-compromised-on-a.html,article,"WASHINGTON, Nov. 14—A Senate‐House conference committee agreed today on legislation that would authorize $2.4‐billion in foreign economic and military aid in the fiscal year ending next July 1, or about $400‐million less than requested by the Administration.",Archives,By John W. Finney Special to The New York Times,Archives,,['Vietnam']
Saigon Devalues Currency,1973-11-15,https://www.nytimes.com/1973/11/15/archives/saigon-devalues-currency.html,article,"SAIGON, South Vietnam, Nov. 14 (Reuters)—South Vietnam today devalued the Master from 525 to 535 to the United States dollar in the eighth devaluation this year.",Archives,,Archives,,[]
Lads Want to Join Up,1973-11-15,https://www.nytimes.com/1973/11/15/archives/lads-want-to-join-up-saigon-says-no-preferred-the-rangers.html,article,"SAIGON, South Vietnam, Nov. 12—Early in the morning, when the streets of Saigon were splashed with sunlight, three 16‐year‐old boys tried to become soldiers.",Archives,By David K. Simpler Special to The New York Times,Archives,,['Vietnam']
Notes on People,1973-11-15,https://www.nytimes.com/1973/11/15/archives/wallace-finds-a-hat-in-his-ring-notes-on-people.html,article,"With Election Day, 1973, barely out of the way, Gov. George C. Wallace of Alabama drew the first announced opposition to his plans to win re‐election. State Senator Eugene McLain of Huntsville, a 42‐year‐old lawyer and developer, said he planned to seek the Democratic nomination for Governor in next May's primary. Charging Governor Wallace with a “record of indecision,” the. State Senator said, “Government has let things get out of control” in Alabama. Most public opinion polls show Mr. Wallace a heavy favorite for re‐election.",Archives,Lawrence Van Gelder,Archives,,['Vietnam']
5 CLASHES IN 2 DAYS REPORTED BY SAIGON,1973-11-16,https://www.nytimes.com/1973/11/16/archives/5-clashes-in-2-days-reported-by-saigon.html,article,"SAIGON, South Vietnam, Nov. 15 (AP) — North Vietnamese and Government troops clashed five times yesterday and today in the remote Cambodian frontier province of Quang Due, the Saigon command announced. Two of the battles were said to have involved hand‐to‐hand fighting and the use of aircraft and armor.",Archives,,Archives,,['Vietnam']
War and Peace Side by Side in a Mekong Delta Hamlet,1973-11-17,https://www.nytimes.com/1973/11/17/archives/war-and-peace-side-by-side-in-a-mekong-delta-hamlet-dirt-stops.html,article,"CAI LAY, South Vietnam Nov. 4—The people who live in the villages and hamlets of this lush, wet, green Mekong Delta area say their lot has not changed much since the signing of the cease‐fire in Paris last January.",Archives,By James F. Clarity Special to The New York Times,Archives,,['Vietnam']
Hanoi Troops Counter Saigon's Thrust,1973-11-17,https://www.nytimes.com/1973/11/17/archives/hanoi-troops-counter-saigons-thrust-cambodia-retakes-garrison.html,article,"SAIGON, South Vietnam, Nov. 16 (Reuters)—The battle for control of South Vietnam's border with Cambodia in the Central Highlands has intensified with the North Vietnamese Army counterattacking a Govenunent thrust to recapture border bases.",Archives,,Archives,,['Vietnam']
Notes on People,1973-11-17,https://www.nytimes.com/1973/11/17/archives/bush-says-no-to-texas-race-notes-on-people.html,article,"George Bush, the Republican National Chairman, says he won't be running for governor of Texas next year. Mr. Bush, who has been under pressure from some elements of the Texas G.O.P. to make the race, said, “I have made a final decision.” But he took pains to counter speculation that his decision was based in part on dim Republican prospects as a result of the Watergate scandal. “The Republicans can win that election in 1974,” he said. Mr. Bush admitted the prospect of being Governor carried enormous appeal. “But,” he said, “our political system is under fire, and I have an enormous sense of responsibility that compels me to remain in job.”",Archives,Lawrence Van Gelder,Archives,,['Vietnam']
Kissinger Back,1973-11-17,https://www.nytimes.com/1973/11/17/archives/kissinger-back-mideast-to-get-priority-speedy-progress-doubted.html,article,"WASHINGTON, Nov. 16 —Secretary of State Kissinger returned to Washington today and planned to give top priority to working out the final details for the stare of a Middie East peace conference that he hopes can be convened next month.",Archives,By Bernard Gwertzman Special to The New York Times,Archives,,['Vietnam']
Letters to the Editor,1973-11-17,https://www.nytimes.com/1973/11/17/archives/letters-to-the-editor-mr-nixon-and-israel-survival-questions.html,article,"To the Editor: It has been seriously argued that for the sake of American foreign policy, specifically the military support of Israel, the suggested impeachment of Richard Nixon should be temporarily, if not permanently; suspended. The choice appears agonizing: the continued existence of Israel versus the continued existence of constitutional government in America. But is this a real dilemma?",Archives,,Archives,,['Vietnam']
