headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
Critics of U.S. Oil Policies in Vietnam Shift Focus of Their Attacks,1971-04-02,https://www.nytimes.com/1971/04/02/archives/critics-of-us-oil-policies-in-vietnam-shift-focus-of-their-attacks.html,article,"WASHINGTON, April 1 — Critics of the Nixon Adminis tration's oil policies In South Vietnam are shifting the focus of their attacks. ",Archives,By Philip Shabecoff Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
"Week's U.S. War Toll: 58 Dead, 542 Wounded",1971-04-02,https://www.nytimes.com/1971/04/02/archives/weeks-us-war-toll-58-dead-542-wounded.html,article,"SAIGON, South Vietnam, April 1 (AP)—The United States command reported to day that 58 Americans were killed in combat last week and 542 were wounded. It was the highest American death toll in a month and the Iargest number of wounded in six months. ",Archives,,Archives,,['Vietnam']
AT HOME ABROAD,1971-04-03,https://www.nytimes.com/1971/04/03/archives/the-end-of-the-affair-i.html,article,"For millions of Americans, the Calley verdict has raised terrible questions about the responsibility for things that have happened it Indochina in the last six years. It is right and inevitable that we examine that record of the past. But it is more urgent that we face one simple fact about the present: ",Archives,By Anthony Lewis,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
Americans Closing The Support Bases Used in Laos Drive,1971-04-03,https://www.nytimes.com/1971/04/03/archives/americans-closing-the-support-bases-used-in-laos-drive.html,article,"SAIGON, South Vietnam, Sat urday, April 3 (AP)—Long lines of helicopters flew southward out of Quangtri in northeastern South Vietnam yesterday as the United States was closing down its support role for the recent South Vietnamese thrust into Laos. ",Archives,,Archives,,['Vietnam']
Marine Serves a Year In 12 Vietnam Killings,1971-04-03,https://www.nytimes.com/1971/04/03/archives/marine-serves-a-year-in-12-vietnam-killings.html,article,"PORTSMOUTH, N. H., April 2 (UPI)—Pvt. Michael A. Schwarz of Weirton, W. Va., convicted of murder ing 12 Vietnamese women and children near Danang in February, 1970, was released today from the Portsmouth naval prison. ",Archives,,Archives,,['Vietnam']
Letters to the Editor,1971-04-03,https://www.nytimes.com/1971/04/03/archives/immoral-war-in-southeast-asia.html,article,To the Editor:,Archives,Hugh B. Hester,Archives,,['Vietnam']
White House Mail,1971-04-03,https://www.nytimes.com/1971/04/03/archives/white-house-mall.html,article,"SAN CLEMENTE, Calif., April 2 (UPI)—The Western White House said today that tele grams continued to pour in at a rate of 100 to 1 favoking clemency for Lieutenant Caney. ",Archives,,Archives,,['Vietnam']
Trial Is Defended by Army,1971-04-03,https://www.nytimes.com/1971/04/03/archives/trial-is-defended-by-army-all-units-get-fact-sheet-trial-of-calley.html,article,"WASHINGTON, April 2—The Army, defending itself against public outcry against the trial and conviction of First Lieut. William L. Calley Jr., said to day that it had “a moral and legal obligation” to prosecute him.",Archives,By Emanuel Perlmutter,Archives,,['Vietnam']
"Mail on Calley, Especially From South, Takes on Emotional Tone",1971-04-03,https://www.nytimes.com/1971/04/03/archives/mail-on-calley-especially-from-south-takes-on-emotional-tone.html,article,"WASHINGTON, April 2 — One Californian protested with poetry in a letter: “A single leaf does not turn yellow without the silent knowledge of the whole tree.”",Archives,,Archives,,['Vietnam']
HEARINGS START ON A MYLAI CASE,1971-04-03,https://www.nytimes.com/1971/04/03/archives/hearings-start-on-a-mylai-case-preliminary-stage-in-trial-of.html,article,"FORT MEADE, Md., April 2 —Preliminary hearings opened here today in the court‐mar tial of Col. Oran K. Henderson, the fourth and highest ranking Army man to be tried on charges arising from the killing of civilians at Mylai 4 almost three years ago.",Archives,By Emanuel Perlmutter,Archives,,['Vietnam']
G.O.P. Antiwar Letter,1971-04-03,https://www.nytimes.com/1971/04/03/archives/gop-antiwar-letter.html,article,"WASHINGTON, April 2 (AP) —Fast‐spreading sentiment in Congress for ending the Viet nam war received new impetus today as five House Republi cans joined the effort to pull out all American troops by the end of the year.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
DECISION BY NIXON ON CALLEY HAILED,1971-04-03,https://www.nytimes.com/1971/04/03/archives/decision-by-nixon-on-calley-hailed-protests-over-conviction.html,article,President Nixon's order re leasing First Lieut. William L. Calley Jr. from the stockade pending a review of his case continued to receive widespread public and private support yes terday.,Archives,By John Darnton,Archives,,['Vietnam']
Gov. Wallace Sees Galley;,1971-04-03,https://www.nytimes.com/1971/04/03/archives/gov-wallace-sees-calley-many-visit-fort-benning-wallace-visits.html,article,"COLUMBUS, Ga., April 2 — First Lieut. William L. Calley Jr., now confined to a tiny apartment while his conviction for murder is appealed, spent his first day out of the Fort Benning stockade greeting a parade of visitors that included Gov. George C. Wallace. ",Archives,By James T. Wooten Special to The New York Times,Archives,,['Vietnam']
Woman's Peace Walk Is Over After 45 Days and 450 Miles,1971-04-03,https://www.nytimes.com/1971/04/03/archives/womans-peace-walk-is-over-after-45-days-and-450-miles.html,article,"WASHINGTON, April 2 — Looking weary but smiling broadly, Mrs. Louise Bruyn walked up the white marble steps of the Capitol at noon today, ending a 450‐mile peace walk that she began 45 days ago in her home town of New ton, Mass.",Archives,,Archives,,['Vietnam']
WESTMORELAND SAYS HE HARBORS NO GUILT,1971-04-03,https://www.nytimes.com/1971/04/03/archives/westmoreland-says-he-harbors-no-guilt.html,article,"HOUSTON, April 2 (AP)— The Army Chief of Staff, Gen. William C. Westmoreland, who was the commander of Ameri can troops In Vietnam at the time of the Mylai slayings, said here today that he was sur prised at the outcry following the conviction of First Lieut. William L. Calley. ",Archives,,Archives,,['Vietnam']
Antiwar Editor Plans Trip To Vietnam on Mail Seizure,1971-04-03,https://www.nytimes.com/1971/04/03/archives/antiwar-editor-plans-trip-to-vietnam-on-mail-seizure.html,article,"The editor of an antiwar newspaper for servicemen said yesterday that, he would go to Vietnam to investigate the ef fect of an Army directive con fiscating antiwar literature ad dressed to soldiers in Vietnam. ",Archives,,Archives,,"['Vietnam', 'Vietnam']"
School Integration Is Termed Harmful To Blacks in South,1971-04-03,https://www.nytimes.com/1971/04/03/archives/school-integration-is-termed-harmful-to-blacks-in-south.html,article,A leader of the Southern Christian Leadership Confer ence told a rally at City Hall Park yesterday that black peo ple in the South would be “better off” with school segre gation. ,Archives,,Archives,,['Vietnam']
YALE PARLEY HELD ON ANTIWAR ADS,1971-04-04,https://www.nytimes.com/1971/04/04/archives/yale-parley-held-on-antiwar-ads-new-york-specialists-join-in-an.html,article,"NEW HAVEN, April 3—Two hundred advertising people from New York gathered at Yale University today to dis cuss strategy on “unselling” the war in Indochina to the American people. ",Archives,By Steven R. Weisman Special to The New York Times,Archives,,['Vietnam']
‘Who Could Conceive of This?’ Asks Army Doctor at Khesanh,1971-04-04,https://www.nytimes.com/1971/04/04/archives/-who-could-conceive-of-this-asks-army-doctor-at-khesanh.html,article,"KHESANH, South Vietnam, March 20 — The 29‐year‐old Army doctor, who has been treating wounded Americans here for 49 days, recalled with dread the time when a G.I. asked him a question. ",Archives,By Gloria Emerson Special to The New York Times,Archives,,['Vietnam']
CLASH AT TEACH‐IN UPSETS HARVARD,1971-04-04,https://www.nytimes.com/1971/04/04/archives/clash-at-teachin-upsets-harvard-majority-decries-disruption-of.html,article,"CAMBRIDGE, Mass., April 3 —Since the disruption of a pro war teach‐in on March 26, Har vard University administrators have been meeting almost con tinuously with students to ex press their concern over the need to protect free speech. ",Archives,,Archives,,['Vietnam']
Officials at Fort Benning Silent On New Calley Move by Nixon,1971-04-04,https://www.nytimes.com/1971/04/04/archives/officials-at-fort-benning-silent-on-new-calley-move-by-nixon.html,article,"COLUMBUS, Ga., April 3— While First Lieut. William L. Calley Jr. settled into the clois tered routine of his semi‐seques tered life, United States Army officials here at Fort Benning remained silent today on Presi dent Nixon's decision to make a final review of the Lieuten ant's court‐martial conviction for murder. ",Archives,By James T. Wooten Special to The New York Times,Archives,,['Vietnam']
The Nation,1971-04-04,https://www.nytimes.com/1971/04/04/archives/symbol-of-a-divided-and-embittered-nation-a-deluge-of-protests-from.html,article,"They marched First Lieut. Wil liam Laws Calley Jr. to the stock ade at Fort Benning, Ga., last week. The longest court‐martial in military history had ended, and Calley stood convicted and sentenced to life in prison for the premeditated murder of not fewer than 22 unarmed, un resisting Vietnamese men, wo men and children at Mylai 4 on March 16, 1968. ",Archives,&#8212;Richard Hammer,Archives,,[]
The Nation,1971-04-04,https://www.nytimes.com/1971/04/04/archives/he-seems-suddenly-like-a-man-under-siege-nixon.html,article,"SAN CLEMENTE, Calif.—The pressures of politics and war seem remote on this lovely stretch of California coastline, but last week there was no earthly way to avoid them. Mr. Nixon had come here 10 days ago to rest and sort out his thoughts before his television ad dress on Vietnam this Wednes day night. Yet, the world would not let him alone and he seemed, suddenly, a President under siege. ",Archives,&#8212;Robert B. Semple Jr,Archives,,[]
BUILD‐UP AT DMZ BY FOE REPORTED,1971-04-04,https://www.nytimes.com/1971/04/04/archives/buildup-at-dmz-by-foe-reported-us-officials-are-divided-on-aim-of.html,article,"WASHINGTON, April 3 — Intelligence reports reaching Washington indicate a continu ing North Vietnamese build‐up north of the demilitarized zone and new enemy troop move ments in Laos, Cambodia and the northern part of South Vietnam. ",Archives,By Tad Szulc Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
WASHINGTON,1971-04-04,https://www.nytimes.com/1971/04/04/archives/calley-symbol-of-vietnam.html,article,"FIERY RUN, Va., April 3—For a while it almost looked as if somebody were going to propose giving Lieuten ant Calley the Congressional Medal of Honor. Not since the firing of Gen. Dougias MacArthur during the Korean war has there been such an outburst of sympathy for an American soldier. So at last Vietnam has produced an officer everybody recognizes—an anti hero for a war without glory or no bility and a symbol for a time of moral confusion. ",Archives,By James Reston,Archives,,[]
NIXON DECLARES HE WILL REVIEW THE CALLEY CASE,1971-04-04,https://www.nytimes.com/1971/04/04/archives/nixon-declares-he-will-review-the-calley-case-president-plans-a.html,article,"SAN CLEMENTE, Calif., April 3—The White House announced today that President Nixon would personally review and decide the case of First Lieut. William L. Calley Jr. “before any final sentence is carried out.” ",Archives,By Robert B. Semple Jr. Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Wounded G.L.'s Bitter Over Calley Conviction,1971-04-04,https://www.nytimes.com/1971/04/04/archives/wounded-gis-bitter-over-calley-conviction.html,article,"At the Memphis Veterans Hospital, where many Viet nam veterans are being cared for, the conviction of First Lieut. William L. Calley Jr. last week was greeted with expressions of deep bitter ness. ",Archives,,Archives,,['Vietnam']
Ex‐Beret Says He Killed Agent on Orders of C.I.A.,1971-04-04,https://www.nytimes.com/1971/04/04/archives/exberet-says-he-killed-agent-on-orders-of-cia-exberet-says-he.html,article,"Robert F. Marasco, one of the eight Green Berets who were charged but never tried in the slaying two years ago of a South Vietnamese suspected to have been a double agent, says that he shot and killed the man on “oblique yet very, very clear orderes” from the Central Intelli gence Agency. ",Archives,By John Darnton,Archives,,"['Vietnam', 'Vietnam']"
ENEMY ATTACKS BASE FOR 4TH DAY,1971-04-04,https://www.nytimes.com/1971/04/04/archives/enemy-attacks-base-for-4th-day-saigon-reports-new-assault-was.html,article,"SAIGON, South Vietnam, Sunday, April 4 —Military, spokesmen reported today Vila South Vietnamese troops re pulsed another fierce attack yesterday on a small fire base in the Central Highlands near the Laotian border. ",Archives,,Archives,,"['Vietnam', 'Vietnam']"
The Nation,1971-04-04,https://www.nytimes.com/1971/04/04/archives/enemy-makes-clear-it-can-still-cause-trouble-indochina.html,article,"SAIGON—One objective of the 45‐day allied operation against the Ho Chi Minh Trail network in Laos was to prevent a Com munist offensive in the northern regions of South Vietnam. But last week, only a few days after the operation ended, North. Viet namese and Vietcong forces struck in a series of attacks that were more costly in Amer ican and South Vietnamese lives than any in the area since last summer. ",Archives,,Archives,,[]
Marine Out of Prison For Vietnam Slayings,1971-04-04,https://www.nytimes.com/1971/04/04/archives/marine-out-of-prison-for-vietnam-slayings.html,article,"WEIRTON, W. Va., April 3 (AP) — Michael Schwarz, home after a 10‐month prison term for the murder of 12 South Vietnamese civilians, celebrated a belated Christ mas with his family today while telling of hopes to re turn to Vietnam.",Archives,,Archives,,['Vietnam']
Rabbis' Group Urges Pullout In Vietnam by Year's End,1971-04-04,https://www.nytimes.com/1971/04/04/archives/rabbis-group-urges-pullout-in-vietnam-by-years-end.html,article,The Central Conference of American Rabbis called on President Nixon yesterday to withdraw all American mili tary forces from Vietnam by the end of this year. ,Archives,,Archives,,['Vietnam']
Gallup Finds 79% Disapprove of Verdict,1971-04-04,https://www.nytimes.com/1971/04/04/archives/gallup-finds-79-disapprove-of-verdict.html,article,"The overwhelming majority of Americans—79 per cent— disapprove of the court‐mar tial finding that First Lieut. William L. Calley was guilty of the premeditated murder of at least 22 South Vietnam ese at Mylai in 1968, accord ing to the Gallup Poll. ",Archives,,Archives,,['Vietnam']
Calley Verdict Brings Home the Anguish of War to Public,1971-04-04,https://www.nytimes.com/1971/04/04/archives/calley-verdict-brings-home-the-anguish-of-war-to-public.html,article,"In cities and towns across the nation, to a people who have lived secure in homes and shops and factories untouched by the roaring guns and bombs of modern warfare, the case of First Lieut. William L. Calley Jr. of the United States Army seems clearly to have brought home a sense of the anguish of war. ",Archives,,Archives,,"['Vietnam', 'Vietnam']"
The President and Mylai,1971-04-04,https://www.nytimes.com/1971/04/04/archives/the-president-and-mylai.html,article,"No development in the whole tragic history of the Vietnam war has produced a more spontaneous outcry than, the conviction of First Lieut. William L. Calley Jr. The protests have brought into unaccustomed unity such divergent national figures as Gov. George C. Wallace Alabama and Dr. Benjamin Speck, to say nothing millions of Americans not normally given to public expressions of outrage. ",Archives,,Archives,,"['Vietnam', 'Vietnam']"
"‘No Comment,’ Says C.I.A.",1971-04-04,https://www.nytimes.com/1971/04/04/archives/-no-comment-says-cia.html,article,"WASHINGTON, April 3—The Central Intelligence Agency said today that it had no corn. ment to make concerning Mr. Marasco's statement. ",Archives,,Archives,,['Vietnam']
NOTRE DAME PRIZE GOES TO KUNSTLER,1971-04-04,https://www.nytimes.com/1971/04/04/archives/notre-dame-prize-goes-to-kunstler-lawyer-for-critics-of-war-honored.html,article,"NOTRE DAME, Ind., April 3 —William M. Kunstler accepted last night the 1971 Senior Fel low Award of the University lof Notre Dame with a call to “end the war now—by what ever means necessary, short of violence to human beings.” ",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Curfew Changed in Saigon,1971-04-04,https://www.nytimes.com/1971/04/04/archives/curfew-changed-in-saigon.html,article,"SAIGON, South Vietnam, April 3 (Reuters)—Curfew hours for American servicemen in Saigon have been readjusted to conform with the existing Vietnamese curfew. The new hours of curfew are from 1 A.M. to 5:30 A.M. local time in stead of from 10 P.M. to 6 A.M. ",Archives,,Archives,,['Vietnam']
COOPER AND CHURCH PLAN NEW MEASURE,1971-04-05,https://www.nytimes.com/1971/04/05/archives/cooper-and-church-plan-new-measure.html,article,"WASHINGTON, April 4 (AP) —A new Cooper‐Church amend ment is planned and it will ask President Nixon to set a date for total withdrawal of all United States forces from South Vietnam, its authors said today. ",Archives,,Archives,,"['Vietnam', 'Vietnam']"
