headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
Hospital Ship Leaves Danang,1971-05-02,https://www.nytimes.com/1971/05/02/archives/hospital-ship-leaves-danang.html,article,"DANANG, South Vietnam, May 1 (AP)—The United States hospital ship Sanctuary sailed from Danang harbor today, clos ing out four years of duty in the Vietnam war zone. Officials said the 27‐year‐old ship would be retired upon her return to the United States.",Archives,,Archives,,[]
PRESIDENT VOWS ACTIONS TO SPUR ECONOMIC UPTURN,1971-05-02,https://www.nytimes.com/1971/05/02/archives/president-vows-actions-to-spur-economic-upturn-says-on-coast-he.html,article,"SAN CLEMENTE, Calif., May 1—President Nixon said today that he would do everything in his power, even seek a tax cut if necessary, to keep the econ omy on an upward curve.",Archives,By James M. Naughton Special to The New York Times,Archives,,['Vietnam']
Letters to the Editor,1971-05-02,https://www.nytimes.com/1971/05/02/archives/veterans-and-the-courts.html,article,To the Editor: The decision of the Department of Justice to ask for the dismissal of an injunction against veterans demon strating against the war—an injunc tion which the Government had pressed as an emergency In the United States District Court for the District of Columbia through a three‐judge panel of the Court of Appeals to the Supreme Court —bespeaks contempt for the judicial processes which were invoked. [Editorial April 24.],Archives,David R. Hood,Archives,,['Vietnam']
The Nation,1971-05-02,https://www.nytimes.com/1971/05/02/archives/can-saigon-forces-learn-to-go-it-alone-vietnam-2.html,article,"SAIGON—“This is going to be our last big fight,” an American officer said before the allied op eration in the Ashau Valley be gan. But subsequent events have not borne out his prediction.",Archives,&#8212;Wer Peterson,Archives,,['Vietnam']
Mr. Nixon's Nyet,1971-05-02,https://www.nytimes.com/1971/05/02/archives/mr-nixons-nyet.html,article,"There is much to be said for President Nixon's argu ment, repeated at his latest news conference, that setting a date for American withdrawal from Vietnam would “destroy any incentive the enemy might have to nego tiate.” But that argument loses much of its force when the Administration rejects out of hand two new Commu nist peace proposals in Paris, as it did that very day. Limited and ambiguous as those proposals are, they deserve exploration, if only because they include an overture for secret talks.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Account of Writers' Ouster Disputed by South Vietnam,1971-05-02,https://www.nytimes.com/1971/05/02/archives/account-of-writers-ouster-disputed-by-south-vietnam.html,article,"A spokesman here for the South Vietnamese Government said yesterday that a dispatch in The New York Times on Wednesday contained an error in its account of how Don Luce, an American writer, was ordered to leave South Viet nam.",Archives,,Archives,,['Vietnam']
President's War Powers Face State and Federal Legal Tests,1971-05-02,https://www.nytimes.com/1971/05/02/archives/presidents-war-powers-face-state-and-federal-legal-tests.html,article,"HARTFORD, May 1—In at least 10 state capitals as well as in Washington, lawmakers have begun to question the ex tent of the President's author ity in undeclared wars such as Vietnam.",Archives,By Joseph B. Treaster Special to The New York Times,Archives,,['Vietnam']
B‐52's Attack Ambush Area in Ashaul,1971-05-02,https://www.nytimes.com/1971/05/02/archives/b52s-attack-ambush-area-in-ashau.html,article,"SAIGON, South Vietnam, May I (AP) — United States R.52 bombers staged new raids in the Ashau Valley sector in the north Saturday in an at tempt to strike at North Viet namese troops who ambushed an American patrol.",Archives,,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
IN THE NATION,1971-05-02,https://www.nytimes.com/1971/05/02/archives/fighting-for-a-chance.html,article,"WASHINGTON—“A promise to dis cuss means nothing from the North Vietnamese,” President Nixon said at his news conference. Maybe not, but would be hard to prove it the way the President tried to do.",Archives,By Tom Wicker,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Vietnam Veteran Seeks Discharge as Objector,1971-05-02,https://www.nytimes.com/1971/05/02/archives/vietnam-veteran-seeks-discharge-as-objector.html,article,"SAN ANTONIO, Tex., May 1 (UPI)—An Army major, a vet eran of Vietnam, filed suit in Federal District Court this week asking his discharge on the ground that he is a con scientious objector.",Archives,,Archives,,[]
Fears and Resentments of Vietnamese Living Near American Bases Are Reflected in Agency Surveys,1971-05-02,https://www.nytimes.com/1971/05/02/archives/fears-and-resentments-of-vietnamese-living-near-american-bases-are.html,article,"SAIGON, South Vietnam, May 1—American officials in Saigon are now learning of the distrust and anger felt by many Vietnamese who live near American military bases, and how much they resent the be havior of American soldiers toward them.",Archives,By Gloria Emerson Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
MAYDAY MARCHES ENLIST FEW HERE,1971-05-02,https://www.nytimes.com/1971/05/02/archives/may-day-marches-enlist-few-here-300-at-union-square-rally-2-parades.html,article,"Rallies and marches blos somed left, right and center for May Day in the city yesterday, but crowds at the scattered demonstrations were generally sparse and the impact minimal.",Archives,By Paul L. Montgomery,Archives,,['Vietnam']
Troops Mass Near Capital as Protesters Assemble,1971-05-02,https://www.nytimes.com/1971/05/02/archives/troops-mass-near-capital-as-protesters-assemble.html,article,WASHINGTON May 1— Several thousand armed Federal troops from nearby states rolled into the capital's suburbs tonight to support policemen and National Guardsmen in dealing with threatened civil disobedience on Monday.,Archives,,Archives,,['Vietnam']
Better Jobless Pay Urged For Veterans of Vietnam,1971-05-02,https://www.nytimes.com/1971/05/02/archives/better-jobless-pay-urged-for-veterans-of-vietnam.html,article,"WASHINGTON, May 1 (UPI) —A bipartisan group of 45 Congressmen has introduced legislation to guarantee a mini mum unemployment benefit for Vietnam veterans of $75 week for up to 52 weeks.",Archives,,Archives,,[]
Transcript of President's San Clemente News Conference on Domestic Matters,1971-05-02,https://www.nytimes.com/1971/05/02/archives/transcript-of-presidents-san-clemente-news-conference-on-domestic.html,article,"Following is a transcript of Presi dent Nixon's news conference in San Clemente, Calif., yesterday, as re corded by The New York Times through the facilities of ABC News:",Archives,,Archives,,"['Vietnam', 'Vietnam']"
"30,000 Protesters Routed in Capital",1971-05-03,https://www.nytimes.com/1971/05/03/archives/30000-protesters-routed-in-capital-30000-antiwar-protesters-are.html,article,"WASHINGTON, May 2—The metropolitan police ordered 30, 000 antiwar protesters from their encampment on the banks of the Potomac in a sudden strike that began just after dawn today.",Archives,By Richard Halloran Special to The New York Times,Archives,,['Vietnam']
A.D.A. ADVOCATES NIXON IMPEACHMENT,1971-05-03,https://www.nytimes.com/1971/05/03/archives/ada-advocates-nixon-impeachment.html,article,"WASHINGTON, May 2 (UPI) —Americans for Democratic Action urged Congress today to impeach President Nixon for “high crimes” in Indochina and to create a commission to in vestigate the conduct of the war.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Fulbright and Percy Worried by Protests,1971-05-03,https://www.nytimes.com/1971/05/03/archives/fulbright-and-percy-worried-by-protests.html,article,"WASHINGTON, May 2 (AP) —Senator J. W. Fulbright said today that he was wor ried that the actions of the antiwar protesters in Washington might jeopardize chances for Senate passage of a bill setting a date for withdrawal of United States forces from Vietnam.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Muskie Expects Country To ‘Recapture Excitement’,1971-05-03,https://www.nytimes.com/1971/05/03/archives/muskie-expects-country-to-recapture-excitement.html,article,"CHICAGO, May 2 (UPD— Senator Edmund S. Muskie said today that the war in Indochina had caused Americans to lose confidence in their country but that it would “recapture thit sense of excitement about both our past and our future.”",Archives,,Archives,,['Vietnam']
Letters to the Editor,1971-05-03,https://www.nytimes.com/1971/05/03/archives/to-end-war-in-three-days.html,article,"To the Editor: If only the people of this country would unite behind our President to day, then Hanoi would get the mes sage tomorrow and the war would be over before the dawn of another day.",Archives,,Archives,,['Vietnam']
AT HOME ABROAD,1971-05-03,https://www.nytimes.com/1971/05/03/archives/rhetoric-and-responsibility.html,article,"LONDON, May 2—There was a rally in London recently in behalf of George Jackson, the black prisoner who wrote “Soledad Brother,” and Angela Davis, who is charged with complicity in the kidnap and murder of a California judge by Jackson's brother Jonathan and others. It was in many ways an extraordinary public meeting for Lon don.",Archives,By Anthony Lewis,Archives,,['Vietnam']
Letters to the Editor,1971-05-03,https://www.nytimes.com/1971/05/03/archives/letter-to-the-editor-3-no-title.html,article,To the Editor:No wonder there is a credibility gap. May I quote from the April 26 issue of The Times:,Archives,,Archives,,"['Vietnam', 'Vietnam']"
Letters to the Editor,1971-05-03,https://www.nytimes.com/1971/05/03/archives/letter-to-the-editor-1-no-title.html,article,"To the Editor: Burke Marshall can, of course, speak for himself as to the meaning of his comments (Op‐Ed April 10), but Maj. Gen. John H. Cushman's letter (April 26) misses the point of the question of war waged against civilians in Viet nam. Since missing the point has be come an endemic intellectual failure in modern America, the difference here worth pointing out.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
"The Mayday Tribe: ‘Creativeness, Joy and Life Against Bureaucracy and Grim Death’",1971-05-03,https://www.nytimes.com/1971/05/03/archives/the-mayday-tribe-creativeness-joy-and-life-against-bureaucracy-and.html,article,"WASHINGTON, May 2—The Mayday Tribe says that “May day is an action, a time period, a state of mind and a bunch of people.”",Archives,By Robert M. Smith Special to The New York Times,Archives,,['Vietnam']
KILLING OF CIVILIANS LAID TO A GENERAL,1971-05-03,https://www.nytimes.com/1971/05/03/archives/killing-of-civilians-laid-to-a-general.html,article,"WASHINGTON, May 2 (AP) —An Army brigadier general is under investigation by mili tary officials for allegedly shooting to death six Vietna mese civilians as he flew over them in 1968, Pentagon sources said today",Archives,,Archives,,['Vietnam']
Foe Remains Elusive in Ashau Valley,1971-05-03,https://www.nytimes.com/1971/05/03/archives/foe-remains-elusive-in-ashau-valley.html,article,"SAIGON, South Vietnam, May 2—The South Vietnamese Army has reported no new con tact with the enemy in its 18‐ day‐old operation in the moun tains around the Ashau Valley.",Archives,By Iver Peterson Special to The New York Times,Archives,,['Vietnam']
U.S. Jet Attacks in North,1971-05-03,https://www.nytimes.com/1971/05/03/archives/us-jet-attacks-in-north.html,article,"SAIGON, Monday, May 3 (Reuters)—A United States Air Force Phantom fighter‐bomber attacked an antiaircraft posi tion in North Vietnam late yes terday, the United States mili tary command announced to day.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Letters to the Editor,1971-05-03,https://www.nytimes.com/1971/05/03/archives/civilians-in-war-spare-or-destroy.html,article,To the Editor:,Archives,,Archives,,"['Vietnam', 'Vietnam']"
South Vietnam Rail Strike,1971-05-04,https://www.nytimes.com/1971/05/04/archives/south-vietnam-rail-strike.html,article,"SAIGON, South Vietnam, May 3 (Reuters)—South Viet nam's coastal railroad system virtually came to a halt today when almost 4,000 rail workers conducted their first strike, 24‐hour action to underline requests for wage increases. ",Archives,,Archives,,[]
Humphrey Assails A.D.A. On Impeachment of Nixon,1971-05-04,https://www.nytimes.com/1971/05/04/archives/humphrey-assails-ada-on-impeachment-of-nixon.html,article,"WASHINGTON, May 3 (AP) —Senator Hubert H. Hum phrey, Democrat of Minnesota, today described as irresponsible and unwarranted the resolution adopted by Americans for Democratc Action calling for the impeachment of President Nixon. ",Archives,,Archives,,['Vietnam']
"Resor, in Vietnam, Expects Difficulties As Troops Pull Out",1971-05-04,https://www.nytimes.com/1971/05/04/archives/resor-in-vietnam-expects-difficulties-as-troops-pull-out.html,article,"SAIGON, South Vietnam, Tuesday, May 4—Secretary of the Army Stanley R. Resor, ending a 10‐day review of the Vietnamization program today, said that “while progress to date is encouraging, a difficult period lies ahead” because of the continuing pullout of United States troops.",Archives,By Iver Peterson Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Washington Does Most of Its Business as Usual,1971-05-04,https://www.nytimes.com/1971/05/04/archives/washington-does-most-of-its-business-as-usual.html,article,"WASHINGTON, May 3— Rush hour came two hours early, around 5:30 this morn ing.",Archives,By Christopher Lydon Special to The New York Times,Archives,,['Vietnam']
Weary Protesters Say They Were Not Prepared For Police Action,1971-05-04,https://www.nytimes.com/1971/05/04/archives/weary-protesters-say-they-were-not-prepared-for-police-action.html,article,"WASHINGTON, Tuesday, May 4—“I don't feel we have ac complished our objectives—we weren't prepared for the police and their tactics.” ",Archives,,Archives,,['Vietnam']
Nixon Is Kept Informed On Actions by Police,1971-05-04,https://www.nytimes.com/1971/05/04/archives/nixon-is-kept-informed-on-actions-by-police.html,article,"SAN CLEMENTE. Calif., May 3 (UPI)—President Nix on kept in close touch today with the developments in the antiwar demonstrations in Washington, the Western White House said. ",Archives,,Archives,,['Vietnam']
"7,000 Arrested in Capital War Protest; 150 Are Hurt as Clashes Disrupt Traffic",1971-05-04,https://www.nytimes.com/1971/05/04/archives/7000-arrested-in-capital-war-protest-150-are-hurt-as-clashes.html,article,"WASHINGTON, Tuesday, May 4—About 7,000 antiwar protest ers were arrested yesterday morning after fighting running skirmishes with metropolitan police and Federal troops throughout large areas of the nation's capital. ",Archives,By Richard Halloran Special to The New York Times,Archives,,['Vietnam']
Empty Victory,1971-05-04,https://www.nytimes.com/1971/05/04/archives/empty-victory.html,article,"Aimed at shutting down the Federal Government, the “Mayday” demonstrations in Washington from the outset had much more potential for suffering and tragedy than for practical effect on Vietnam war policy. Because of skillful work by the Washington police backed by Fed eral troops, this tragic potential did not materialize. ",Archives,,Archives,,['Vietnam']
Nixon Bids Hanoi Back a Swedish P.O.W. Plan,1971-05-04,https://www.nytimes.com/1971/05/04/archives/nixon-bids-hanoi-back-a-swedish-pow-plan.html,article,"SAN CLEMENTE, Calif., May 3—President Nixon called on North Vietnam today to take advantage of an offer by Swe den to intern prisoners of war for the duration of the Vietnam ese conflict. ",Archives,By James M. Naughton Special to The New York Times,Archives,,['Vietnam']
Article 2 ‐‐ No Title,1971-05-04,https://www.nytimes.com/1971/05/04/archives/article-2-no-title.html,article,"When prize‐winning pic ture was made last May 4, Mr. Filo was 21‐year‐old photography student at Kent State University . . . Was also a summer intern news photographer for two small Pennsylvania newspapers, the Valley Daily News of Taren tum and The Daily Dispatch of New Kensington ... Says he closed photo lab on troubled campus “to get some lunch” and took his camera with him as usual. . . “I was curious about the situ ation . . . I went with my camera to get some pictures just for myself...” First be lieved National Guard was firing blanks . . . Stunned when he realized live ammu nition was being used. . . Prize‐winning photo appeared in thousands of newspapers here and abroad and became a symbol of protest against Vietnam war . . . Mr. Filo, a native of Natrona Heights, Pa., will be graduated this summer from Kent State. . . Was married last December to Marge Emerson of Natrona Heights. ",Archives,,Archives,,[]
Thousands of Washington Demonstrators Held Outdoors Before Releases Start,1971-05-04,https://www.nytimes.com/1971/05/04/archives/thousands-of-washington-demonstrators-held-outdoors-before-releases.html,article,"WASHINGTON, Tuesday, May 4—The 7,000 arrests here yesterday filled the courtyard of the District of Columbia Jail for several hours and clogged the city's courts. ",Archives,By Ben A. Franklin Special to The New York Times,Archives,,['Vietnam']
"FORGE IN VIETNAM CUT 8,000 IN WEEK",1971-05-04,https://www.nytimes.com/1971/05/04/archives/force-in-vietnam-cut-8000-in-week-us-level-at-273400-drop-is-2d.html,article,"SAIGON, South Vietnam, Tuesday, May 4 (AP)—The yesterday that American mili tary strength in Vietnam drop ped by 8,000 troops last week, the second largest weekly reduction this year. ",Archives,,Archives,,[]
U.S. Concedes It Hit Enemy Hospitals,1971-05-04,https://www.nytimes.com/1971/05/04/archives/us-concedes-it-hit-enemy-hospitals.html,article,"WASHINGTON, May 3—The Defense Department acknowl edged today that allied forces in South Vietnam had destroyed enemy hospitals, but it contend ed that such actions had oc curred because these installa tions were not marked.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Saigon Plans Holiday Truce,1971-05-04,https://www.nytimes.com/1971/05/04/archives/saigon-plans-holiday-truce.html,article,"SAIGON, South Vietnam, Tuesday, May 4 (Reuters) — Vietnam will observe a cease fire Sunday to observe the anni versary of Buddha's birth, presidential spokeman an nounced here today. ",Archives,,Archives,,['Vietnam']
Antiwar Editorialist Retires,1971-05-04,https://www.nytimes.com/1971/05/04/archives/antiwar-editorialist-retires.html,article,"ST. LOUIS, May 3 (UPI)— Robert Lasch, who won the 1065 Pulitzer Prize for editorial writing, has retired as editorial page editor of The St. Louis Post‐Dispatch. Mr, Lasch, 64 years old, won the Pulitzer Prize for his editorials denounc ing the Vietnam war. ",Archives,,Archives,,[]
Senators Lining Up for Visas to China,1971-05-05,https://www.nytimes.com/1971/05/05/archives/senators-lining-up-for-visas-to-china.html,article,Washington Notes,Archives,By Warren Weaver Jr. Special to The New York Times,Archives,,['Vietnam']
THRONG FORECAST BY ‘VICTORY NOW’,1971-05-05,https://www.nytimes.com/1971/05/05/archives/throng-forecast-by-victory-now-leader-says-capital-march-will-outdo.html,article,"WASHINGTON, May 4 — The Rev. Carl McIntire, the right‐wing, fundamentalist preacher, declared today that his Victory Now in Vietnam March here this Saturday would attract more participants than did the peace march of April 24. ",Archives,By Philip Shabecoff Special to The New York Times,Archives,,['Vietnam']
"2,680 More Demonstrators Arrested in Washington",1971-05-05,https://www.nytimes.com/1971/05/05/archives/2680-more-demonstrators-arrested-in-washington-more-protesters.html,article,"WASHINGTON, Wednesday, May 5—The District of Colum bia police arrested 2,680 more antiwar demonstrators yester day in minor confrontations and at the end of a two‐hour dem onstration at the Justice De partment. ",Archives,By Ben A. Franklin Special to The New York Times,Archives,,['Vietnam']
Mayday Tribe Introduces New Element to Protests,1971-05-05,https://www.nytimes.com/1971/05/05/archives/mayday-tribe-introduces-new-element-to-protests.html,article,"WASHINGTON, May 4— They came into the dawn like a ragamuffin army, handker chiefs around their necks for the gas, uniformed in a motley of dungarees, field jackets and hiking boots, most of them with long hair. ",Archives,By John Kifner Special to The New York Times,Archives,,['Vietnam']
Nixon Praises Workers Who Stayed on the Job,1971-05-05,https://www.nytimes.com/1971/05/05/archives/nixon-praises-workers-who-stayed-on-the-job.html,article,"WASHINGTON, May 4 (AP) —President Nixon repeated today his commendations of the police authorities for their handling of the antiwar pro testers and praised Govern ment workers who stayed on the job. ",Archives,,Archives,,['Vietnam']
ROCKETS AGAIN HIT U.S. BASE AT DANANG,1971-05-05,https://www.nytimes.com/1971/05/05/archives/rockets-again-hit-us-base-at-danang.html,article,"SAIGON, South Vietnam, Wednesday, May 5 (AP) — Enemy gunners launched their third rocket attack in 12 days on the sprawling United States air base at Danang before dawn today and shelled several other United States and allied instal lations in South Vietnam. ",Archives,,Archives,,['Vietnam']
WASHINGTON,1971-05-05,https://www.nytimes.com/1971/05/05/archives/the-leaderless-rabble.html,article,"WASHINGTON, May 4—What the latest spring madness in Washington proves, if anything, is that the people are sick of violence—the violence of the war and the mob action of the antiwar demonstrators as well. ",Archives,By James Reston,Archives,,['Vietnam']
U.S. War Dogs Begin Return From Vietnam,1971-05-05,https://www.nytimes.com/1971/05/05/archives/us-war-dogs-begin-return-from-vietnam.html,article,"WASHINGTON, May 4 — The Air Force began bringing home its dogs from Vietnam today. ",Archives,,Archives,,[]
Violence Brings a Change in Tactics of Capital Police,1971-05-05,https://www.nytimes.com/1971/05/05/archives/violence-brings-a-change-in-tactics-of-capital-police.html,article,"WASHINGTON, May 4—To the heightened violence of the Mayday demonstrators, law en forcement here has responded with new tactics that modify— perhaps purposely—the picture of the District of Columbia police as unfailingly genteel hosts to the nation's dissenters.",Archives,By Christopher Lydon Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
New Table for Paris Talks,1971-05-05,https://www.nytimes.com/1971/05/05/archives/new-table-for-paris-talks.html,article,"PARIS, May 4 (AP)—A table tennis set shipped here by Michigan couple in an effort to get the Vietnam peace talks rol ling has arrived and is expected to be delivered to the con ferencesite Thursday. Mr. and Mrs. John Reid of Whitehall, Mich., said they hoped that the gift would be a step toward peace, in line with the apparent thaw after a United States table tennis team visited China.",Archives,,Archives,,['Vietnam']
Police Tear Gas Disperses War Foes at Wisconsin U.,1971-05-05,https://www.nytimes.com/1971/05/05/archives/police-tear-gas-disperses-war-foes-at-wisconsin-u.html,article,"MADISON, Wis., May 4 (AP) —The police used tear gas to night to disperse an antiwar rally at the University of Wis consin after they said burning objects were hurled at a cam pus construction project. ",Archives,,Archives,,['Vietnam']
Strongly Anti‐Red South Vietnamese Faction Raising a Political Stir in Hue,1971-05-05,https://www.nytimes.com/1971/05/05/archives/strongly-antired-south-vietnamese-faction-raising-a-political-stir.html,article,"SAIGON, South Vietnam, May 2—A resurgence of deep anti Communist feeling in Central Vietnam and impatience with what is considered to be lenien cy in rounding up Communist sympathizers are causing politi cal repercussions in the old imperial city of Hue. ",Archives,By Gloria Emerson Special to The New York Times,Archives,,['Vietnam']
Guards Aid Protester,1971-05-05,https://www.nytimes.com/1971/05/05/archives/guards-aid-protester.html,article,"WASHINGTON, May 4 (Reu ters)—A teen‐age antiwar dem onstrator arrested by the Wash ington police found help today in raising his bail money from an unexpected source — his guards. The youth had only $4 instead of the $10 needed for bail when he was arrested yes terday. But members of the Na tional Guard contributed the rest of the money. ",Archives,,Archives,,['Vietnam']
The F.B.I. Homes In and Gets Its Man,1971-05-05,https://www.nytimes.com/1971/05/05/archives/the-fbi-homes-in-and-gets-its-man-the-fbi-homes-in-and-gets-its-man.html,article,"WASHINGTON, May 4 — There was a note of surprise in an F.B.I. agent's voice as he reported on a Justice De partment radio frequency this afternoon that John Froines was speaking to thousands of antiwar demonstrators — right under Attorney General John N. Mitchell's office window. ",Archives,,Archives,,['Vietnam']
HANOI COOL TO PLAN OF U.S. ON PRISONERS,1971-05-05,https://www.nytimes.com/1971/05/05/archives/hanoi-cool-to-plan-of-us-on-prisoners.html,article,"PARIS, May 4 (AP)—North Vietnam today in effect reject ed a United States proposal that prisoners of war from both sides be held in a neutral coun try. ",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Antiwar Move Defeated in Assembly,1971-05-05,https://www.nytimes.com/1971/05/05/archives/antiwar-move-defeated-in-assembly.html,article,"ALBANY, May 4—The As sembly took up the issue of the war in Vietnam today, and few members walked out In disgust, some fidgeted rest lessly and most sat mute. ",Archives,By Francis X. Clines Special to The New York Times,Archives,,['Vietnam']
Dow Chemical Announces A 3‐for‐2 Split of Its Stock,1971-05-06,https://www.nytimes.com/1971/05/06/archives/dow-chemical-announces-a-3for2-split-of-its-stock-dow-chemical.html,article,"MIDLAND, Mich., May 5— The Dow Chemical Company declared a three‐for‐two stock split today and increased its cash dividend at an annual rate of 10 cents a share. ",Archives,By Gerd Wilcke Special to The New York Times,Archives,,['Vietnam']
B‐52 Raids Increased,1971-05-06,https://www.nytimes.com/1971/05/06/archives/b52-raids-increased.html,article,"SAIGON, South Vietnam, May 5 (AP) — An increase in B‐52 raids was reported today against targets in the north western corner of South Viet nam and the Ho Chi Minh Trail in Laos. ",Archives,,Archives,,['Vietnam']
Metcalf Hits Policeman Barring Entry to Capitol,1971-05-06,https://www.nytimes.com/1971/05/06/archives/metcalf-hits-policeman-barring-entry-to-capitol.html,article,"WASHINGTON, May 5 (UPI) —Senator Lee Metcalf, Dem ocrat of Montana, punched a policeman in the chest today when he stopped him from crossing a police line during antiwar demonstrations at the Capitol. ",Archives,,Archives,,['Vietnam']
