headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
Porter Says U.S. Works for Stable Peace,1972-12-01,https://www.nytimes.com/1972/12/01/archives/porter-says-u-s-works-for-stable-peace.html,article,"PARIS, Nov. 30—William J. Porter, the chief United States delegate to the Paris peace talks, affirmed to the Vietnamese Communist negotiators today that President Nixon intended “to permit no avoidable delay” in ending the war.",Archives,By Henry Kamm Special to The New York Times,Archives,,['Vietnam']
Cambodian City Shelled,1972-12-01,https://www.nytimes.com/1972/12/01/archives/cambodian-city-shelled.html,article,"PNOMPENH, Cambodia, Nov. 30 (Agence France‐Presse) Military sources reported today that North Vietnamese and Vietcong gunners shelled Komnong Cham, a province capital 70 miles northeast of Pnompenh, with heavy rockets, killing two students and wounding 20 civilians. Seven 122‐mm. rockets of Soviet make were said to have struck the center of the city.",Archives,,Archives,,[]
An Earlier Bloodbath,1972-12-01,https://www.nytimes.com/1972/12/01/archives/an-earlier-bloodbath.html,article,"The Nixon charge of a “bloodbath” in North Vietnam after the 1954 Geneva Conference has been widely debated but silence shrouds the bloodbath which did occur in the South at the time. This is curious and unfortunate, since the conditions which gave rise to the savage repressions of the Diem regime have persisted in Saigon and the peril of repetition is not small.",Archives,By Max Gordon,Archives,,['Vietnam']
"South Vietnamese General and Six Others, Including Two Americans, Die in Plane Crash",1972-12-02,https://www.nytimes.com/1972/12/02/archives/south-vietnamese-general-and-six-others-including-two-americans-die.html,article,"SAIGON, Saturday, Dec. 2 (AP)—A South Vietnamese general, four other Vietnamese and two United States officials were killed yesterday when a military plane taking them on a visit to refugee camps crashed on the central coast northeast of Saigon.",Archives,,Archives,,['Vietnam']
Hanoi Defense Shift Seen As Discounting New Raids,1972-12-02,https://www.nytimes.com/1972/12/02/archives/hanoi-defense-shift-seen-as-discounting-new-raids.html,article,"SAIGON, South Vietnam, Dec. 1 — American intelligence sources say that North Vietnam has shifted almost all its antiaircraft defenses to its southern sector, in what they interpret as an indication that Hanoi does not expect to provoke the United States into resumption of the bombing farther north.",Archives,By Craig R. Whitney Special to The New York Times,Archives,,[]
Optimistic Reports on Vietnam Help to Spur Upturn,1972-12-02,https://www.nytimes.com/1972/12/02/archives/optimistic-reports-on-vietnam-help-to-spur-upturn-stocks-advance-as.html,article,"The stock market turned strong yesterday after three days of consolidation, sparked by optimistic reports that Vietnam cease‐fire was near.",Archives,By Vartanig G. Vartan,Archives,,['Vietnam']
In the Way Of Peace,1972-12-02,https://www.nytimes.com/1972/12/02/archives/in-the-way-of-peace.html,article,"LONDON, Dec. 1—As Le Duc Tho and Henry Kissinger approach another round of talks, there are the most directly conflicting estimates of the prospect for agreement. Pessimistic reports from Paris say that the United States has attempted to reopen basic issues in the draft Vietnam peace terms published in October. But Washington officials, privately and publicly, gay they are extremely optimistic that a final settlement will be reached soon.",Archives,By Anthony Lewis,Archives,,['Vietnam']
U.S. IS CONTINUING TO PRESS SAIGON,1972-12-02,https://www.nytimes.com/1972/12/02/archives/us-is-continuing-to-press-saigon-kissinger-sees-thieu-envoy-on-pact.html,article,"WASHINGTON, Dec. 1—The United States continued today to urge South Vietnam to agree to the Indochina settlement that the Administration believes will emerge in Paris after Henry A. Kissinger resumes negotiations with North Vietnam on Monday.",Archives,By Bernard Gwertzman Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Hanoi Defense Shift Seen As Discounting New Raids,1972-12-02,https://www.nytimes.com/1972/12/02/archives/hanoi-defense-shift-seen-as-discounting-new-raids-hanoi-shifts-its.html,article,"SAIGON, South Vietnam, Dec. 1 — American intelligence sources say that North Vietnam has shifted almost all its antiaircraft defenses to its southern sector, in what they interpret as an indication that Hanoi does not expect to provoke the United States into resumption of the bombing farther north.",Archives,By Craig R. Whitney Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
U.S. IS CONTINUING TO PRESS SAIGON,1972-12-02,https://www.nytimes.com/1972/12/02/archives/us-is-continuing-to-press-saigon-kissinger-sees-thieu-envoy-on.html,article,"WASHINGTON, Dec. 1—The United States continued today to urge South Vietnam to agree to the Indochina settlement that the Administration believes will emerge in Paris after Henry A. Kissinger resumes negotiations with North Vietnam on Monday.",Archives,By Bernard Gwertzman Special to The New York Times,Archives,,[]
Back to Paris,1972-12-02,https://www.nytimes.com/1972/12/02/archives/back-to-paris.html,article,"As the chief negotiators of the United States and North Vietnam prepare for another round of secret talks in Paris there are signs that a cease‐fire, although not necessarily a durable peace, may at last be “at hand” in Indochina.",Archives,,Archives,,['Vietnam']
Whose Honor? What Peace?,1972-12-03,https://www.nytimes.com/1972/12/03/archives/whose-honor-what-peace.html,article,"Every day, like millions of others; I follow, the reports of the increasingly dubious peace negotiations in Paris. We see photographs of Dr. Kissinger smiling, always smiling—a man happy at his work. At the same time we read that today was the heaviest bombing of the war, and again tomorrow it is heavier still. ",Archives,Martha Gellhorn,Archives,,['Vietnam']
Peace Talks,1972-12-03,https://www.nytimes.com/1972/12/03/archives/once-more-to-paris-with-hope-peace-talks.html,article,"WASHINGTON—Henry A. Kissinger, seemingly confident that after more than a month's delay peace is really “at hand,” is scheduled to fly to Paris today for what the Administration bills as the final “final” round of negotia tions with the North Vietnamese. ",Archives,&#8212;Bernard Gwertzman,Archives,,[]
Vietnam,1972-12-03,https://www.nytimes.com/1972/12/03/archives/soldiers-leaving-civilians-arriving-vietnam.html,article,"SAIGON—Wanted: aircraft mechan ics, radar operators, data processors for highly classified material. Immedi ate openings. Must be United States citizens.",Archives,&#8212;Fox Butterfield,Archives,,[]
Saigon Drive Near DMZ Reported Bogged Down,1972-12-03,https://www.nytimes.com/1972/12/03/archives/saigon-drive-near-dmz-reported-bogged-down.html,article,"SAIGON, South Vietnam, Sun day, Dec. 3 (AP)—South Viet nam's northern counteroffen sive was reported bogged down in rain and mud yesterday, but American B‐52 bombers kept hammering the desolate foot‐ hills below the demilitarized zone. ",Archives,,Archives,,['Vietnam']
Defense Industry Adapting to Peace,1972-12-03,https://www.nytimes.com/1972/12/03/archives/defense-industry-adapting-to-peace-wars-end-likely-to-be-boon-to.html,article, ,Archives,By Philip Shabecoff,Archives,,['Vietnam']
President Nixon's Trump Cards,1972-12-03,https://www.nytimes.com/1972/12/03/archives/president-nixons-trump-cards.html,article,"WASHINGTON, Dec. 2“I had the illusion,” Henry Kissinger said pri vately before leaving for Paris, “that maybe we could get through these peace negotiations without heart break, but that was probably expect ing too much. The war has been heartbreaking from the beginning.” ",Archives,By James Reston,Archives,,['Vietnam']
"Amnesty Unit Makes Appeal On 200,000 Held by Saigon",1972-12-03,https://www.nytimes.com/1972/12/03/archives/amnesty-unit-makes-appeal-on-200000-held-by-saigon.html,article,"LONDON, Dec. 2 (AP)—Am nesty International says that it has told President Nixon and Premier Pham Van Dong of North Vietnam it is concerned about safeguards to be pro vided for 200.000 civilians held in South Vietnam when the war ends. ",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Saigon Expects Cease‐Fire Pact in Week With a Formal Signature About Dec. 15,1972-12-03,https://www.nytimes.com/1972/12/03/archives/saigon-expects-ceasefire-pact-in-week-with-a-formal-signature-about.html,article,"SAIGON, South Vietnam, Dec. 2—Henry A. Kissinger and Le Duc Tho are expected to ar rive at a final negotiated peace settlement, substantially along the lines disclosed in October, after two or three days” of talks in Paris next week, ac cording to informed South Viet namese sources close to the ne gotiations. ",Archives,By Craig R. Whitney Special to The New York Times,Archives,,['Vietnam']
"Kissinger, Due in Paris, Sees President",1972-12-03,https://www.nytimes.com/1972/12/03/archives/kissinger-due-in-paris-sees-president.html,article,"WASHINGTON, Dec. 2— Henry A. Kissinger received his final instructions—and some words of encouragement—from President Nixon today as he prepared to leave for Paris to morrow for what the Adminis tration hopes will be the con clusive round of negotiations with North Vietnam on an In dochina settlement. ",Archives,By Bernard Gwertzman Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Vergil on Peace,1972-12-03,https://www.nytimes.com/1972/12/03/archives/vergil-on-peace.html,article,Letters to the Editor,Archives,Andrew Salter,Archives,,['Vietnam']
KISSINGER TO STAY AS NIXON'S ADVISER ON FOREIGN POLICY,1972-12-03,https://www.nytimes.com/1972/12/03/archives/kissinger-to-stay-as-nixons-adviser-on-foreign-policy-ehrlichman.html,article,"KEY BISCAYNE, Fla., Dec. 2 —President Nixon announced today that Henry A. Kissinger would continue to serve as his adviser on national security af fairs in the second Nixon Ad ministration and that a num ber of other top‐level White House staff members would also remain in their present jobs.",Archives,By Linda Charlton; Special to The New York Times,Archives,,['Vietnam']
HANOI PLANS WAYS TO HELP VETERANS,1972-12-03,https://www.nytimes.com/1972/12/03/archives/hanoi-plans-ways-to-help-veterans.html,article,"HANOI, North Vietnam, Dec. 2 (Agence France‐Presse)—The North Vietnamese Government has introduced a series of new measures aimed at reintegrat ing war veterans into society, the North Vietnamese press re ports. ",Archives,,Archives,,['Vietnam']
NEW FRONT SET UP FOR PALESTINIANS,1972-12-03,https://www.nytimes.com/1972/12/03/archives/new-front-set-up-for-palestinians-arabs-and-east-bloc-join-in.html,article,"BEIRUT, Lebanon, Dec. 2— An organization to provide Pal estinian guerrillas with protec tion and support is to be set up by Arab leftists and Commu nists with the backing of the world Communist movement. ",Archives,,Archives,,['Vietnam']
WAR FRUSTRATES '64 VIETNAM HERO,1972-12-03,https://www.nytimes.com/1972/12/03/archives/war-frustrates-64-vietnam-hero-now-in-thailand-he-says-that-little.html,article,"BANGKOK, Thailand, Dec. 2 (AP)—The small‐town boy who won the first Medal of Honor in Vietnam looks back “with mixed feelings of frustration and achievement” as the long est war in American history seems to be drawing to a close. ",Archives,,Archives,,['Vietnam']
Calley Lawyers to Charge Influence by Army in Case,1972-12-04,https://www.nytimes.com/1972/12/04/archives/calley-lawyers-to-charge-influence-by-army-in-case.html,article,"WASHINGTON, Dec. 3 (Reuters)—Lawyers for First Lieut. William L. Calley Jr. will argue before three judges tomorrow that the 29‐year‐old officer's trial on Mylai murder Charges was unfair because of influ ence by the Army.",Archives,,Archives,,['Vietnam']
KISSINGER ARRIVES IN PARIS TO BEGIN ADDITIONAL TALKS,1972-12-04,https://www.nytimes.com/1972/12/04/archives/new-jersey-pages-kissinger-arrives-in-paris-to-begin-additional.html,article,"PARIS, Monday, Dec. 4 —Henry A. Kissinger, President Nixon's adviser on national security, arrived here last night to start another round of Vietnam cease‐fire negotiations today.",Archives,,Archives,,[]
Anthropologists Reassess Their Impact on People They Study,1972-12-04,https://www.nytimes.com/1972/12/04/archives/anthropologists-reassess-their-impact-on-people-they-study.html,article,"TORONTO, Dec. 3—“Enough indignities have been suffered by our ancestors in the name of research,” Harvey McCue, an Ojibwa Indian, told a meeting of anthropologists here the other day. “Anthropology as discipline can assist in sensing those aspects of contemporary society that discriminates against native people, but think it's time for a moratorium on further digging.”",Archives,By Robert Reinhold Special to The New York Times,Archives,,['Vietnam']
Special Session in Saigon,1972-12-04,https://www.nytimes.com/1972/12/04/archives/article-1-no-title.html,article,"SAIGON, South Vietnam, Monday, Dec. 4 (Reuters) South Vietnam's National Security Council went into special session today only hours before the secret Paris peace talks were about to resume.",Archives,,Archives,,['Vietnam']
FOE AGAIN SHELLS BIENHOA AIR BASE,1972-12-04,https://www.nytimes.com/1972/12/04/archives/foe-again-shells-bienhoa-air-base-enemy-drives-saigon-units-from.html,article,"SAIGON, South Vietnam, Monday, Dec. 4 (AP)—Communist‐led forces launched their second rocket attack in four days on the big Bienhoa air base northoest of Saigon, where the United States is stockpiling aircraft to reinforce the South Vietnamese air force before a cease‐fire, the Saigon command reported today.",Archives,,Archives,,['Vietnam']
BARD LINE IN PARIS HINTED BY HANOI,1972-12-04,https://www.nytimes.com/1972/12/04/archives/hard-line-in-paris-hinted-by-hanoi-an-editorial-warns-against.html,article,"HONG KONG, Dec. 3—The official North Vietnamese newspaper Nhan Dan warned in an editorial today that any attempt by the United States to revise the Vietnam peace agreements as announced by Hanoi last month would mean that Washington's real intention was to scrap the accord and continue the war.",Archives,By Tillman Durdin Special to The New York Times,Archives,,['Vietnam']
KISSINGER ARRIVES IN PARIS TO BEGIN ADDITIONAL TALKS,1972-12-04,https://www.nytimes.com/1972/12/04/archives/kissinger-arrives-in-paris-to-begin-additional-talks-nixon-adviser.html,article,"PARIS, Monday, Dec. 4—Henry A. Kissinger, President Nixon's adviser on national security, arrived here last night to start another round of Vietnam cease‐fire negotiations today.",Archives,,Archives,,['Vietnam']
The State of State,1972-12-05,https://www.nytimes.com/1972/12/05/archives/the-state-of-state.html,article,"President Nixon has decided to preserve unchanged the imbalance in the making of foreign policy, at least until his prime international objective—peace in Vietnam—is achieved. That is the plain import of his reappointment of Secretary of State Rogers, coupled with his announcement that Henry A. Kissinger will stay in the White House.",Archives,,Archives,,['Vietnam']
Battle for Saravane Continues,1972-12-05,https://www.nytimes.com/1972/12/05/archives/battle-for-saravane-continues.html,article,"VIENTIANE, Laos, Dec. 4 (UPI)—American officials said today that fighting for control of Saravane in southern Laos was continuing. Government troops were said to have driven occupying North Vietnamese troops to the northern tip of the town, killing 30.",Archives,,Archives,,[]
U.S. Reports Heavy Raids To Cut Enemy's Supplies,1972-12-05,https://www.nytimes.com/1972/12/05/archives/us-reports-heavy-raids-to-cut-enemys-supplies.html,article,"SAIGON, South Vietnam, Tuesday, Dec. 5 (AP) — Heavy American bombing attacks were flown yesterday in the northernmost province of South Vietnam in an attempt to curb the resupply of North Vietnamese troops fighting a Government counteroffensive.",Archives,,Archives,,['Vietnam']
Vietnam: A Lesson From History,1972-12-05,https://www.nytimes.com/1972/12/05/archives/vietnam-a-lesson-from-history.html,article,"The Presidential adviser, Henry A. Kissinger, flies to Paris, to Saigon, to Paris, and always back to Washington, saying, “peace, peace,” when there is no peace. The war in Indochina goes on, for there can finally be only one victor and one vanquished force in that struggle, and neither yet concedes defeat.",Archives,By O. Edmund Clubb,Archives,,['Vietnam']
Air Force Rejects Proposal That It Ground the F‐111A,1972-12-05,https://www.nytimes.com/1972/12/05/archives/air-force-rejects-proposal-that-it-ground-the-f111a.html,article,"WASHINGTON, Dec. 4 (UPI) —The Air Force rejected today Senator William Proxmire's suggestion that the controversial F‐111A jet fighter should be grounded.",Archives,,Archives,,['Vietnam']
Aide Is Convinced Thieu Will Sign Cease‐Fire Pact,1972-12-05,https://www.nytimes.com/1972/12/05/archives/aide-is-convinced-thieu-will-sign-ceasefire-pact-aide-says-thieu.html,article,"SAIGON, South Vietnam, Dec. 4—A Vietnamese source close to President Nguyen Van Thieu said today that he was convinced Mr. Thieu would sign the cease‐fire agreement that is expected to emerge from this week's meetings between Henry A. Kissinger and Le Duc Tho.",Archives,By Sylvan Fox Special to The New York Times,Archives,,['Vietnam']
KISSINGER AND THO MEET TWICE IN DAY AS TALKS RESUME Saigon Ambassador Says That the Negotiations Are in Their ‘Final Phase’ 2 SIDES CONFER 5 HOURS New Session Is Scheduled for Today—Hanoi Radio Reiterates Demands,1972-12-05,https://www.nytimes.com/1972/12/05/archives/kissinger-and-tho-meet-twice-in-day-as-talks-resume-saigon.html,article,"PARIS, Dec. 4—The Vietnam cease‐fire talks were resumed once more here today.",Archives,By Flora Lewis Special to The New York Times,Archives,,['Vietnam']
AUSTRALIA TO FREE DRAFT RESISTERS Incoming Labor Government Plans to End Conscription,1972-12-05,https://www.nytimes.com/1972/12/05/archives/australia-to-free-draft-resisters-incoming-labor-government-plans.html,article,"SYDNEY, Australia, Dec. 4—Young Australians who have refused military service have been given a virtual reprieve in anticipation of a promised repeal of the draft law by the incoming Labor Government of Gough Whitlam, the Prime Minister‐designate.",Archives,By Robert Trumbull Special to The New York Times,Archives,,['Vietnam']
Aide Is Convinced Thieu Will Sign Cease‐Fire Pact,1972-12-05,https://www.nytimes.com/1972/12/05/archives/aide-is-convinced-thieu-will-sign-ceasefire-pact.html,article,"SAIGON, South Vietnam, Dec. 4—A Vietnamese source close to President Nguyen Van Thieu said today that he was convinced Mr. Thieu would sign the cease‐fire agreement that is expected to emerge from this week's meetings between Henry A. Kissinger and Le Duc Tho.",Archives,By Sylvan Fox Special to The New York Times,Archives,,[]
"Size of U.S. Force In Vietnam 25,500, 1,500 Below Quota",1972-12-05,https://www.nytimes.com/1972/12/05/archives/size-of-us-force-in-vietnam-25500-1500-below-quota.html,article,"SAIGON, South Vietnam, Dec. 4 — American troop strength in South Vietnam dropped to 25,500 at the beginning of this month‐1,500 fewer men than President Nixon's authorization of 27,000, the United States command announced today.",Archives,,Archives,,['Vietnam']
$400‐Million Suit Names Calley and the Government,1972-12-05,https://www.nytimes.com/1972/12/05/archives/400million-suit-names-calley-and-the-government.html,article,"SAN FRANCISCO, Dec. 4 (Reuters)—A lawyer hired by leaders of the Buddhist movement in South Vietnam has filed a $400‐million suit in Federal court here, seeking damages from First Lieut. William L. Calley Jr. and the United States Government.",Archives,,Archives,,['Vietnam']
GALLEY'S LAWYERS DEFEND KILLINGS They Say Victims Were Not Clearly Noncombatants,1972-12-05,https://www.nytimes.com/1972/12/05/archives/calleys-lawyers-defend-killings-they-say-victims-were-not-clearly.html,article,"FALLS CHURCH, Va., Dec. 4 —Attorneys for First Lieut. William L. Calley Jr. argued today that the slain villagers of Mylai 4 did not qualify for protection as prisoners of war wider international law because they were not recognizable as noncombatants at a distance.",Archives,By Seymour M. Hersh Special to The New York Times,Archives,,['Vietnam']
Military Law and Order,1972-12-05,https://www.nytimes.com/1972/12/05/archives/military-law-and-order.html,article,"After the embattled carrier Kitty Hawk docked in San Diego the other day following a record‐long tour of war duty off Vietnam, crewmen indicated that one of the principal causes of a bloody racial fracas at sea had been the belief of black sailors that they had been subjected to unequal disciplinary treatment.",Archives,,Archives,,[]
HANOI TROOP PLAN SAID TO BE ISSUE AT PEACE PARLEY,1972-12-06,https://www.nytimes.com/1972/12/06/archives/hanoi-troop-plan-said-to-be-issue-at-peace-parley-us-aides-report.html,article,"WASHINGTON, Dec. 5 —Well‐placed Administration officials report that Henry A. Kissinger is raising questions with North Vietnamese negotiators in Paris about intelligence reports showing that Hanoi, after a cease‐fire, intends to hide much of its army in South Vietnam in Vietcong units.",Archives,By William Beecher Special to The New York Times,Archives,,['Vietnam']
A Huge Loyalty Rally Is Staged in Mekong Delta,1972-12-06,https://www.nytimes.com/1972/12/06/archives/a-huge-loyalty-rally-is-staged-in-mekong-delta.html,article,"CANTHO, Vietnam, Dec. 5 (UPI) — About 200,000 South Vietnamese Government workers staged a widespread series of demonstrations today to denounce Communism in general and the Vietcong in particular.",Archives,,Archives,,['Vietnam']
P.O.W. Wives Await Peace With Joy and Dread,1972-12-06,https://www.nytimes.com/1972/12/06/archives/pow-wives-await-peace-with-joy-and-dread-pow-wives-await-peace-with.html,article,"WASHINGTON, Dec. 5—The knowledge that a cease‐fire in Southeast Asia may truly be at hand has thrown the families of the 1,268 missing Americans and 554 prisoners of war onto the cruelest of roller‐coasters, swooping between exhilaration and dread.",Archives,By Nan Robertson Special to The New York Times,Archives,,['Vietnam']
The View From Hanoi,1972-12-06,https://www.nytimes.com/1972/12/06/archives/the-view-from-hanoi.html,article,"HANOI, North Vietnam—There is growing skepticism in North Vietnam about Washington's willingness to sign the nine‐point peace agreement —or to implement it, if signed.",Archives,By Tom Hayden,Archives,,['Vietnam']
HANOI TROOP PLAN SAID TO BE ISSUE AT PEACE PARLEY,1972-12-06,https://www.nytimes.com/1972/12/06/archives/hanoi-troop-plan-said-to-be-issue-at-peace-parley.html,article,"WASHINGTON, Dec. 5 —Well‐placed Administration officials report that Henry A. Kissinger is raising questions with North Vietnamese negotiators in Paris about intelligence reports showing that Hanoi, after a cease‐fire, intends to hide much of its army in South Vietnam in Vietcong units.",Archives,By William Beecher Special to The New York Times,Archives,,[]
PARIS TRUCE TALK PUT OFF FOR A DAY,1972-12-06,https://www.nytimes.com/1972/12/06/archives/paris-truce-talk-put-off-for-a-day-us-is-reported-to-have-requested.html,article,"PARIS, Dec. 5—The Vietnam cease‐fire meeting scheduled for today was suddenly canceled this morning, and both the American and North Vietnamese delegations announced that they would meet tomorrow morning at 10:30.",Archives,By Flora Lewis Special to The New York Times,Archives,,['Vietnam']
Laos Premier Hopeful on Peace But Says Hanoi Troops Must Go,1972-12-06,https://www.nytimes.com/1972/12/06/archives/laos-premier-hopeful-on-peace-but-says-hanoi-troops-must-go.html,article,"VIENTIANE, Laos, Dec. 5—Prince Souvanna Phouma, Premier of Laos, expressed the belief today that there was a chance peace would soon return to Indochina but he reiterated his Government's intention to fight on unless North Vietnamese troops left Laos.",Archives,By Malcolm W. Browne Special to The New York Times,Archives,,['Vietnam']
Voters Exhibit Good Sense,1972-12-06,https://www.nytimes.com/1972/12/06/archives/voters-exhibit-good-sense.html,article,Letters to the Editor,Archives,,Archives,,['Vietnam']
SAIGON'S AIRPORT IS HIT BY ROCKETS,1972-12-06,https://www.nytimes.com/1972/12/06/archives/saigons-airport-is-hit-by-rockets-american-and-8-vietnamese-are.html,article,"SAIGON, South Vietnam, Wednesday, Dec. 6 (AP)—Vietcong gunners rocketed Saigon's big Tansonnhut air base shortly after dawn Wednesday, killing one American and wounding nine others.",Archives,,Archives,,['Vietnam']
Triangular Power,1972-12-06,https://www.nytimes.com/1972/12/06/archives/triangular-power.html,article,"NEW HAVEN — The constructive results of China's turn to the United States during the last year are beginning to be visible, even in Vietnam, Korea and the Middle East. At long last Soviet policy shows signs of restraint, which have been reinforced by a disastrous harvest and the necessity of relying on the United States for food.",Archives,By Eugene V. Rostow,Archives,,[]
REFUGEES TO GET U.S. AID PRIORITY,1972-12-07,https://www.nytimes.com/1972/12/07/archives/refugees-to-get-us-aid-priority-postwar-plans-for-indochina-stress.html,article,"WASHINGTON, Dec. 6—The Nixon Administration has ordered that postwar aid programs gave highest priority to the resettlement and rehabilitation of the millions of refugees dislocated by the fighting in South Vietnam, Laos and Cambodia, a well‐placed Administration official said today.",Archives,By Bernard Gwertzman Special to The New York Times,Archives,,['Vietnam']
Probe for Rocketers Reported,1972-12-07,https://www.nytimes.com/1972/12/07/archives/probe-for-rocketers-reported.html,article,"SAIGON, Thursday, Dec. 7 (AP)—The area from which Communist rockets struck Tan?onnhut air base yesterday was reported attacked soon afterward by about 1,500 Government troops supported by armored vehicles and air strikes.",Archives,,Archives,,['Vietnam']
An Imperfect Peace,1972-12-07,https://www.nytimes.com/1972/12/07/archives/an-imperfect-peace.html,article,"Reports from Washington and Saigon that the North Vietnamese are planning to hide much of their army in South Vietnam in Vietcong units after a cease‐fire should come as no surprise. It is only to be expected—if they agree to pull out their troops in the first place, which is not yet certain.",Archives,,Archives,,['Vietnam']
Thieu and U.S. Envoy Confer for 80 Minutes,1972-12-07,https://www.nytimes.com/1972/12/07/archives/thieu-and-us-envoy-confer-for-80-minutes.html,article,"SAIGON, South Vietnam, Thursday, Dec. 7 (UPI)—The United States Ambassador, Ellsworth Bunker, met with President Nguyen Van Thieu for more than an hour today, apparently to discuss progress at the Paris peace talks.",Archives,,Archives,,['Vietnam']
U.S. PLANES STRIKE NEAR SAIGON BASE IN A REPRISAL RAID,1972-12-07,https://www.nytimes.com/1972/12/07/archives/us-planes-strike-near-saigon-base-in-a-reprisal-raid-ground-pursuit.html,article,"SAIGON, South Vietnam, Thursday, Dec. 7 — American planes flew tactical air strikes within 10 miles of Tansonnhut Airport last evening in an attempt to hit back at Vietcong forces that fired rockets into the huge Saigon air base earlier in the day.",Archives,By Sylvan Fox Special to The New York Times,Archives,,['Vietnam']
RELATIVES ADVISED ON CALLING VIETNAM,1972-12-07,https://www.nytimes.com/1972/12/07/archives/relatives-advised-on-calling-vietnam.html,article,The telephone company yesterday advised relatives wishing to exchange holiday greetings by telephone with servicemen in Southeast Asia to arrange beforehand to have the servicemen place the call from Vietnam.,Archives,,Archives,,['Vietnam']
