headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
Vietnam Test,1972-04-04,https://www.nytimes.com/1972/04/04/archives/vietnam-test.html,article,"Two weeks after President Nixon suspended the Paris peace talks, Communist forces in Indochina have hurled a severe challenge against Mr. Nixon's alternate strategy for disengagement through “Vietnamization.”",Archives,,Archives,,['Vietnam']
Hundreds of Planes Await Clear Skies in DMZ Area,1972-04-04,https://www.nytimes.com/1972/04/04/archives/hundreds-of-planes-await-clear-skies-in-dmz-area-us-air-armada-is.html,article,"SAIGON, South Vietnam, Tuesday, April 4—The United States command marshaled an armada of hundreds of B‐52 bombers and fighter planes today, poised for possible strikes against North Vietnam and against its 15,000‐man force pouring into South Vietnam.",Archives,By Craig R. Whitney Special to The New York Times,Archives,,['Vietnam']
IN THE NATION,1972-04-04,https://www.nytimes.com/1972/04/04/archives/nixon-and-quangtri.html,article,"WASHINGTON, April 3—The power ful North Vietnamese offensive across the demilitarized zone into Quangtri Province illustrates at once the weak ness of the so‐called Vietnamization program and the paradox of President Nixon's domestic political position.",Archives,By Tom Wicker,Archives,,['Vietnam']
3 Democrats Back U.S. Right to Renew Raids in the North,1972-04-05,https://www.nytimes.com/1972/04/05/archives/3-democrats-back-us-right-to-renew-raids-in-the-north.html,article,"Three Democratic Presidential candidates, appearing together on a television program as the polls opened in the Wisconsin primary, agreed yesterday that President Nikon would be justified in ordering a new bombing assault on North Vietnam to protect the remaining ,American forces in the South.",Archives,,Archives,,['Vietnam']
Gen. Westmoreland Cancels Yale Talk As Melee Erupts,1972-04-05,https://www.nytimes.com/1972/04/05/archives/gen-westmoreland-cancels-yale-talk-as-melee-erupts.html,article,"NEW HAVEN, April 4.—Gen. William Westmoreland canceled a planned address to the Yale Political Union last night as 600 loud and occasionally violent demonstrators swarmed into the Yale Law School, where the speech was scheduled.",Archives,,Archives,,['Vietnam']
NIXON DISPATCHING ADDITIONAL B‐52'S,1972-04-05,https://www.nytimes.com/1972/04/05/archives/nixon-dispatching-additional-b52s-10-to-20-craft-are-ordered-to.html,article,"WASHINGTON, April 4—The United States tonight ordered the deployment of 10 to 20 more B‐52 bombers to Indochina to strengthen, the American ability to respond to the new North Vietnamese offensive.",Archives,By Terence Smith Special to The New York Times,Archives,,['Vietnam']
Alert Reported by North,1972-04-05,https://www.nytimes.com/1972/04/05/archives/alert-reported-by-north.html,article,"HANOI, North Vietnam, April 4 (Agence France‐Presse) —Quangbinh, the North Vietnamese province bordering on the demilitarized zone, has been placed in a state of alert, the North Vietnamese press agency reported today.",Archives,,Archives,,['Vietnam']
Hanoi Says Threat Won't Deter Forces,1972-04-05,https://www.nytimes.com/1972/04/05/archives/hanoi-says-threat-wont-deter-forces-hanoi-voices-defiance-of-us.html,article,"HONG KONG, Wednesday, April 5—Hanoi has declared that threats to bomb North Vietnam could not blunt the Communist forces “determination to fight and to win” the war in Vietnam.",Archives,,Archives,,['Vietnam']
Washington's ‘Problem‐Solvers'—Where They Went Wrong,1972-04-05,https://www.nytimes.com/1972/04/05/archives/washingtons-problemsolvers-where-they-went-wrong.html,article,"The Pentagon Papers—a richly documented record of the American role in Indochina from World War to May 1968—tell different stories, teach different lessons to different readers. Some claim they have only now understood that Vietnam was the “logical” outcome of the cold war or the anti‐Communist ideology, others that this is a unique opportunity to learn about decision‐making processes in government, but most readers have by now agreed that the basic issue raised is deception.",Archives,By Hannah Arendt,Archives,,['Vietnam']
"American Officials Detected Offensive in the Making, but Missed on Time and Place",1972-04-05,https://www.nytimes.com/1972/04/05/archives/american-officials-detected-offensive-in-the-making-but-missed-on.html,article,"SAIGON, South Vietnam, April 4—As the latest North Vietnamese drive in South Vietnam unfolds, American’ intelligence experts are being proved correct in their predictions that big offensive was in the making.",Archives,By Joseph B. Treaster Special to The New York Times,Archives,,['Vietnam']
FOREIGN AFFAIRS,1972-04-05,https://www.nytimes.com/1972/04/05/archives/a-new-look-at-the-orient.html,article,"WASHINGTON — The new U. S. Pacific strategy, readjusting this country's own defenses and its military relations with Asian allies, is now perceptibly taking shape. The strategy became inevitable after the Nixon Doctrine was announced and following subsequent force reductions in South Vietnam, reversion of Okinawa to Japan and the altered status of Taiwan.",Archives,By C. L. Sulzberger,Archives,,[]
Quangtri: Not a Real City,1972-04-05,https://www.nytimes.com/1972/04/05/archives/quangtri-not-a-real-city.html,article,"Quangtri is a small and somewhat Scruffy town, city in name only, with no Strategic value. It has considerable psychological importance because it is the capital of South Vietnam's northernmost province.",Archives,,Archives,,['Vietnam']
Airborne Group Returning,1972-04-05,https://www.nytimes.com/1972/04/05/archives/airborne-group-returning.html,article,"WASHINGTON, April 4 (UPI) —Vice President Agnew will go to Fort Campbell, Ky., Thursday to attend a welcome home ceremony for the 101st Airborne Division, which has served in Vietnam since 1965. Mr. Agnew will be filling in for President Nixon who was unable to attend. The White House said the President's decision had nothing to do with the current Communist offensive in South Vietnam.",Archives,,Archives,,['Vietnam']
WASHINGTON,1972-04-05,https://www.nytimes.com/1972/04/05/archives/the-supermarket-war.html,article,"WASHINGTON, April 4—The Wisconsin primary has dramatized once more the disarray and suicidal tendencies of the Democratic party, but the Republicans are not quite as jubilant as they sound. Rising food prices, the unemployment index, the continued weakness of the dollar and the latest Crisis in Vietnam are all keeping them from getting too chesty,",Archives,By James Reston,Archives,,['Vietnam']
Enemy Asks New Paris Talks; Allies Reply With Indignant No,1972-04-05,https://www.nytimes.com/1972/04/05/archives/enemy-asks-new-paris-talks-allies-reply-with-indignant-no.html,article,"PARIS, April 4 — North Vietnam and the Vietcong sought today to reopen the suspended peace talks but were indignantly turned down by the United States and South Vietnam.",Archives,By Henry Giniger Special to The New York Times,Archives,,['Vietnam']
FOE DRIVING ON QUANGTRI AND FOR HUE,1972-04-05,https://www.nytimes.com/1972/04/05/archives/foe-driving-on-quangtri-and-for-hue-sites-in-north-hit-saigons.html,article,"SAIGON, South Vietnam, Wednesday, April 5 — South Vietnamese troops abandoned one of their remaining defense points on the north bank of the Cua Viet last night and North Vietnamese tanks were reported moving south toward the embattled city of Quangtri, capital of South Vietnam's northernmost province.",Archives,By Craig R. Whitney Special to The New York Times,Archives,,['Vietnam']
War Foes Call Meeting,1972-04-05,https://www.nytimes.com/1972/04/05/archives/war-foes-call-meeting.html,article,"WASHINGTON, April 4 (AP) —The National Peace Action Coalition today called its national steering committee into emergency session in New York next Sunday to act on what it called President Nixon's move to escalate the war in Vietnam. The coalition said the Tout” of South Vietnamese troops “has thrown the Nixon Administration into state of panic.”",Archives,,Archives,,['Vietnam']
Refugees Flocking Into the Hue Area,1972-04-05,https://www.nytimes.com/1972/04/05/archives/refugees-flocking-into-the-hue-area.html,article,"HUE, South Vietnam, April 4 —South Vietnamese Boy and Girl Scouts and college students joined with social workers today in an effort to aid the masses of refugees who have fled here to avoid the intensive North Vietnamese attacks around their homes in Quangtri Province.",Archives,By Fox Butterfield Special to The New York Times,Archives,,['Vietnam']
Marine Officer Killed,1972-04-06,https://www.nytimes.com/1972/04/06/archives/marine-officer-killed.html,article,"SAIGON, South Vietnam, Thursday, April 6 (AP)—The United States Command reported today that a Marine lieutenant had been killed in the North Vietnamese offensive below the demilitarized zone and a Marine corporal was missing. The command said that the two men were members of a naval gunfire spotter team based at Outpost Alpha 2 when it was attacked by the North Vietnamese April 1.",Archives,,Archives,,['Vietnam']
HUE ALSO PRESSED,1972-04-06,https://www.nytimes.com/1972/04/06/archives/hue-also-pressed-road-37-miles-north-of-saigon-reported-severed-by.html,article,"SAIGON, South Vietnam, Thursday, April 6—North Vietnamese troops reportedly opened a new drive in South Vietnam yesterday, striking in Binhlong Province, 75 miles north of Saigon.",Archives,By Joseph B. Treaster Special to The New York Times,Archives,,['Vietnam']
A Big New Phase of. War Is Opening,1972-04-06,https://www.nytimes.com/1972/04/06/archives/a-big-new-phase-of-war-is-opening-hanois-drive-opens-big-new-phase.html,article,"SAIGON, South Vietnam, April 5 — With the use of artillery, tanks and mobile antiaircraft defenses in their current drive across the demilitarized zone, the North Vietnamese, it is clear, have opened a large new phase of the war centering on conventional combat.",Archives,By Craig R. Whitney Special to The New York Times,Archives,,['Vietnam']
VIETNAM OFFENSIVE ACCLAIMED BY CHINA,1972-04-06,https://www.nytimes.com/1972/04/06/archives/vietnam-offensive-acclaimed-by-china.html,article,"HONG KONG, Thursday, April 6—China asserted today that any counterattack by the United States against the new Communist offensive in South Vietnam would “bring more disastrous failure” upon the Americans and the Saigon Government forces.",Archives,,Archives,,['Vietnam']
Estimate by Quangtri General,1972-04-06,https://www.nytimes.com/1972/04/06/archives/estimate-by-quangtri-general.html,article,"QUANGTRI, South Vietnam, April 5 (AP)—The commander of South Vietnamese forces battling below the demilitarized zone said today that he could defend Quangtri unless the enemy brought in more troops.",Archives,,Archives,,['Vietnam']
Bombing Decision Is Near; U.S. Aides Weigh Targets,1972-04-06,https://www.nytimes.com/1972/04/06/archives/bombing-decision-is-near-us-aides-weigh-targets-bombing-decision.html,article,"WASHINGTON, April 5—High officials said the Nixon Administration was weighing three potential target areas in North Vietnam today as a decision neared on whether to expand the air war there.",Archives,By William Beecher Special to The New York Times,Archives,,['Vietnam']
SOLDIER DETAINED ON DRUGS IN ERROR,1972-04-06,https://www.nytimes.com/1972/04/06/archives/soldier-detained-on-drugs-in-error-held-in-detoxification-unit-in.html,article,"WASHINGTON, April 5 — S. Sgt. Donald L. Fryer told a Senate subcommittee today that he was put into a “detoxification unit” in Vietnam and held behind barbed wire for 10 days after an Army urinalysis machine mistakenly identified him as a drug user.",Archives,By Dana Adams Schmidt Special to The New York Times,Archives,,['Vietnam']
Who's Got the Power?,1972-04-06,https://www.nytimes.com/1972/04/06/archives/whos-got-the-power.html,article,"NEW HAVEN, Conn. — The Javits war‐powers bill confirms Oliver Wendell Holmes’ quip that “great cases like hard cases make bad law” more vividly than any proposal since that of the Bricker Amendment. Responding to Vietnam, the Javits bill would radically change the constitutional relationship between Congress and the Presidency in making foreign policy. Ignoring their own repeated votes, for Vietnam, the sponsors contend that the cause of the Vietnam tragedy is a modem usurpation or the war power by the President. As Senator. Cooper points out, this claim rewrites history.",Archives,By Eugene V. Rostow,Archives,,[]
News Analysis,1972-04-06,https://www.nytimes.com/1972/04/06/archives/test-has-finally-come-administration-officials-are-cautious-but.html,article,"WASHINGTON, April 5 —Although they have yet to say so in public, the Administration's top policymakers view the current North Vietnamese offensive as an all‐out effort by Hanoi to discredit the Vietnamization program and shatter South Vietnam's political and military morale. The Administration's spokesmen have avoided any definitivepublic characterization of the attacks, but privately officials here indicate that they are struck by the degree to which the North Vietnamese have committed themselves.",Archives,By Terence Smith Special to The New York Times,Archives,,['Vietnam']
Hanoi Hopes for Mutiny And Uprisings in South,1972-04-06,https://www.nytimes.com/1972/04/06/archives/hanoi-hopes-for-mutiny-and-uprisings-in-south.html,article,"HANOI, North Vietnam, April 5 (Agence France‐Presse)—The focus in the Hanoi press today appeared to be the potential for mutiny in the South Vietnamese Army and insurrection in the cities.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Transplant Patient Dies,1972-04-06,https://www.nytimes.com/1972/04/06/archives/transplant-patient-dies.html,article,"AUSTIN, Tex., April 5 (AP)—Paula Holt, whose plight elicited more than $30,000 in donations from American soldiers in Vietnam, died today in San Francisco, one month after receiving a kidney transplant. Miss Holt, 18 years old, was the third child in her family to die as a result of an inherited kidney disease, acute familial nephritis.",Archives,,Archives,,[]
Nixon Is Cautioned,1972-04-06,https://www.nytimes.com/1972/04/06/archives/nixon-is-cautioned.html,article,"WASHINGTON, April 5 (UPI) — A dozen House Democrats warned today against any United States retaliation against North Vietnam.",Archives,,Archives,,['Vietnam']
Hanoi Claims Another B‐52,1972-04-06,https://www.nytimes.com/1972/04/06/archives/hanoi-claims-another-b52.html,article,"HONG KONG, April 5 (Reuters) — North Vietnam said today that it had shot down a second B‐52 bomber in an air raid over North Vietnamese territory. A broadcast said the craft was downed at Vinhlinh, just north of the demilitarized zone.",Archives,,Archives,,['Vietnam']
Denial by Pentagon,1972-04-06,https://www.nytimes.com/1972/04/06/archives/denial-by-pentagon.html,article,"WASHINGTON, April 5—The Defense Department categorically denied today that the North Vietnamese had shot down a B‐52 bomber.",Archives,,Archives,,['Vietnam']
Vietnam ‘Options’,1972-04-06,https://www.nytimes.com/1972/04/06/archives/vietnam-options.html,article,The spreading Communist offensive in South Vietnam finally brings to a head the inherent contradictions the Indochina policy followed by the Nixon Administration for the last three years.,Archives,,Archives,,['Vietnam']
Hanoi Assails U.S. Renewal Of Bombing,1972-04-07,https://www.nytimes.com/1972/04/07/archives/hanoi-assails-us-renewal-of-bombing.html,article,"HONG KONG, Friday, April 7—Hanoi today denounced the United States decision, to resume bombing North Vietnam and ordered North Vietnamese armed forces to “deal thunder blows at the enemy” by “shooting down many aircraft, capturing many pilots and sinking many U. S. warships.”",Archives,By Tillman Durdin Special to The New York Times,Archives,,['Vietnam']
Mrs. Binh Describes Drive,1972-04-07,https://www.nytimes.com/1972/04/07/archives/mrs-binh-describes-drive.html,article,"PARIS, April 6—Mrs. Nguyen Thi Binh, the chief Vietcong delegate to the peace talks here, said today that “Popular Liberation” forces were fighting to “free all of South Vietnam” and establish a “government of national concord” in Saigon.",Archives,By Henry Giniger. Special to The New York Times,Archives,,['Vietnam']
Demonstrations Planned Against New Bombings,1972-04-07,https://www.nytimes.com/1972/04/07/archives/demonstrations-planned-against-new-bombings.html,article,"WASHINGTON, April 6—Antiwar leaders announced plans today for new demonstrations and said that the increased American bombing in North Vietnam could lead to a “massive outpouring in the streets.”",Archives,,Archives,,['Vietnam']
Hanoi Drills for Attack,1972-04-07,https://www.nytimes.com/1972/04/07/archives/hanoi-drills-for-attack.html,article,"HANOI, North Vietnam, April 6 (Agence France‐Presse) —Alarm bells rang for an air raid practice here today, sending factory workers to stations on the roofs where they took up positions behind heavy machine guns.",Archives,,Archives,,['Vietnam']
BID FOR NEW TALKS BY HANOI RELAYED,1972-04-07,https://www.nytimes.com/1972/04/07/archives/bid-for-new-talks-by-hanoi-relayed-secret-kissinger-sessions.html,article,"WASHINGTON, April 6—Le Duc Tho, a member of the North Vietnamese Politburo, has sent word to President Nixon through a delegation of American labor leaders that he would like to resume his secret peace negotiations with Henry A. Kissinger, Congressional sources said today.",Archives,By Philip Shabecoff Special to The New York Times,Archives,,[]
"Foe, in Paris, Lists Claims",1972-04-07,https://www.nytimes.com/1972/04/07/archives/foe-in-paris-lists-claims.html,article,"PARIS, April 6—North Vietnam issued a statement here claiming 10 American planes downed in its territory today. The delegation joined the Vietcong delegation in denouncing the American air attacks on the North as “a new military venture of extreme gravity.”",Archives,,Archives,,['Vietnam']
Moorer Says U.S. Will Extend Raids,1972-04-07,https://www.nytimes.com/1972/04/07/archives/moorer-says-us-will-extend-raids-moorer-says-us-will-extend-raids.html,article,"WASHINGTON, April 6‐Adm. Thomas H. Moorer, Chairman of the Joint Chiefs of Staff, said today that air strikes in North Vietnam would reach farther north than 40 to 50 miles from the border, the area in which the first strikes took place today.",Archives,By William Beecher Special to The New York Times,Archives,,[]
Letters to the Editor,1972-04-07,https://www.nytimes.com/1972/04/07/archives/letter-to-the-editor-1-no-title.html,article,To the Editor:,Archives,,Archives,,['Vietnam']
Letters to the Editor,1972-04-07,https://www.nytimes.com/1972/04/07/archives/vietnam-policy-defended-and-criticized.html,article,To the Editor:,Archives,,Archives,,['Vietnam']
7 Newsmen Wounded In Vietnam Shelling,1972-04-07,https://www.nytimes.com/1972/04/07/archives/7-newsmen-wounded-in-vietnam-shelling.html,article,"DONGHA, South Vietnam, April 6 (AP)—Seven civilian newsmen were among more than a dozen persons wounded when mortar shells hit a tank battalion command post here today.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
WASHINGTON,1972-04-07,https://www.nytimes.com/1972/04/07/archives/giaps-risky-adventure.html,article,"WASHINGTON, April 6—The Communists in Vietnam are now trying to win the war in one decisive stroke, as they defeated the French in the battle of Dienbienphu in 1954. It is a bold but puzzling strategy.",Archives,By James Reston,Archives,,['Vietnam']
2 NAVY JETS LOST,1972-04-07,https://www.nytimes.com/1972/04/07/archives/2-navy-jets-lost-copter-is-shot-down-raids-termed-of-limited.html,article,"SAIGON, South Vietnam, Friday, April 7 —Hundreds of American Air Force and Navy fighter‐bombers struck for the second day today at North Vietnamese troop concentrations and surface‐to‐air missile sites as clear weather permitted heavy air attacks both above and below the demilitarized zone.",Archives,By Craig R. Whitney Special to The New York Times,Archives,,['Vietnam']
"Weekly U.S Toll in War Put at 10, a 6‐Month High",1972-04-07,https://www.nytimes.com/1972/04/07/archives/weekly-us-toll-in-war-put-at-10-a-6month-high.html,article,"SAIGON, South Vietnam, April 6 (AP)—The United States command reported today that 10 Americans were killed in combat in Indochina last week, the highest weekly toll in six months. Fifteen Americans were listed as missing or captured as a result of air crashes last week.",Archives,,Archives,,['Vietnam']
