headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
ATTACKS ON NORTH VIETNAM HALT TODAY; JOHNSON SAYS WIDER TALKS BEGIN NOV. 6; PEACE CALLED AIM Saigon and N.L.F. Can Join in the Enlarged Paris Discussions Attacks on North Vietnam Halt Today; Johnson Says Wider Talks Begin on Nov. 6 SAIGON AND N.L.F. CAN SEND ENVOYS President Voices Hope for Progress in Paris for an End to Conflict,1968-11-01,https://www.nytimes.com/1968/11/01/archives/attacks-on-north-vietnam-halt-today-johnson-says-wider-talks-begin.html,article,,Archives,By Neil Sheehanspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
Widow Accepts Medal,1968-11-01,https://www.nytimes.com/1968/11/01/archives/widow-accepts-medal.html,article,,Archives,,Archives,,['Vietnam']
Aides of M'Carthy Protest His Plans to Back Humphrey,1968-11-01,https://www.nytimes.com/1968/11/01/archives/aides-of-mcarthy-protest-his-plans-to-back-humphrey.html,article,,Archives,By Steven V. Roberts,Archives,,"['Vietnam', 'Vietnam']"
Vietnam Casualties,1968-11-01,https://www.nytimes.com/1968/11/01/archives/vietnam-casualties.html,article,,Archives,,Archives,,[]
"ROCKET ATTACKS ON SAIGON KILL 21; Most Victims at Early Mass -- Hue Is Also Shelled, With 9 Feared Dead ROCKET ATTACKS ON SAIGON KILL 21",1968-11-01,https://www.nytimes.com/1968/11/01/archives/rocket-attacks-on-saigon-kill-21-most-victims-at-early-mass-hue-is.html,article,,Archives,By Gene Robertsspecial To the New York Times,Archives,,['Vietnam']
STYRON DISCLOSES PROTEST IN SOVIET; Criticized Jailing of Writers During Visit to Moscow,1968-11-01,https://www.nytimes.com/1968/11/01/archives/styron-discloses-protest-in-soviet-criticized-jailing-of-writers.html,article,,Archives,By Alden Whitmanspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
U. S. TO STEP UP BOMBING IN LAOS; Laos Route to Be Pounded To Cut Enemy Arms Flow U.S. to Step Up Bombing of Ho Chi Minh Trail in Laos to Cut Enemy's Flow of Supplies,1968-11-02,https://www.nytimes.com/1968/11/02/archives/u-s-to-step-up-bombing-in-laos-laos-route-to-be-pounded-to-cut.html,article,,Archives,By William Beecherspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Laotian Premier Hopeful,1968-11-02,https://www.nytimes.com/1968/11/02/archives/laotian-premier-hopeful.html,article,,Archives,Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Vietnam Casualties,1968-11-02,https://www.nytimes.com/1968/11/02/archives/vietnam-casualties.html,article,,Archives,,Archives,,[]
World Reaction a Blend of Optimism and Wariness,1968-11-02,https://www.nytimes.com/1968/11/02/archives/world-reaction-a-blend-of-optimism-and-wariness.html,article,,Archives,By Lawrence Van Gelder,Archives,,['Vietnam']
O'Dwyer Backs Humphrey As Result of Bombing Halt; Democratic Candidate for Senator Ends Holdout and Will Campaign Here Today With Vice President HUMPHREY GAINS O'DWYER BACKING,1968-11-02,https://www.nytimes.com/1968/11/02/archives/odwyer-backs-humphrey-as-result-of-bombing-halt-democratic.html,article,,Archives,By Edward C. Burks,Archives,,"['Vietnam', 'Vietnam']"
CANBERRA WON'T ASK SEAT AT PARIS TALKS,1968-11-02,https://www.nytimes.com/1968/11/02/archives/canberra-wont-ask-seat-at-paris-talks.html,article,,Archives,,Archives,,['Vietnam']
Time Puts Out an Issue Today on Bombing Halt,1968-11-02,https://www.nytimes.com/1968/11/02/archives/time-puts-out-an-issue-today-on-bombing-halt.html,article,,Archives,,Archives,,['Vietnam']
RUSK NOW URGES HANOI BE PRESSED; He Says That Governments and Leaders Should Insist on Steps Toward Peace RUSK ASKS WORLD TO PRESS HANOI,1968-11-02,https://www.nytimes.com/1968/11/02/archives/rusk-now-urges-hanoi-be-pressed-he-says-that-governments-and.html,article,,Archives,By Bernard Gwertzmanspecial To the New York Times,Archives,,['Vietnam']
"Bomb Halt Stirs Dobts Among Vietnam G.l.'s; President's Decision Causes Litt,e Ecltement-',but Some See. Dangers '",1968-11-02,https://www.nytimes.com/1968/11/02/archives/bomb-halt-stirs-dobts-among-vietnam-gls-presidents-decision-causes-.html,article,,Archives,By B. Drummond Ayres Jr.special To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
Suit to Stop Riot Inquiry Is Dismissed in Chicago,1968-11-02,https://www.nytimes.com/1968/11/02/archives/suit-to-stop-riot-inquiry-is-dismissed-in-chicago.html,article,,Archives,,Archives,,['Vietnam']
THIEU SAYS SAIGON CANNOT JOIN PARIS TALKS UNDER PRESENT PLAN;; N. L. F. IS TOP ISSUE South Vietnam Bars Any Separate Seat for the Vietcong Saigon Says It Cannot Attend Paris Talks Under Present Plan,1968-11-02,https://www.nytimes.com/1968/11/02/archives/thieu-says-saigon-cannot-join-paris-talks-under-present-plan-n-l-f.html,article,,Archives,By Gene Robertsspecial To the New York Times,Archives,,['Vietnam']
Protest in Capital Balked,1968-11-02,https://www.nytimes.com/1968/11/02/archives/protest-in-capital-balked.html,article,,Archives,,Archives,,['Vietnam']
Bombs and Dollars; Limited Economic Impact Is Seen From End of Vietnam War Phase Bombs and Dollars,1968-11-02,https://www.nytimes.com/1968/11/02/archives/bombs-and-dollars-limited-economic-impact-is-seen-from-end-of.html,article,,Archives,By Edwin L. Dale Jr.special To the New York Times,Archives,,['Vietnam']
LEMAY IS SKEPTICAL ON HALT IN BOMBING,1968-11-02,https://www.nytimes.com/1968/11/02/archives/lemay-is-skeptical-on-halt-in-bombing.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
MOSCOW AVOIDING COMMENT ON HALT,1968-11-02,https://www.nytimes.com/1968/11/02/archives/moscow-avoiding-comment-on-halt.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
"Raids Ended, Freeing Planes for Use in the South",1968-11-02,https://www.nytimes.com/1968/11/02/archives/raids-ended-freeing-planes-for-use-in-the-south.html,article,,Archives,By Douglas Robinsonspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
"Politics: Jersey Democrats, Though More Hopeful Now, Still Worried by Nixon; LEADERS BELIEVE HUMPHREY GAINS But They Fear He Still Has a Way to Go to Close Gap",1968-11-02,https://www.nytimes.com/1968/11/02/archives/politics-jersey-democrats-though-more-hopeful-now-still-worried-by.html,article,,Archives,By Ronald Sullivanspecial To the New York Times,Archives,,['Vietnam']
Javits Applauds the Halt in Bombing,1968-11-02,https://www.nytimes.com/1968/11/02/archives/javits-applauds-the-halt-in-bombing.html,article,,Archives,By John Sibley,Archives,,"['Vietnam', 'Vietnam']"
ROMNEY CAUTIONS ON JOHNSON MOVE; Urges Americans Not to Be 'Brainwashed' by Action,1968-11-02,https://www.nytimes.com/1968/11/02/archives/romney-cautions-on-johnson-move-urges-americans-not-to-be.html,article,,Archives,,Archives,,['Vietnam']
Article 2 -- No Title,1968-11-02,https://www.nytimes.com/1968/11/02/archives/article-2-no-title.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
"PLAN IS ACCEPTED BY HANOI ON TALKS; Thuy, in a Paris Statement, Doesn't Mention Demand for 'Unconditional' Halt Hanoi Agrees to Seating of Saigon in Broadened Paris Negotiations on Vietnam War THUY GIVES VIEW IN A STATEMENT Avoids Mention of Earlier Demand Bombing Halt Be 'Unconditional'",1968-11-02,https://www.nytimes.com/1968/11/02/archives/plan-is-accepted-by-hanoi-on-talks-thuy-in-a-paris-statement-doesnt.html,article,,Archives,By Hedrick Smithspecial To the New York Times,Archives,,['Vietnam']
Roper Doubts Bomb Effect,1968-11-02,https://www.nytimes.com/1968/11/02/archives/roper-doubts-bomb-effect.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
Salant Comes to Channel 13's Defense,1968-11-02,https://www.nytimes.com/1968/11/02/archives/salant-comes-to-channel-13s-defense.html,article,,Archives,By Jack Gould,Archives,,['Vietnam']
Bomb Halt Buoys Humphrey but Effect Is Unclear,1968-11-02,https://www.nytimes.com/1968/11/02/archives/bomb-halt-buoys-humphrey-but-effect-is-unclear.html,article,,Archives,By Max Frankelspecial To the New York Times,Archives,,['Vietnam']
Muskie Asserts Halt in Bombing Was Not Timed for the Election,1968-11-02,https://www.nytimes.com/1968/11/02/archives/muskie-asserts-halt-in-bombing-was-not-timed-for-the-election.html,article,,Archives,By Homer Bigartspecial To the New York Times,Archives,,['Vietnam']
Peace Messages by Pope Sent to Johnson and Thieu,1968-11-03,https://www.nytimes.com/1968/11/03/archives/peace-messages-by-pope-sent-to-johnson-and-thieu.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
"German Shepherds Serve U.S. as Vietnam Scouts; 1,100 Dogs Are With Ground Troops -- 130 Have Been Killed During War",1968-11-03,https://www.nytimes.com/1968/11/03/archives/german-shepherds-serve-us-as-vietnam-scouts-1100-dogs-are-with.html,article,,Archives,,Archives,,['Vietnam']
SUFFOLK HAS EYES ON CONSERVATIVES; They May Play Vital Role in County Vote Tuesday,1968-11-03,https://www.nytimes.com/1968/11/03/archives/suffolk-has-eyes-on-conservatives-they-may-play-vital-role-in.html,article,,Archives,By Agis Salpukas,Archives,,"['Vietnam', 'Vietnam']"
Buckley Brings Campaign to Suffolk,1968-11-03,https://www.nytimes.com/1968/11/03/archives/buckley-brings-campaign-to-suffolk.html,article,,Archives,By James P. Sterba,Archives,,['Vietnam']
HANOI INSISTING VIETCONG HAVE FULL ROLE IN TALKS; U.S. URGES SAIGON TO JOIN; THUY GIVES VIEW,1968-11-03,https://www.nytimes.com/1968/11/03/archives/hanoi-insisting-vietcong-have-full-role-in-talks-us-urges-saigon-to.html,article,,Archives,By Hedrick Smith,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
EFFORT BY DALEY FOR TICKET LAGS; Humphrey's Rally in Chicago Falls Short of Johnson's,1968-11-03,https://www.nytimes.com/1968/11/03/archives/effort-by-daley-for-ticket-lags-humphreys-rally-in-chicago-falls.html,article,,Archives,By Donald Janson,Archives,,['Vietnam']
MOSCOW PRAISES HALT IN BOMBING; Step Is Hailed as Important on Road Toward Peace,1968-11-03,https://www.nytimes.com/1968/11/03/archives/moscow-praises-halt-in-bombing-step-is-hailed-as-important-on-road.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
U.S.-SAIGON RIFT ON TALKS WIDENS; Relations Are 'Strained' -- Anti-Americanism Among Politicians Increases,1968-11-03,https://www.nytimes.com/1968/11/03/archives/ussaigon-rift-on-talks-widens-relations-are-strained.html,article,,Archives,By Gene Roberts,Archives,,"['Vietnam', 'Vietnam']"
Snag in Saigon,1968-11-03,https://www.nytimes.com/1968/11/03/archives/snag-in-saigon.html,article,,Archives,,Archives,,['Vietnam']
ANTIWAR FACTIONS PLAN VOTE PROTESTS,1968-11-03,https://www.nytimes.com/1968/11/03/archives/antiwar-factions-plan-vote-protests.html,article,,Archives,,Archives,,['Vietnam']
Paris Statements by Thuy,1968-11-03,https://www.nytimes.com/1968/11/03/archives/paris-statements-by-thuy.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
"Javits Urges Johnson to Ignore Saigon Boycott; In West Side Tour, He Asks Him to Press Peace Talks Despite Stand of Thieu",1968-11-03,https://www.nytimes.com/1968/11/03/archives/javits-urges-johnson-to-ignore-saigon-boycott-in-west-side-tour-he.html,article,,Archives,By John Sibley,Archives,,['Vietnam']
War Protest in Capital,1968-11-03,https://www.nytimes.com/1968/11/03/archives/war-protest-in-capital.html,article,,Archives,,Archives,,['Vietnam']
Ho Chi Minh Appeal,1968-11-03,https://www.nytimes.com/1968/11/03/archives/ho-chi-minh-appeal.html,article,,Archives,Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
FULBRIGHT'S SEAT IN LITTLE DANGER; But Rockefeller Faces Tight Contest in Arkansas,1968-11-03,https://www.nytimes.com/1968/11/03/archives/fulbrights-seat-in-little-danger-but-rockefeller-faces-tight.html,article,,Archives,By Roy Reed,Archives,,['Vietnam']
As Tensions Rise Along the Suez,1968-11-03,https://www.nytimes.com/1968/11/03/archives/as-tensions-rise-along-the-suez.html,article,,Archives,-- JAMES FERON,Archives,,['Vietnam']
Thieu's Position on Paris Stirs Concern in Capital; U.S. AIDES REVEAL CONCERN ON THIEU,1968-11-03,https://www.nytimes.com/1968/11/03/archives/thieus-position-on-paris-stirs-concern-in-capital-us-aides-reveal.html,article,,Archives,By Bernard Gwertzman,Archives,,['Vietnam']
U.S. BOMBING HALT ANNOUNCED IN HANOI,1968-11-03,https://www.nytimes.com/1968/11/03/archives/us-bombing-halt-announced-in-hanoi.html,article,,Archives,,Archives,,['Vietnam']
DMZ Appears Peaceful,1968-11-03,https://www.nytimes.com/1968/11/03/archives/dmz-appears-peaceful.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
GROUND FIGHTING GROWING IN SOUTH; Allied Units in Sharp Battles With Enemy Forces,1968-11-03,https://www.nytimes.com/1968/11/03/archives/ground-fighting-growing-in-south-allied-units-in-sharp-battles-with.html,article,,Archives,By Douglas Robinson,Archives,,"['Vietnam', 'Vietnam']"
DEMOCRATS FEAR SAIGON'S BOYCOTT MAY COST VOTES; Find Possibility of Damage Instead of Profit From Halt in the Bombing,1968-11-03,https://www.nytimes.com/1968/11/03/archives/democrats-fear-saigons-boycott-may-cost-votes-find-possibility-of.html,article,,Archives,By Warren Weaver Jr,Archives,,['Vietnam']
11 Saigon Senators Voice Hope for a Nixon Victory,1968-11-03,https://www.nytimes.com/1968/11/03/archives/11-saigon-senators-voice-hope-for-a-nixon-victory.html,article,,Archives,,Archives,,['Vietnam']
The Outlook: Maybe Closer Than Anyone Expected,1968-11-03,https://www.nytimes.com/1968/11/03/archives/the-outlook-maybe-closer-than-anyone-expected.html,article,,Archives,-- WARREN WEAVER Jr,Archives,,['Vietnam']
M'Carthy Would Recall Troops if Thieu Balks,1968-11-03,https://www.nytimes.com/1968/11/03/archives/mcarthy-would-recall-troops-if-thieu-balks.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
LeMay Says the Bombing Halt Could Work Against Humphrey,1968-11-03,https://www.nytimes.com/1968/11/03/archives/lemay-says-the-bombing-halt-could-work-against-humphrey.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
Papers in Saigon Laud Thieu's Stand on Talks,1968-11-04,https://www.nytimes.com/1968/11/04/archives/papers-in-saigon-laud-thieus-stand-on-talks.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
Saigon Aide Is Hurt in Blast,1968-11-04,https://www.nytimes.com/1968/11/04/archives/saigon-aide-is-hurt-in-blast.html,article,,Archives,,Archives,,['Vietnam']
Mass on Sidewalk at St. Patrick's Protests War,1968-11-04,https://www.nytimes.com/1968/11/04/archives/mass-on-sidewalk-at-st-patricks-protests-war.html,article,,Archives,By George Dugan,Archives,,['Vietnam']
Hanoi Paper Critical,1968-11-04,https://www.nytimes.com/1968/11/04/archives/hanoi-paper-critical.html,article,,Archives,,Archives,,['Vietnam']
Voters in New York City Will Be Facing a Long but Relatively Simple Ballot; Multi-Party Backing Eases Selection of 59 Judges,1968-11-04,https://www.nytimes.com/1968/11/04/archives/voters-in-new-york-city-will-be-facing-a-long-but-relatively-simple.html,article,,Archives,By Clayton Knowles,Archives,,['Vietnam']
"U,S. Plane Bombs Marines In an Accident, Killing Six",1968-11-04,https://www.nytimes.com/1968/11/04/archives/us-plane-bombs-marines-in-an-accident-killing-six.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
Nixon Willing to Go to Saigon or Paris;; Nixon Backs Peace Move NIXON IS WILLING TO GO TO SAIGON,1968-11-04,https://www.nytimes.com/1968/11/04/archives/nixon-willing-to-go-to-saigon-or-paris-nixon-backs-peace-move-nixon.html,article,,Archives,By Robert B. Semple Jr.special To the New York Times,Archives,,['Vietnam']
Humphrey Prods Thieu to Join Parley; Johnson at Humphrey's Side HUMPHREY PRODS THIEU ON PARLEY,1968-11-04,https://www.nytimes.com/1968/11/04/archives/humphrey-prods-thieu-to-join-parley-johnson-at-humphreys-side.html,article,,Archives,By R. W. Apple Jr.special To the New York Times,Archives,,['Vietnam']
CHINA TELLS OF HALT; MAKES NO COMMENT,1968-11-04,https://www.nytimes.com/1968/11/04/archives/china-tells-of-halt-makes-no-comment.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
Summary of Standing of the Major Presidential Candidates in the 50 States,1968-11-04,https://www.nytimes.com/1968/11/04/archives/summary-of-standing-of-the-major-presidential-candidates-in-the-50.html,article,,Archives,,Archives,,['Vietnam']
Sihanouk Asks Full Role for Vietcong,1968-11-04,https://www.nytimes.com/1968/11/04/archives/sihanouk-asks-full-role-for-vietcong.html,article,,Archives,By Terence Smithspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
Strained Silence in Saigon,1968-11-04,https://www.nytimes.com/1968/11/04/archives/strained-silence-in-saigon.html,article,,Archives,BY Gene Robertsspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
False Problems in Vietnam,1968-11-04,https://www.nytimes.com/1968/11/04/archives/false-problems-in-vietnam.html,article,,Archives,,Archives,,['Vietnam']
McCarthy Doubts Bombing Halt Will Insure a Humphrey Victory,1968-11-04,https://www.nytimes.com/1968/11/04/archives/mccarthy-doubts-bombing-halt-will-insure-a-humphrey-victory.html,article,,Archives,By David E. Rosenbaumspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
U.S. to Press Paris Talks Even in Saigon's Absence; It Plans Discussions on Reducing Levels of Combat Despite Thieu's Stand -- Official Silence Maintained U. S. WILL PRESS PARLEYS IN PARIS,1968-11-04,https://www.nytimes.com/1968/11/04/archives/us-to-press-paris-talks-even-in-saigons-absence-it-plans.html,article,,Archives,By Peter Grosespecial To the New York Times,Archives,,['Vietnam']
Halt in Bombing Pleases Many of Saigon's People,1968-11-04,https://www.nytimes.com/1968/11/04/archives/halt-in-bombing-pleases-many-of-saigons-people.html,article,,Archives,By Douglas Robinsonspecial To the New York Times,Archives,,['Vietnam']
Vietcong Spokesman; Mrs. Nguyen Thi Binh,1968-11-04,https://www.nytimes.com/1968/11/04/archives/vietcong-spokesman-mrs-nguyen-thi-binh.html,article,,Archives,,Archives,,['Vietnam']
VIETCONG ACCEPT TALKS AND NAME WOMAN DELEGATE; Deny Willingness to Confer With Saigon Government Signifies Recognition REPRESENTATIVE ON WAY Her Replacement After the Preliminary Sessions Is Hinted in Communique N.L.F. ACCEPTS BID TO TALKS IN PARIS,1968-11-04,https://www.nytimes.com/1968/11/04/archives/vietcong-accept-talks-and-name-woman-delegate-deny-willingness-to.html,article,,Archives,By Hedrick Smithspecial To the New York Times,Archives,,['Vietnam']
Pope Seems Dubious On Hope for Real Peace,1968-11-04,https://www.nytimes.com/1968/11/04/archives/pope-seems-dubious-on-hope-for-real-peace.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
Survey Sees Democrats Retaining Congress Rule,1968-11-04,https://www.nytimes.com/1968/11/04/archives/survey-sees-democrats-retaining-congress-rule.html,article,,Archives,By John Herbersspecial To the New York Times,Archives,,['Vietnam']
Politics: Agnew Charges Voting Abuses in Chicago; GOVERNOR CITES THREATS TO G.O.P. Says Democrats Intimidate Republican Poll Watchers,1968-11-05,https://www.nytimes.com/1968/11/05/archives/politics-agnew-charges-voting-abuses-in-chicago-governor-cites.html,article,,Archives,By Fred P. Grahamspecial To the New York Times,Archives,,['Vietnam']
TRUDEAU DISCLOSES MEETING WITH THANT,1968-11-05,https://www.nytimes.com/1968/11/05/archives/trudeau-discloses-meeting-with-thant.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
Vietnam Casualties,1968-11-05,https://www.nytimes.com/1968/11/05/archives/vietnam-casualties.html,article,,Archives,,Archives,,[]
OUSTER OF THIEU TERMED N.L.F. AIM; U.S. Officials Believe Enemy Now Pins Hope on Victory at Conference Table OUSTER OF THIEU TERMED N.L.F. AIM,1968-11-05,https://www.nytimes.com/1968/11/05/archives/ouster-of-thieu-termed-nlf-aim-us-officials-believe-enemy-now-pins.html,article,,Archives,By Bernard Gwertzmanspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
Thieu Hints Saigon Plans Role in Talks; Aides Discount Rift; PEACE TALKS ROLE HINTED BY THIEU,1968-11-05,https://www.nytimes.com/1968/11/05/archives/thieu-hints-saigon-plans-role-in-talks-aides-discount-rift-peace.html,article,,Archives,By Gene Robertsspecial To the New York Times,Archives,,['Vietnam']
Nixon Urges 'Fresh Ideas'; Republican Stresses Paris Nixon Urges 'Fresh Ideas' for Paris,1968-11-05,https://www.nytimes.com/1968/11/05/archives/nixon-urges-fresh-ideas-republican-stresses-paris-nixon-urges-fresh.html,article,,Archives,"By Robert B. Semple, Jr.special To the New York Times",Archives,,['Vietnam']
Kosygin Sees Hanoi Envoy,1968-11-05,https://www.nytimes.com/1968/11/05/archives/kosygin-sees-hanoi-envoy.html,article,,Archives,,Archives,,['Vietnam']
U.S. Patrols Find Few of the Enemy Near DMZ; Helicopters and Dogs Assist Marines Searching Jungle Action Ebbs -- Talk in Camp Is of Girls and Football,1968-11-05,https://www.nytimes.com/1968/11/05/archives/us-patrols-find-few-of-the-enemy-near-dmz-helicopters-and-dogs.html,article,,Archives,By B. Drummond Ayres Jr.special To the New York Times,Archives,,['Vietnam']
LEMAY ADVOCATES RESUMED BOMBING,1968-11-05,https://www.nytimes.com/1968/11/05/archives/lemay-advocates-resumed-bombing.html,article,,Archives,,Archives,,['Vietnam']
