headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
STUDENTS IN POLL BACK ARMY DUTY,1970-11-01,https://www.nytimes.com/1970/11/01/archives/students-in-poll-back-army-duty-43-would-enlist-if-pay-went-up-and.html,article,"A nationwide survey of 25,000 high school students has found that 43 per cent say they would volunteer for two years of mili tary service if the pay was in creased and the draft ended. ",Archives,By Andrew H. Malcolm,Archives,,"['Vietnam', 'Vietnam']"
"1,000 in San Francisco",1970-11-01,https://www.nytimes.com/1970/11/01/archives/1000-in-san-francisco.html,article,"SAN FRANCISCO, Oct. 31 (UPI)—About 1,000 young peo ple marched to the city's Civic Center today to demonstrate their opposition to the war in Vietnam and President Nixon.",Archives,,Archives,,[]
The Nixon Campaign,1970-11-01,https://www.nytimes.com/1970/11/01/archives/the-nixon-campaign.html,article,"A long tedious campaign nears its climax. Through weeks of apathy, Republican candidates across the country — led first by Vice President Agnew, then by President Nixon himself — have sought to whip up emo tions about crime, campus disorders and pornography. A cynical, coolly calculated effort has been made to dis tract attention from the Administration's record in eco nomic affairs, and foreign policy — a deliberate effort to create scapegoats and then identify the Democrats with them.",Archives,,Archives,,['Vietnam']
Screen: Allusive 'WUSA':Newman Stars in Tale About Radio Station,1970-11-02,https://www.nytimes.com/1970/11/02/archives/screen-allusive-wusanewman-stars-in-tale-about-radio-station.html,article,"Booze in his thermos, a garment bag slung over his shoulder, out of the morning strolls Paul Newman, itinerant radio announcer, to offer his services to WUSA, patriotic hate station broadcasting from New Orleans.To Newman comes Joanne Woodward, a wandering harlot with a heart of gold, a loving nature, a carved-up face, a certain vulnerability, and a fund of moral rectitude deep enough to float a generation of movie whores. And to them both comes Tony Perkins, shy social worker engaged among the black poor in a mysterious research project—which he learns too late is a fraud designed to discredit welfare, a fraud perpetrated by Pat Hingle, power-mad master of WUSA.Thus Stuart Rosenberg's ""WUSA,"" which opened yesterday at the Penthouse and Plaza theaters, sets the stage for what it clearly intends as a major understanding of social forces at work in America—reactionary social forces, and in the South.If it were an ordinary bad movie (and it is a very bad movie), ""WUSA"" might, in spite of the distinguished names, and less distinguished presence, of its leading actors, be dismissed with no more than a nod to the tension between Rosenberg's ponderously emphatic direction, and Robert Stone's ponderously allusive screenplay. I suspect Stone wins out, for ""WUSA"" feels more like poor theater than poor moviemaking—so, that it continually suggests a failed version of ""The Balcony,"" even though it strives to fall short of ""The Manchurian Candidate.""But at least in its ambitions, ""WUSA"" is not an ordinary bad movie. For in its climax, a huge white-power rally sponsored by WUSA, it means to hold a mirror up to middle America, to show the hate behind the innocence, the chaos implicit in the call to law and order.So, while Perkins stalks the auditorium catwalks with high-powered rifle, like the shade of Laurence Harvey (who is also in this movie, but in another role), Newman prepares to purge himself, to tell the country what it is like it is, when all hell breaks loose after the firing of the would-be assassin's bullet.In this sequence, during which Newman explains Vietnam to a panic-ridden, rioting mass of the thin-lipped pinch-faced silent majority, ""WUSA"" has its crucial image, and, presumably, its rational. But in this sequence it displays most brazenly the utter gratuitousness of all its images, the bad faith that informs its self-righteous view of Southern demagoguery, the poverty not of mainstream America but of its own ideas about mainstream America.Despite its obsession with collecting evidence, and its handy school of pseudo-documentary, ""WUSA"" fights unreal battles with an unseen enemy. Lacking either the grace of art of the vitality of guerrilla theater, it can offer only the coarsest nourishment—and only to the elaborately self-deceived.",Review,By Roger Greenspun,Archives,,[]
Weyand Gets Fourth Star,1970-11-02,https://www.nytimes.com/1970/11/02/archives/weyand-gets-fourth-star.html,article,"SAIGON, South Vietnam, Nov. 1 (Reuters)—Lieut. Gen. Fred erick Weyand today received fourth star to make him a full general and at the same time became deputy commander of United States forces in Viet nam.",Archives,,Archives,,['Vietnam']
Yale Regains a Bit of Its Boola Boola,1970-11-02,https://www.nytimes.com/1970/11/02/archives/yale-regains-a-bit-of-its-boola-boola.html,article,"NEW HAVEN, Nov. 1— When a massive antiwar demonstration was proposed recently for the Town Green here this weekend, many peo ple at Yale fretted that it might hurt local peace can didates because voters were getting weary of all demon strations. There were other misgivings, too.",Archives,By Steven R. Weisman;Special to The New York Times,Archives,,['Vietnam']
Slaying Spurs Disorders,1970-11-02,https://www.nytimes.com/1970/11/02/archives/slaying-spurs-disorders.html,article,"NEW CASTLE, Pa., Nov. 1 (AP)—A black Vietnam veteran was shot to death in front of a tavern early today and the resulting disorders brought in jury to nine persons, including five policemen, the police said. According to the police, more than 100 persons poured onto streets from taverns on the city's south side and began smashing windows after Ronald Mitchell, 21, was shot in the stomach from a passing vehicle. The police said they had no sus pects in the shooting.",Archives,,Archives,,[]
Shells Said to Kill 6 in Saigon,1970-11-02,https://www.nytimes.com/1970/11/02/archives/shells-said-to-kill-6-in-saigon.html,article,"SAIGON, South Vietnam, Monday, Nov. 2 (AP)—Vietcong gunners were reported to have shelled Saigon early today for the first time in three months, and authorities reported six Vietnamese were killed and 15 wounded and a cluster of hous es was destroyed.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
‘BIG MINH’ IMPLIES HE'LL FIGHT THIEU,1970-11-02,https://www.nytimes.com/1970/11/02/archives/big-minh-implies-hell-fight-thieu-general-says-people-have-lost.html,article,"SAIGON, South Vietnam, Mon day, Nov. 2—Maj. Gen. Duong Van Minh, one of the most pop ular figures in South Vietnam, broke a year‐long political si lence yesterday with a broad hint that he would challenge Nguyen Van Thieu for the pres idency next year.",Archives,By Alvin Shuster;Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Letters to the Editor,1970-11-02,https://www.nytimes.com/1970/11/02/archives/letters-to-the-editor.html,article,•,Archives,"Lyman M. Tondel Jr. President, New York State Bar Association, 1968&#8208;69 New York, Oct. 28, 1970;[Rabbi] MARTIN SIEGEL Lawrence, L. I., Oct. 27, 1970;GEORGE G. GERSON Bronx, Oct. 24, 1970",Archives,,"['Vietnam', 'Vietnam']"
President Nixon and Vietnam,1970-11-02,https://www.nytimes.com/1970/11/02/archives/president-nixon-and-vietnam-the-us-proposal-holds-real-hope-that.html,article,"On Oct. 7th the President an nounced an Indo‐China peace initiative as a serious effort to lay the basis for a settlement of the conflict. This comprehensive program containing a number of features new to the U.S. negotiating position has the agree ment and support of the governments of South Vietnam, Laos and Cam bodia.",Archives,By Mrs. Oswald B. Lord,Archives,,"['Vietnam', 'Vietnam']"
POLITICAL ISSUES ARISE IN CAMBODIA,1970-11-02,https://www.nytimes.com/1970/11/02/archives/political-issues-arise-in-cambodia-government-moves-disputed.html,article,"SAIGON, South Vietnam, Nov. 1—Cambodia declared herself a republic last month, but she has not decided what kind of a republic she wants to be.",Archives,By Henry Kamm;Special to The New York Times,Archives,,[]
Calley Rides Copter Over the Sonmy Area,1970-11-03,https://www.nytimes.com/1970/11/03/archives/calley-rides-copter-over-the-sonmy-area.html,article,"QUANGNGAI, South Viet nam, Nov. 2 (AP)—Smiling and giving the peace sign, First Lieut. William L. Calley Jr. today flew in a helicop ter over the, area involved in the accusation that he mur dered more than 100 Vietna mese villagers two and a half years ago.",Archives,,Archives,,['Vietnam']
"2,000 MOURN DIEM AT SAIGON GRAVE",1970-11-03,https://www.nytimes.com/1970/11/03/archives/2000-mourn-diem-at-saigon-grave-better-times-recalled-on-7th.html,article,"SAIGON, South Vietnam, Nov. 2—Nearly two thousand Roman Catholics gathered in the rain today around the un marked grave of Ngo Dinh Diem while the city around them took a Government holi day to celebrate President Diem's overthrow and assas sination seven years ago. ",Archives,,Archives,,['Vietnam']
Mrs. Binh Indicates Vietcong Might Deal With ‘Big Minh’,1970-11-03,https://www.nytimes.com/1970/11/03/archives/mrs-binh-indicates-vietcong-might-deal-with-big-minh.html,article,"PARIS, Nov. 2—Mrs. Nguyen Thi Binh, chief negotiator for the Vietcong at the Vietnam peace talks here, indicated to day that her side might be pre pared to deal with a South Viet namese government headed by Gen. Duong Van Minh.",Archives,,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Letters to the Editor,1970-11-03,https://www.nytimes.com/1970/11/03/archives/letters-to-the-editor.html,article,Nixon's Stand on Smut,Archives,"P. FRANK WINKLER Middlebury, Vt., Oct. 25, 1970",Archives,,"['Vietnam', 'Vietnam']"
CASUALTY FIGURES PUT AT 5‐YEAR LOW,1970-11-03,https://www.nytimes.com/1970/11/03/archives/casualty-figures-put-at-5year-low.html,article,"WASHINGTON, Nov. 2 (AP) —United States casualties in Vietnam hit a five‐year low last week, the Pentagon announced today, although the exaact fig ures were not given. ",Archives,,Archives,,['Vietnam']
STOCK OF A‐ARMS IS TERMED HUGE,1970-11-03,https://www.nytimes.com/1970/11/03/archives/stock-of-aarms-is-termed-huge-swedish-survey-reports-on-global.html,article,"LONDON, Nov. 2 — World military expenditures leveled off last year but nuclear stock piles were vast enough to blast every person in the world with the equivalent of 15 tons of TNT, a wide‐ranging survey of armament and disarmament said today. ",Archives,By Bernard Weinraub;Special to The New York Times,Archives,,['Vietnam']
TROOPS IN VIETNAM TO GET TRIPS HOME,1970-11-03,https://www.nytimes.com/1970/11/03/archives/troops-in-vietnam-to-get-trips-home-2week-visits-to-us-to-be.html,article,"SAIGON, South Vietnam, Tuesday, Nov. 3—The United States command has doubled the leave time available to sol diers serving in Vietnam to en able them to hitch a free ride back to the United States for a two‐week visit. ",Archives,By Iver Peterson;Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
LIBERALS ACCUSE HOUSTON'S POLICE,1970-11-03,https://www.nytimes.com/1970/11/03/archives/liberals-accuse-houstons-police-12-groups-say-night-riders-are.html,article,"HOUSTON, Nov. 2—Represen tatives of a coalition of 12 lib eral and radical groups, most of them antiwar, accused the Houston Police Department to day of protecting two “night rider” members of the Ku Klux Klan who allegedly committed vandalism. ",Archives,By Martin Waldron;Special to The New York Times,Archives,,['Vietnam']
New Type of Gallup Poll Finds Most Favor Total Pullout in ’71,1970-11-03,https://www.nytimes.com/1970/11/03/archives/new-type-of-gallup-poll-finds-most-favor-total-pullout-in-71.html,article,A new kind of Gallup Poll shows a majority in favor of withdrawing all American troops from Vietnam by the end of next year and a major ity in favor of wage and price controls. ,Archives,,Archives,,"['Vietnam', 'Vietnam']"
ENEMY IS REPORTED NEARING PNOMPENH,1970-11-04,https://www.nytimes.com/1970/11/04/archives/enemy-is-reported-nearing-pnompenh.html,article,"PNOMPENH, Cambodia, Wednesday, Nov. 4 (AP)—A Cambodian military spokes man said today that elements of a North Vietnamese division had moved into flooded areas just across the Mekong River from Pnompenh with the ap parent mission of battering the capital's defenses. ",Archives,,Archives,,['Vietnam']
STATEMENT BY HANOI IN U.N. ACCUSES U.S.,1970-11-04,https://www.nytimes.com/1970/11/04/archives/statement-by-hanoi-in-un-accuses-us.html,article,"UNITED NATIONS, N. Y., Nov. 3—A North Vietnamese statement accusing the United States forces of a general pol icy of civilian massacres in South Vietnam has been circu lated here to all members at the request of the Hungarian Government. ",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Calley Trial Motions Delayed,1970-11-04,https://www.nytimes.com/1970/11/04/archives/calley-trial-motions-delayed.html,article,"FORT BENNING, Ga., Nov. 3 (AP)—Final arguments on mo tions and selection of a court martial panel to try Lieut. Wil liam L. Calley Jr. on charges stemming from the alleged massacre at Mylai, have been postponed to Nov. 10. Lieuten ant Calley is charged with the slaying of 102 Vietnamese civil ians. ",Archives,,Archives,,['Vietnam']
Calley and Lawyer Get Depositions Near Sonmy,1970-11-04,https://www.nytimes.com/1970/11/04/archives/calley-and-lawyer-get-depositions-near-sonmy.html,article,"CHULAI, South Vietnam, Nov. 3 (AP)—First Lieut. Wil liam L. Calley Jr. completed an evidence‐gathering mission today in the Sonmy area. He is facing trial on charges that he killed more than 100 Vietnamese villagers there more than two years ago. ",Archives,,Archives,,['Vietnam']
Saigon Estimates Flood Toll at 193,1970-11-04,https://www.nytimes.com/1970/11/04/archives/saigon-estimates-flood-toll-at-193.html,article,"DANANG, South Vietnam, Nov. 3 (UPI) — Last week's floods, the worst in six years, left at least 193 persons dead and more than 204,000 homeless in the five north ern provinces, South Viet namese military, authorities reported today. ",Archives,,Archives,,[]
Colonel Denies Mylai Case Was Influenced by Publicity,1970-11-04,https://www.nytimes.com/1970/11/04/archives/colonel-denies-mylai-case-was-influenced-by-publicity.html,article,"FORT McPHERSON, Ga., Nov. 3 (AP)—The officer who conducted the Army's equiva lent of a civilian grand jury investigation in one of the 10 Mylai cases denied today that publicity surrounding the al leged massacre of Vietnamese civilians had influenced his de cision to recommend that the case be tried by court‐martial. ",Archives,,Archives,,['Vietnam']
"Vietcong Gone, Bombers Gone, but Not Village's Scars",1970-11-04,https://www.nytimes.com/1970/11/04/archives/vietcong-gone-bombers-gone-but-not-villages-scars.html,article,"CHOTHOM, South Vietnam, Nov. 1—All through the nine teen‐sixties this hamlet and much of the surrounding coun tryside in the Mekong Delta belonged to the Vietcong. For a year it has been held by the South Vietnamese Government, and the countryside appears to be secure. ",Archives,By Ralph Blumenthal;Special to The New York Times,Archives,,['Vietnam']
Letters to the Editor,1970-11-04,https://www.nytimes.com/1970/11/04/archives/letters-to-the-editor.html,article,,Archives,"Charles U. Lowe M.d. Scientific Director National Institute of Child Health and Human Development Bethesda, Md., Oct. 23, 1970",Archives,,['Vietnam']
"NO SECOND TERM, THIEU INDICATES",1970-11-04,https://www.nytimes.com/1970/11/04/archives/no-second-term-thieu-indicates-he-says-presidency-takes-so-much-out.html,article,"SAIGON, South Vietnam, Nov. 3 (UPI)—Pesident Ngu yen Van Thieu of South Viet nam indicated tonight for the first time that he might not seek a second term in elections scheduled for September, 1971. ",Archives,,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Marines Accuse a Sergeant of Desertion,1970-11-05,https://www.nytimes.com/1970/11/05/archives/marines-accuse-a-sergeant-of-desertion.html,article,"WASHINGTON, Nov. 4 — A young marine sergeant from West Babylon, L.I., who de clared he was a defector in Sweden last August before re turning to the United States, was charged by the Marine Corps today with desertion, abandoning arms and aiding the enemy. ",Archives,,Archives,,['Vietnam']
SOVIET SOFTENS LINE ON NIXON PEACE PLAN,1970-11-05,https://www.nytimes.com/1970/11/05/archives/soviet-softens-line-on-nixon-peace-plan.html,article,"MOSCOW, Nov. 4—The So viet Union today repeated its opposition to President Nixon's Indochina peace proposals and reiterated its support for the proposals of the Vietnamese Communists. ",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Letters to the Editor,1970-11-05,https://www.nytimes.com/1970/11/05/archives/letters-to-the-editor.html,article,,Archives,"CONSTANCE M. KINGSLEY Hicksville, L. I., Oct. 23, 1970;JOSEPH MITTEL Stamford, Conn., Oct. 26, 1970;MARIAN ANDERS Brooklyn, Oct. 31, 1970",Archives,,['Vietnam']
U.S. BASE IS GIVEN TO SAIGON FORCES,1970-11-05,https://www.nytimes.com/1970/11/05/archives/us-base-is-given-to-saigon-forces-south-vietnamese-to-station.html,article,"SAIGON, South Vietnam, Nov. 4 (Reuters)—The South Vietnamese Air Force took over an air base in the Mekong Delta today from the United States. ",Archives,,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
"24 Americans Killed in Week, Lowest Toll in War Since ‘65",1970-11-06,https://www.nytimes.com/1970/11/06/archives/24-americans-killed-in-week-lowest-toll-in-war-since-65.html,article,"SAIGON, South Vietnam, Nov. 5 — The United States command reported today that 24 American soldiers were killed in combat in Indochina last week, the lowest weekly toll in five years.",Archives,,Archives,,['Vietnam']
Vietnam Flood Toll Now 237,1970-11-06,https://www.nytimes.com/1970/11/06/archives/vietnam-flood-toll-now-237.html,article,"SAIGON, South Vietnam, Nov. 5 (AP)—The death toll from floods that swept South Vietnam's five northern prov inces last weekend reached 237 today.",Archives,,Archives,,[]
War Review Panel Assails Johnson's Administration,1970-11-06,https://www.nytimes.com/1970/11/06/archives/war-review-panel-assails-johnsons-administration.html,article,"WASHINGTON, Nov. 5 (AP) A top‐level military review board has blamed the Johnson Administration for some of the mistakes of the Vietnam war, asserting that long‐range con tingency plans were ignored by not calling up the reserves and by planning for a short war.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
SUPPLY BUILD‐UP BY FOE REPORTED,1970-11-06,https://www.nytimes.com/1970/11/06/archives/supply-buildup-by-foe-reported-us-aide-in-saigon-tells-of-stocks-in.html,article,"SAIGON, South Vietnam, Nov. 5—The United States Secretary of the Air Force, Robert C. Seamans Jr., reported today that the North Vietnamese had carried out an extensive build up of supplies in their southern provinces.",Archives,By Alvin Shuster;Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
Diplomatic Probing Expected,1970-11-06,https://www.nytimes.com/1970/11/06/archives/diplomatic-probing-expected.html,article,"WASHINGTON, Nov. 5—A prolonged period of diplomatic exploration is foreseen by Unit ed States officials before ac tual negotiations on a Vietnam peace settlement are likely to get under way. These could in clude secret talks in Paris and contacts elsewhere through friendly governments, the offi cials said.",Archives,By Tad Szulc;Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Glaciers and Open Doors,1970-11-06,https://www.nytimes.com/1970/11/06/archives/glaciers-and-open-doors-foreign-affairs.html,article,"PARIS, Nov. 5—Measuring the prog ress of Vietnamese peace negotia tions is something like measuring the speed of a glacier. In neither case is there detectable movement and yet, if one looks back over a period of time, it is possible to discern change with respect to fixed landmarks.",Archives,By C. L. Sulzberger,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
Rescuer of Apollo 13 Crew Killed by Mine in Vietnam,1970-11-06,https://www.nytimes.com/1970/11/06/archives/rescuer-of-apollo-13-crew-killed-by-mine-in-vietnam.html,article,"WASHINGTON, Nov, 5 (AP) —A member of the team that helped recover the Apollo 13 astronauts when they splashed down from their troubled flight to the moon has been killed by a land mine in Vietnam,",Archives,,Archives,,['Vietnam']
They Asserts Nixon Lied And Is Rebuked by Bruce,1970-11-06,https://www.nytimes.com/1970/11/06/archives/thuy-asserts-nixon-lied-and-is-rebuked-by-bruce.html,article,"PARIS, Nov. 5— American and Communist negotiators at the Vietnam peace talks here charged each other with dis courtesy today as the confer ence settled back into a fa miliar routine, of non‐negotia tion.",Archives,By Henry Giniger;Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Market Place:,1970-11-06,https://www.nytimes.com/1970/11/06/archives/market-place-corporate-role-tested-in-court.html,article,This is a period of deep concern over the social re sponsibility of corporations. Many commentators are be ginning to ask whether the corporation has the right to carve out profits at the ex pense of the ecology of the land—or even at the expense of human lives.,Archives,By Robert Metz,Archives,,['Vietnam']
Two Replacements Named To Cailey's Trial Board,1970-11-07,https://www.nytimes.com/1970/11/07/archives/two-replacements-named-to-calleys-trial-board.html,article,"FORT BENNING, Ga., Nov. 6 (AP)—Two, replacements have been named to the 10‐member court‐martial board that will try Army Lieut. William L. Calley Jr. on murder charges in the death of 102 Vietnamese civil ians at Sonmy.",Archives,,Archives,,['Vietnam']
Battle in Cambodia Reported,1970-11-07,https://www.nytimes.com/1970/11/07/archives/battle-in-cambodia-reported.html,article,"PNOMPENH, Cambodia, Nov. 6 (AP)—A Cambodian military spokesman reported today that about 200. North Vietnamese and Vietcong soldiers am bushed Cambodian troops west of the Angkor temples in northwest Cambodia, starting an eight–hour battle. The spokesman said casualty fig ures were not available, but field reports indicated they might be high.",Archives,,Archives,,[]
"6,000 Saigon Troops Advance In New Operation in Cambodia",1970-11-07,https://www.nytimes.com/1970/11/07/archives/6000-saigon-troops-advance-in-new-operation-in-cambodia.html,article,"SAIGON, South Vietnam, Nov. 6 (AP) — Six thousand South Vietnamese troops ad vanced across a 100‐mile‐wide front in southeastern Cambodia today in a major new opera tion.",Archives,,Archives,,['Vietnam']
Vietnam: Remembered,1970-11-07,https://www.nytimes.com/1970/11/07/archives/vietnam-remembered-at-home-abroad.html,article,"London, Nov. 6—When it is all over, some day, what shall we have learned from the war in Vietnam? What will it have told us about America and the world, about the use of power, about the relationship between polit ical ends and military means?",Archives,By Anthony Lewis,Archives,,['Vietnam']
Vietnam: ‘Miss Fix‐It’,1970-11-07,https://www.nytimes.com/1970/11/07/archives/vietnam-miss-fixit.html,article,"WASHINGTON— Americans — well intentioned, liberal‐minded Americans especially have an almost ungovern able urge to play the, role of Miss Fix‐It. If things go wrong, Miss Fix‐It, American liberal model, just has to move and fix everything up right.",Archives,By Stewart Alsop,Archives,,['Vietnam']
Vietnam: Who Profits From the War?,1970-11-07,https://www.nytimes.com/1970/11/07/archives/vietnam-who-profits-from-the-war.html,article,"When confronted with a grave crime a classical, basic question immediately poses itself: who profits from it? For any war the same question also arises: to whose advantage is this war being fought? This is also the proper way to look at Vietnam with its military stale mate. The purpose of that war is, we are told, to contain communism and to guarantee a freely elected govern ment in order to honor American com mitments. But what is happening in reality? The gain is entirely on the Communist side.",Archives,By Oskar Morgenstern,Archives,,[]
Vietnam Options,1970-11-07,https://www.nytimes.com/1970/11/07/archives/vietnam-options.html,article,"The President's new Vietnam pro posals have once again raised the hopes of a negotiated settlement. How ever, although his five‐point plan is eminently fair it is unlikely to be ac cepted in Hanoi.",Archives,By Morton H. Halperin,Archives,,['Vietnam']
U.S. ASKS U.N. ACTION ON PRISONERS OF WAR,1970-11-07,https://www.nytimes.com/1970/11/07/archives/us-asks-un-action-on-prisoners-of-war.html,article,"UNITED NATIONS, N. Y., Nov. 6—The United States called here today for United Nations action to press North Vietnam to allow identification of war prisoners and to allow access to them by the Red Cross.",Archives,,Archives,,['Vietnam']
U.S. Base Transfer in Vietnam: Lots of Paper and Some Discord,1970-11-07,https://www.nytimes.com/1970/11/07/archives/us-base-transfer-in-vietnam-lots-of-paper-and-some-discord-transfer.html,article,"SOCTRANG, South Vietnam, Nov. 5—The transfer of the United States Army helicopter base here to the South Vietna mese Air Force yesterday ap peared as effortless as the cer emonial hauling down of the Stars and Stripes.",Archives,By Ralph Blumenthal;Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Vietnam: Unspeakable Thoughts,1970-11-07,https://www.nytimes.com/1970/11/07/archives/vietnam-unspeakable-thoughts.html,article,"MAJORCA — Consciousness has a strange way with conscience: more often than not, it is a kind of un peaceful coexistence. Each has a tendency to avoid looking at each other. What we are witnessing today in the U.S.A., largely as a consequence of Vietnam, is a fusion between conscience and consciousness, and it is difficult to see how this could fail to lead the country toward a meta morphosis, or at least to a change.",Archives,By Romain Gary,Archives,,[]
Rabbi Loses Court Motion To Bar Hogan From Trial,1970-11-08,https://www.nytimes.com/1970/11/08/archives/rabbi-loses-court-motion-to-bar-hogan-from-trial.html,article,"Rabbi A. Bruce Goldman, who was arrested last May on charges that he disrupted serv ices at Temple Emanu‐E1 while seeking contributions for black militants, lost in a move yes terday to disqualify District At torney Frank S. Hogan from prosecuting him. ",Archives,,Archives,,['Vietnam']
Cambodian Leader States Nixon Promised More Aid,1970-11-08,https://www.nytimes.com/1970/11/08/archives/cambodian-leader-states-nixon-promised-more-aid.html,article,"PNOMPENH, Cambodia, Nov. 7 (AP)—Cheng Heng, the Cam bodian Chief of State, said to day that President Nixon had personally promised him a big ger military and economic aid package to underwrite Cambo dia's war against the North Vietnamese and Vietcong. But he said the size of the figure was still being discussed. ",Archives,,Archives,,[]
Why Vietnam went wrong—a version without villains,1970-11-08,https://www.nytimes.com/1970/11/08/archives/why-vietnam-went-wronga-version-without-villains-the-lost-crusade.html,article,"America in Vietnam. By Chester L. Cooper. Foreword by Ambassador W. Averell Harriman. 559 pp. New York: Dodd, Mead & Co. $12.",Archives,By Ronald Steel,Archives,,[]
