headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
Military Officials Fear Pilot Shortages Will Last Four Years,1967-08-02,https://www.nytimes.com/1967/08/02/archives/military-officials-fear-pilot-shortages-will-last-four-years.html,article,,Archives,By Neil Sheehan Special To the New York Times,Archives,,['Vietnam']
ALLIES KILL 350 IN DELTA SWEEP; U.S. Officer Reports 5-Day Toll in Largest Action in Mekong So Far,1967-08-02,https://www.nytimes.com/1967/08/02/archives/allies-kill-350-in-delta-sweep-us-officer-reports-5day-toll-in.html,article,,Archives,By Tom Buckley Special To the New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
"$896,000 Payoff to Saigon Aide By U.S. Drug Makers Reported; Payoffs to Saigon Aide Laid to Drug Companies",1967-08-02,https://www.nytimes.com/1967/08/02/archives/896000-payoff-to-saigon-aide-by-us-drug-makers-reported-payoffs-to.html,article,,Archives,By Felix Belair Jr. Special To the New York Times,Archives,,['Vietnam']
RIVERS OPENS STUDY OF VIETNAM POLICY,1967-08-02,https://www.nytimes.com/1967/08/02/archives/rivers-opens-study-of-vietnam-policy.html,article,,Archives,,Archives,,['Vietnam']
"JUNTA IN SAIGON DRAWING UP PLAN TO RETAIN POWER; A New Military Committee Would Keep Grip on Policy After Presidential Vote U.S. AIDES DISPLEASED Formula Would Let Generals Continue Collective Rule, Whatever Election Result",1967-08-02,https://www.nytimes.com/1967/08/02/archives/junta-in-saigon-drawing-up-plan-to-retain-power-a-new-military.html,article,,Archives,By R.w. Apple Jr. Special To the New York Times,Archives,,['Vietnam']
'SYSTEM' BLAMED FOR NEGRO RIOTS; Spock and Others Declare Negroes Are Not Culprits,1967-08-02,https://www.nytimes.com/1967/08/02/archives/system-blamed-for-negro-riots-spock-and-others-declare-negroes-are.html,article,,Archives,By Homer Bigart,Archives,,['Vietnam']
"Carmichael, at Havana Parley, Urges Negro 'Revolution' in U.S.",1967-08-02,https://www.nytimes.com/1967/08/02/archives/carmichael-at-havana-parley-urges-negro-revolution-in-us.html,article,,Archives,,Archives,,['Vietnam']
Havana's 'Other Vietnams',1967-08-02,https://www.nytimes.com/1967/08/02/archives/havanas-other-vietnams.html,article,,Archives,,Archives,,[]
THE NEW JERSEY IS CALLED TO DUTY; World War II Battleship to Be Reactivated for War,1967-08-02,https://www.nytimes.com/1967/08/02/archives/the-new-jersey-is-called-to-duty-world-war-ii-battleship-to-be.html,article,,Archives,,Archives,,['Vietnam']
U.S. Plans Automated Bombing In Night and All-Weather Raids,1967-08-02,https://www.nytimes.com/1967/08/02/archives/us-plans-automated-bombing-in-night-and-allweather-raids.html,article,,Archives,By William Beecher Special To the New York Times,Archives,,['Vietnam']
Vietnam Casualties Listed,1967-08-02,https://www.nytimes.com/1967/08/02/archives/vietnam-casualties-listed.html,article,,Archives,,Archives,,[]
JOHNSON REPORTED STUDYING PEACE BID,1967-08-02,https://www.nytimes.com/1967/08/02/archives/johnson-reported-studying-peace-bid.html,article,,Archives,,Archives,,['Vietnam']
24 Americans Hurt In Raid Near Saigon; Vietcong Mortar Raid Wounds 21 Americans,1967-08-03,https://www.nytimes.com/1967/08/03/archives/24-americans-hurt-in-raid-near-saigon-vietcong-mortar-raid-wounds.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
"Clifford, in Korea, Denies Report on Peace Initiative",1967-08-03,https://www.nytimes.com/1967/08/03/archives/clifford-in-korea-denies-report-on-peace-initiative.html,article,,Archives,,Archives,,['Vietnam']
Deaths,1967-08-03,https://www.nytimes.com/1967/08/03/archives/deaths.html,article,,Archives,,Archives,,['Vietnam']
'People of World' Urged by Quakers To Demand Peace,1967-08-03,https://www.nytimes.com/1967/08/03/archives/people-of-world-urged-by-quakers-to-demand-peace.html,article,,Archives,,Archives,,['Vietnam']
300% Profit on Drug Sales to Vietnam Reported; Aid Official Charges Briton Organized Companies to Circumvent U.S. Law,1967-08-03,https://www.nytimes.com/1967/08/03/archives/300-profit-on-drug-sales-to-vietnam-reported-aid-official-charges.html,article,,Archives,,Archives,,['Vietnam']
Neutralizing Vietnam's Vote,1967-08-03,https://www.nytimes.com/1967/08/03/archives/neutralizing-vietnams-vote.html,article,,Archives,,Archives,,[]
KY LINKED TO AIDE ACCUSED IN PAYOFF; Is Reported to Have Pushed Importer's Bid for Senate,1967-08-03,https://www.nytimes.com/1967/08/03/archives/ky-linked-to-aide-accused-in-payoff-is-reported-to-have-pushed.html,article,,Archives,By R.w. Apple Jr. Special To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
DEMOCRAT SEEKS ASIA PEACE PLANK; Platform Plan by Rauh Sent to 300 Party Liberals,1967-08-03,https://www.nytimes.com/1967/08/03/archives/democrat-seeks-asia-peace-plank-platform-plan-by-rauh-sent-to-300.html,article,,Archives,By B. Drummond Ayres Jr. Special To the New York Times,Archives,,['Vietnam']
Envoys Reach Hawaii,1967-08-04,https://www.nytimes.com/1967/08/04/archives/envoys-reach-hawaii.html,article,,Archives,,Archives,,['Vietnam']
Text of President Johnson's Special Message to Congress on Tax Surcharge; THE HARD AND INESCAPABLE FACTS,1967-08-04,https://www.nytimes.com/1967/08/04/archives/text-of-president-johnsons-special-message-to-congress-on-tax.html,article,,Archives,,Archives,,['Vietnam']
SENATE PANEL SETS INQUIRY ON AIR WAR,1967-08-04,https://www.nytimes.com/1967/08/04/archives/senate-panel-sets-inquiry-on-air-war.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
Poems in Hanoi Depict Do-It-Yourself Repairs,1967-08-04,https://www.nytimes.com/1967/08/04/archives/poems-in-hanoi-depict-doityourself-repairs.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
"3,000 MORE TROOPS OFFERED BY SEOUL; Reservists in Support Jobs Would Free G.I's to Fight",1967-08-04,https://www.nytimes.com/1967/08/04/archives/3000-more-troops-offered-by-seoul-reservists-in-support-jobs-would.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
"GOAL NOW 525,000; Troop Action Reflects Compromise--Rise in Spending Seen",1967-08-04,https://www.nytimes.com/1967/08/04/archives/goal-now-525000-troop-action-reflects-compromiserise-in-spending.html,article,,Archives,By William Beecher Special To the New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Democrats Study Appeal to Withhold 3d Party Support,1967-08-04,https://www.nytimes.com/1967/08/04/archives/democrats-study-appeal-to-withhold-3d-party-support.html,article,,Archives,,Archives,,['Vietnam']
"2 IN VIETNAM RACE URGE PEACE TALKS; Presidential Campaign On --'We Must De-escalate,' One Candidate Says",1967-08-04,https://www.nytimes.com/1967/08/04/archives/2-in-vietnam-race-urge-peace-talks-presidential-campaign-on-we-must.html,article,,Archives,By R.w. Apple Jr. Special To the New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
U.N. Observers Ruled Out,1967-08-04,https://www.nytimes.com/1967/08/04/archives/un-observers-ruled-out.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
Gen. Walt Asserts Foe Was Repulsed,1967-08-04,https://www.nytimes.com/1967/08/04/archives/gen-walt-asserts-foe-was-repulsed.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
U.S. Combat Loss In Vietnam Drops To Six-Month Low; U.S. Casualties at 6-Month Low; 114 Killed Last Week in Vietnam,1967-08-04,https://www.nytimes.com/1967/08/04/archives/us-combat-loss-in-vietnam-drops-to-sixmonth-low-us-casualties-at.html,article,,Archives,,Archives,,['Vietnam']
List of the Candidates in South Vietnam,1967-08-04,https://www.nytimes.com/1967/08/04/archives/list-of-the-candidates-in-south-vietnam.html,article,,Archives,,Archives,,[]
SAIGON AIDE DENIES TAKING ILLEGAL PAY,1967-08-04,https://www.nytimes.com/1967/08/04/archives/saigon-aide-denies-taking-illegal-pay.html,article,,Archives,,Archives,,['Vietnam']
The Fight to Seal the Buffer Zone; Marine Tactics Seem to Be Failing To Block Foe in Demilitarized Strip,1967-08-04,https://www.nytimes.com/1967/08/04/archives/the-fight-to-seal-the-buffer-zone-marine-tactics-seem-to-be-failing.html,article,,Archives,By Tom Buckley Special To the New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
SENATE PANEL PARES BILLION FOR DEFENSE,1967-08-05,https://www.nytimes.com/1967/08/05/archives/senate-panel-pares-billion-for-defense.html,article,,Archives,,Archives,,['Vietnam']
JOBS FOR GHIETTOS ASKED BY KENNEDY; He Decries Political Dispute Over Blame for Riots,1967-08-05,https://www.nytimes.com/1967/08/05/archives/jobs-for-ghiettos-asked-by-kennedy-he-decries-political-dispute.html,article,,Archives,,Archives,,['Vietnam']
"40,000 South Vietnamese Are Said to Evade Draft",1967-08-05,https://www.nytimes.com/1967/08/05/archives/40000-south-vietnamese-are-said-to-evade-draft.html,article,,Archives,By Tom Buckley Special To the New York Times,Archives,,['Vietnam']
Soviet View of U.S. Is Unusaully Bitter; SOVIET RESUMING COLD TONE ON U.S.,1967-08-05,https://www.nytimes.com/1967/08/05/archives/soviet-view-of-us-is-unusaully-bitter-soviet-resuming-cold-tone-on.html,article,,Archives,By Raymond H. Andreson Special To the New York Times,Archives,,['Vietnam']
"197 MISSIONS SET RECORD FOR RAIDS ON NORTH VIETNAM; Targets From Hanoi South to Border Hit in Busiest Day Since Oct. 14, '66 ONE PLANE SHOT DOWN Loss of F-105 Said to Bring Toll of Jets in North to 635 --Sweep in Delta Ends",1967-08-05,https://www.nytimes.com/1967/08/05/archives/197-missions-set-record-for-raids-on-north-vietnam-targets-from.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
GAVIN QUITS POST WITH DEMOCRATS; Leaves Massachusetts Unit in Protest Over Vietnam,1967-08-05,https://www.nytimes.com/1967/08/05/archives/gavin-quits-post-with-democrats-leaves-massachusetts-unit-in.html,article,,Archives,By John H. Fenton Special To the New York Times,Archives,,['Vietnam']
War Foe's Appeal Rejected by Court; Ouster Is Upheld,1967-08-05,https://www.nytimes.com/1967/08/05/archives/war-foes-appeal-rejected-by-court-ouster-is-upheld.html,article,,Archives,,Archives,,['Vietnam']
A RIVAL CHALLENGES THIEU-KY CANDIDACY,1967-08-05,https://www.nytimes.com/1967/08/05/archives/a-rival-challenges-thieuky-candidacy.html,article,,Archives,,Archives,,['Vietnam']
Bottomless Pit in Vietnam,1967-08-06,https://www.nytimes.com/1967/08/06/archives/bottomless-pit-in-vietnam.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
'DOVE' CANDIDATE HEDGES IN SAIGON; Dzu Now Says His Stand Is Similar to That of Rusk,1967-08-06,https://www.nytimes.com/1967/08/06/archives/dove-candidate-hedges-in-saigon-dzu-now-says-his-stand-is-similar.html,article,,Archives,Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
"Adding G.I.'s Is Like Putting Salt in Sea, Hanoi Asserts",1967-08-06,https://www.nytimes.com/1967/08/06/archives/adding-gis-is-like-putting-salt-in-sea-hanoi-asserts.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Peking and Hanoi in Aid Pact,1967-08-06,https://www.nytimes.com/1967/08/06/archives/peking-and-hanoi-in-aid-pact.html,article,,Archives,,Archives,,['Vietnam']
400 Parade for Peace,1967-08-06,https://www.nytimes.com/1967/08/06/archives/400-parade-for-peace.html,article,,Archives,,Archives,,['Vietnam']
U.S. Study Calls a Night Army Essential for Victory in Vietnam; 'Night Belongs to Vietcong' Saigon Troops a Problem,1967-08-06,https://www.nytimes.com/1967/08/06/archives/us-study-calls-a-night-army-essential-for-victory-in-vietnam-night.html,article,,Archives,By R.w. Apple Jr. Special To the New York Times,Archives,,['Vietnam']
Vietnam--I; The Carrier's Big Role,1967-08-06,https://www.nytimes.com/1967/08/06/archives/vietnami-the-carriers-big-role.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
Letters to the Editor of The Times; Vietnam Policy Army Verdict Negroes' Rebellion Action in Crisis For a Unified Jerusalem Against Aid to Egypt Danes' Antiwar Ad Political Status of French-Canadians Peace Corps Ruling,1967-08-06,https://www.nytimes.com/1967/08/06/archives/letters-to-the-editor-of-the-times-vietnam-policy-army-verdict.html,article,,Archives,"WILLIAM B. EDGERTONA. ROBERT KARLL.G. CROCKERFREDERIC LYON(The Rev.) BEDROS BAHARIANDAVID ALEC STEVENS, M.D.CARL SCHARNBERGDAVID M. SCHWARTZJANET PETRUSKA",Archives,,['Vietnam']
FUNDS FOR HANOI TAKEN TO CANADA; Antiwar Pilgrimage Ignores Warning by U.S. Aide Second Such Pilgrimage No Problems Encountered,1967-08-06,https://www.nytimes.com/1967/08/06/archives/funds-for-hanoi-taken-to-canada-antiwar-pilgrimage-ignores-warning.html,article,,Archives,By Jay Walz Special To the New York Times,Archives,,['Vietnam']
ARMS SITES POSE VIETNAM THREAT; U.S. Fears New Installations Could Endanger 7th Fleet,1967-08-06,https://www.nytimes.com/1967/08/06/archives/arms-sites-pose-vietnam-threat-us-fears-new-installations-could.html,article,,Archives,By William Beecher Special To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
2 JOHNSON ENVOYS FIND ALLIES BACK U.S ON VIETNAM; Clifford and Taylor Report to President on the Results of Southeast Asia Trip DENY PEACE DISCUSSION Also Assert They Made No Request for an Increase in Troop Commitments Consultations Needed 2 Johnson Envoys Find Asian Allies Back U.S. on Vietnam War,1967-08-06,https://www.nytimes.com/1967/08/06/archives/2-johnson-envoys-find-allies-back-us-on-vietnam-clifford-and-taylor.html,article,,Archives,By Roy Reed Special To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
U.S. Jets Meet Heavy Fire In Attacks on Hanoi Area; 'Still Got Good Hits',1967-08-06,https://www.nytimes.com/1967/08/06/archives/us-jets-meet-heavy-fire-in-attacks-on-hanoi-area-still-got-good.html,article,,Archives,Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Personality: Dredger Of Company's Profits; Standard Dredging Head Recently Won Proxy Battle Balez Spends Much Time in Deltas of Vietnam,1967-08-06,https://www.nytimes.com/1967/08/06/archives/personality-dredger-of-companys-profits-standard-dredging-head.html,article,,Archives,By David Dworsky,Archives,,[]
"U.S. Business: Midwest Banks Find Credit Cards Pose Problems; LUMBERTON, N.C. Vietnam War Increases Demand for Sandbags SALT LAKE CITY Grievances Voiced on Air Service in West DALLAS Outlook for Retail Sales in State Called Strong PHILADELPHIA Unemployment Reported at Low Levels",1967-08-06,https://www.nytimes.com/1967/08/06/archives/us-business-midwest-banks-find-credit-cards-pose-problems-lumberton.html,article,,Archives,Special to The New York Times,Archives,,[]
"13 ARAB NATIONS VOW COOPERATION; Parley Ends With No Firm Decisions, but a Summit Meeting Is Planned",1967-08-06,https://www.nytimes.com/1967/08/06/archives/13-arab-nations-vow-cooperation-parley-ends-with-no-firm-decisions.html,article,,Archives,By Eric Pace Special To the New York Times,Archives,,['Vietnam']
"ANTIWAR PARADE HELD IN MIDTOWN; 1,000 March on Broadway to Mark Hiroshima Day",1967-08-06,https://www.nytimes.com/1967/08/06/archives/antiwar-parade-held-in-midtown-1000-march-on-broadway-to-mark.html,article,,Archives,By Douglas Robinson,Archives,,"['Vietnam', 'Vietnam']"
Vietnam--II; An Issue of Courts Martial Maximum Penalty Was Life Reprisals and Sadism,1967-08-06,https://www.nytimes.com/1967/08/06/archives/vietnamii-an-issue-of-courts-martial-maximum-penalty-was-life.html,article,,Archives,,Archives,,['Vietnam']
Fire Sets Off Ammunition At South Vietnam Dump,1967-08-06,https://www.nytimes.com/1967/08/06/archives/fire-sets-off-ammunition-at-south-vietnam-dump.html,article,,Archives,,Archives,,['Vietnam']
CAMP IN VIETNAM IS SITE OF DRAMA; U.S. Advisers in Middle as Rival Factions Fued Camp Set Up in 1964 Some Prejudice Reported Montagnards Retaliate,1967-08-06,https://www.nytimes.com/1967/08/06/archives/camp-in-vietnam-is-site-of-drama-us-advisers-in-middle-as-rival.html,article,,Archives,By Bernard Weinraub Special To the New York Times,Archives,,['Vietnam']
U.S. RAIDS NORTH 178 TIMES IN DAY; 2D HIGHEST TOTAL; Record of 197 Set Thursday --Carrier Pilots Attack Targets in Hanoi Area POWER PLANT BOMBED Air Force Planes Strike in Regions Farther South-- Ground Action Is Light,1967-08-07,https://www.nytimes.com/1967/08/07/archives/us-raids-north-178-times-in-day-2d-highest-total-record-of-197-set.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
KENNEDY PROPOSES MORE AID FOR NEGRO,1967-08-07,https://www.nytimes.com/1967/08/07/archives/kennedy-proposes-more-aid-for-negro.html,article,,Archives,,Archives,,['Vietnam']
"CANDIDATES' TOUR FAILS IN VIETNAM; 18 Civilian Nominees Fly to Quangtri for Rally, Find No Greeters, and Leave",1967-08-07,https://www.nytimes.com/1967/08/07/archives/candidates-tour-fails-in-vietnam-18-civilian-nominees-fly-to.html,article,,Archives,,Archives,,['Vietnam']
G.O.P. GROUP SCORES VIETNAM'S ELECTION,1967-08-07,https://www.nytimes.com/1967/08/07/archives/gop-group-scores-vietnams-election.html,article,,Archives,,Archives,,['Vietnam']
Letters to the Editor of The Times,1967-08-07,https://www.nytimes.com/1967/08/07/archives/letters-to-the-editor-of-the-times.html,article,,Archives,,Archives,,['Vietnam']
Bishop Sheen's Vitality Startles and Delights Rochester; Interests of Prelate Range Far Beyond Upstate Diocese,1967-08-07,https://www.nytimes.com/1967/08/07/archives/bishop-sheens-vitality-startles-and-delights-rochester-interests-of.html,article,,Archives,By Paul Hofmann Special To the New York Times,Archives,,['Vietnam']
Loyalties of the Hamlets,1967-08-07,https://www.nytimes.com/1967/08/07/archives/loyalties-of-the-hamlets.html,article,,Archives,,Archives,,['Vietnam']
War Protesters Barred at Destroyer,1967-08-07,https://www.nytimes.com/1967/08/07/archives/war-protesters-barred-at-destroyer.html,article,,Archives,By John Kifner,Archives,,['Vietnam']
"Pacifist Group Defies U.S. on Sending Hanoi Aid; Quaker-Led Caravan Takes $3,425 to Canada Despite Warning of Prosecution",1967-08-07,https://www.nytimes.com/1967/08/07/archives/pacifist-group-defies-us-on-sending-hanoi-aid-quakerled-caravan.html,article,,Archives,By Jay Walz Special To the New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
4 Jailed at Coast Rally,1967-08-07,https://www.nytimes.com/1967/08/07/archives/4-jailed-at-coast-rally.html,article,,Archives,,Archives,,['Vietnam']
Vietnam: The Signs of Stalemate; Vietnam War Shows Signs of a Stalemate Despite Increasing U.S. Commitment,1967-08-07,https://www.nytimes.com/1967/08/07/archives/vietnam-the-signs-of-stalemate-vietnam-war-shows-signs-of-a.html,article,,Archives,By R.w. Apple Jr. Special To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
U.S. Army Staff Chief Finds 'Smell of Success',1967-08-07,https://www.nytimes.com/1967/08/07/archives/us-army-staff-chief-finds-smell-of-success.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
Letters to the editor of The Times,1967-08-08,https://www.nytimes.com/1967/08/08/archives/letters-to-the-editor-of-the-times.html,article,,Archives,,Archives,,['Vietnam']
Vietnam's Civilian Casualties,1967-08-08,https://www.nytimes.com/1967/08/08/archives/vietnams-civilian-casualties.html,article,,Archives,,Archives,,['Vietnam']
Angry Vietnamese Candidates Defer Tour Decision,1967-08-08,https://www.nytimes.com/1967/08/08/archives/angry-vietnamese-candidates-defer-tour-decision.html,article,,Archives,By Peter Braestrup Special To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
Observer: Let's Hear It for a Really Swell Policy,1967-08-08,https://www.nytimes.com/1967/08/08/archives/observer-lets-hear-it-for-a-really-swell-policy.html,article,,Archives,By Russell Baker,Archives,,['Vietnam']
2 Senate Critics Ask U.N. Debate on War; 2 SENATORS URGE A U.N. WAR DEBATE,1967-08-08,https://www.nytimes.com/1967/08/08/archives/2-senate-critics-ask-un-debate-on-war-2-senators-urge-a-un-war.html,article,,Archives,By Peter Grose Special To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
Danang Marines Recall Guadalcanal Invasion of '42,1967-08-08,https://www.nytimes.com/1967/08/08/archives/danang-marines-recall-guadalcanal-invasion-of-42.html,article,,Archives,By R.w. Apple Jr. Special To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
5 COPTERS DOWNED IN SAIGON REGION; U.S. General Is Wounded as Vietcong Ambush Assault Craft in City Outskirts 5 U.S. Copters Downed by Vietcong Near Saigon,1967-08-08,https://www.nytimes.com/1967/08/08/archives/5-copters-downed-in-saigon-region-us-general-is-wounded-as-vietcong.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
PEKING SIGNS PACT GIVING AID TO HANOI,1967-08-08,https://www.nytimes.com/1967/08/08/archives/peking-signs-pact-giving-aid-to-hanoi.html,article,,Archives,,Archives,,['Vietnam']
638th U.S. Plane Lost,1967-08-09,https://www.nytimes.com/1967/08/09/archives/638th-us-plane-lost.html,article,,Archives,,Archives,,['Vietnam']
Defector Predicts Allied Victory,1967-08-09,https://www.nytimes.com/1967/08/09/archives/defector-predicts-allied-victory.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
Packages for Hanoi Seized by Mounties From U.S. Pacifists,1967-08-09,https://www.nytimes.com/1967/08/09/archives/packages-for-hanoi-seized-by-mounties-from-us-pacifists.html,article,,Archives,,Archives,,['Vietnam']
FULBRIGHT LINKS VIETNAM TO RIOTS; Says War and Race Unrest Contribute to Each Other,1967-08-09,https://www.nytimes.com/1967/08/09/archives/fulbright-links-vietnam-to-riots-says-war-and-race-unrest.html,article,,Archives,By Fred P. Graham Special To the New York Times,Archives,,['Vietnam']
U.S. Reiterates Stand,1967-08-09,https://www.nytimes.com/1967/08/09/archives/us-reiterates-stand.html,article,,Archives,,Archives,,['Vietnam']
G.I.'S REPORT FOE LOSES 65 IN CLASH; U.S. Casualties Called Light in 10-Hour Vietnam Battle,1967-08-09,https://www.nytimes.com/1967/08/09/archives/gis-report-foe-loses-65-in-clash-us-casualties-called-light-in.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Thieu Bids Civilian Nominees Resume Campaign; Saigon Chief of State Offers Compromise and Denies Attempt to Stifle Rally,1967-08-09,https://www.nytimes.com/1967/08/09/archives/thieu-bids-civilian-nominees-resume-campaign-saigon-chief-of-state.html,article,,Archives,By R.w. Apple Jr. Special To the New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
U.S. Command in Saigon Opens Its 'Pentagon East',1967-08-09,https://www.nytimes.com/1967/08/09/archives/us-command-in-saigon-opens-its-pentagon-east.html,article,,Archives,,Archives,,['Vietnam']
New Medical Group to Build Children's Hospital in Saigon,1967-08-09,https://www.nytimes.com/1967/08/09/archives/new-medical-group-to-build-childrens-hospital-in-saigon.html,article,,Archives,,Archives,,['Vietnam']
Rep. Ford Demands Increased Bombing Or End of Build-Up; REP. FORD URGES WIDER BOMBING,1967-08-09,https://www.nytimes.com/1967/08/09/archives/rep-ford-demands-increased-bombing-or-end-of-buildup-rep-ford-urges.html,article,,Archives,By Neil Sheehan Special To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
Colombia Identifies Four Of Plane's Five Hijackers,1967-08-10,https://www.nytimes.com/1967/08/10/archives/colombia-identifies-four-of-planes-five-hijackers.html,article,,Archives,,Archives,,['Vietnam']
U.S. TROOPS LAND ON ENEMY BASTION; 10 Killed in Vietnam Battle After Copter Descent on Fortified Tunnel Complex U.S. TROOPS LAND ON ENEMY BASTION,1967-08-10,https://www.nytimes.com/1967/08/10/archives/us-troops-land-on-enemy-bastion-10-killed-in-vietnam-battle-after.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
S.I. Soldier Killed in Vietnam,1967-08-10,https://www.nytimes.com/1967/08/10/archives/si-soldier-killed-in-vietnam.html,article,,Archives,,Archives,,[]
